time,precipitation_sum (mm),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),soil_moisture_0_to_7cm_mean (m³/m³),slope_deg,elevation_m,soil_depth_m,geology_susceptibility,ndvi,land_use,seismic_pga (g),pore_water_pressure (kPa),distance_to_road (km),distance_to_stream (km),aspect_deg,curvature,rain_3d_sum (mm),rain_7d_sum (mm),rain_14d_sum (mm),antecedent_precip_index (mm)
17-02-2017,0.4,4.1,10.2,-2.4,59.4,1.7,0.1208,40.1,2198.0,2.58,0.659,0.413,1,0.0079,5.51,3.18,3.44,298.4,-0.014,4.2,14.5,24.6,11.54
18-02-2017,3.5,1.4,8.9,-5.2,49.1,9.4,0.2391,42.2,2193.0,2.31,0.645,0.261,0,0.0042,9.67,3.91,0.59,255.6,0.137,5.1,17.8,27.3,13.31
19-02-2017,1.0,6.7,10.9,0.4,73.4,12.7,0.2288,19.9,2248.0,2.53,0.644,0.372,0,0.013,11.18,1.81,0.85,144.8,-0.307,4.9,13.1,26.6,12.31
20-02-2017,1.8,5.6,11.2,0.1,57.5,2.4,0.1419,27.8,2126.0,1.83,0.628,0.542,0,0.0,8.26,3.51,0.94,222.8,-0.285,6.3,11.0,25.4,12.27
21-02-2017,1.8,4.7,11.3,0.4,52.7,5.6,0.05,43.8,2062.0,2.49,0.619,0.518,0,0.0021,0.68,0.47,1.96,136.9,-0.243,4.6,12.3,25.6,12.23
22-02-2017,3.1,5.7,13.1,2.6,63.0,7.9,0.2395,12.5,2167.0,2.97,0.64,0.196,0,0.0112,11.49,0.13,1.14,249.9,0.2,6.7,12.8,27.1,13.49
23-02-2017,3.4,2.7,10.1,-0.4,37.2,4.1,0.3101,39.9,2125.0,2.13,0.674,0.244,2,0.0079,21.39,1.51,0.67,336.7,-0.019,8.3,15.0,30.0,14.87
24-02-2017,1.6,6.6,10.2,1.5,62.0,4.4,0.106,33.6,2217.0,3.35,0.687,0.648,3,0.0023,9.27,1.88,1.45,274.3,-0.083,8.1,16.2,30.7,14.24
25-02-2017,1.2,6.9,13.5,1.3,44.5,1.8,0.05,26.8,2161.0,2.93,0.556,0.532,1,0.007,1.96,0.74,1.29,82.6,0.091,6.2,13.9,31.7,13.3
26-02-2017,5.6,3.8,10.8,-1.2,73.7,8.1,0.1271,45.0,2259.0,2.91,0.748,0.52,2,0.0086,5.58,0.49,0.79,46.2,0.341,8.4,18.5,31.6,16.91
27-02-2017,4.1,2.2,7.3,-2.7,43.5,13.6,0.2057,33.8,2064.0,2.71,0.607,0.414,0,0.0001,10.27,1.12,1.7,146.8,-0.127,10.9,20.8,31.8,18.47
28-02-2017,1.2,7.2,10.8,2.1,41.8,15.8,0.2726,35.7,2260.0,2.59,0.673,0.231,0,0.0009,13.37,0.49,1.35,139.0,-0.111,10.9,20.2,32.5,16.9
01-03-2017,1.6,11.9,17.4,8.9,62.8,4.5,0.1813,29.1,2218.0,2.69,0.603,0.449,0,0.0006,10.75,0.95,0.14,43.4,-0.344,6.9,18.7,31.5,15.97
02-03-2017,3.0,11.8,18.8,8.2,61.1,14.1,0.2923,24.4,2225.0,2.8,0.583,0.527,1,0.0062,14.61,2.27,0.92,134.9,-0.185,5.8,18.3,33.3,16.57
03-03-2017,4.3,8.2,12.0,2.6,57.4,4.5,0.309,40.1,2122.0,2.29,0.67,0.261,1,0.0193,19.34,3.01,0.05,331.7,0.177,8.9,21.0,37.2,18.38
04-03-2017,1.1,12.2,18.5,6.4,45.6,12.2,0.104,44.6,2316.0,2.62,0.636,0.364,0,0.0063,6.28,0.1,1.42,310.3,0.042,8.4,20.9,34.8,16.73
05-03-2017,3.9,9.9,15.4,4.3,45.4,3.1,0.1999,37.7,2133.0,2.11,0.626,0.145,2,0.0106,11.15,1.57,0.41,347.4,0.236,9.3,19.2,37.7,18.12
06-03-2017,1.8,9.5,16.9,4.3,51.6,3.1,0.2664,37.8,2142.0,2.45,0.703,0.462,0,0.0084,11.56,3.33,1.64,194.9,0.022,6.8,16.9,37.7,17.2
07-03-2017,0.7,11.0,17.5,6.4,51.6,2.4,0.2575,34.1,2257.0,2.52,0.659,0.501,0,0.0356,12.2,6.13,0.2,4.1,-0.272,6.4,16.4,36.6,15.32
08-03-2017,3.3,12.5,19.7,8.9,71.0,4.1,0.1336,26.7,2103.0,1.87,0.651,0.247,0,0.0252,8.5,1.42,0.94,162.5,0.25,5.8,18.1,36.8,16.32
09-03-2017,1.7,8.6,14.9,3.3,50.5,8.6,0.2726,34.5,2228.0,2.71,0.632,0.478,2,0.0008,13.62,1.39,3.78,165.0,-0.052,5.7,16.8,35.1,15.57
10-03-2017,1.4,7.8,13.4,2.9,62.9,3.3,0.2687,44.6,2140.0,2.69,0.697,0.661,0,0.0016,12.75,1.17,0.58,265.5,-0.048,6.4,13.9,34.9,14.64
11-03-2017,2.8,9.7,16.0,6.0,55.3,11.5,0.23,28.2,2218.0,2.6,0.646,0.375,0,0.0023,9.61,0.42,2.1,62.8,0.169,5.9,15.6,36.5,15.24
12-03-2017,2.1,7.0,11.2,1.0,66.7,3.7,0.2219,18.0,2235.0,2.1,0.741,0.42,0,0.0135,8.72,5.86,0.11,263.6,-0.279,6.3,13.8,33.0,15.06
13-03-2017,0.5,8.1,11.2,1.7,40.7,6.9,0.2976,33.1,2327.0,2.34,0.762,0.49,1,0.0019,11.11,0.1,0.53,118.9,-0.478,5.4,12.5,29.4,13.3
14-03-2017,6.5,10.8,17.0,6.3,70.6,3.2,0.2341,31.1,2165.0,2.07,0.707,0.481,0,0.0037,11.89,4.1,1.4,161.9,0.092,9.1,18.3,34.7,17.8
15-03-2017,5.4,9.4,13.4,3.9,52.6,1.9,0.2484,45.3,2259.0,2.04,0.593,0.62,0,0.0029,13.02,4.19,0.24,206.3,0.071,12.4,20.4,38.5,20.53
16-03-2017,0.5,12.7,17.0,8.1,46.1,5.4,0.2122,37.6,2147.0,2.64,0.665,0.486,2,0.0019,16.26,0.15,0.92,212.3,0.054,12.4,19.2,36.0,17.95
17-03-2017,0.6,10.3,14.9,4.6,53.0,12.7,0.2467,27.3,2258.0,2.27,0.698,0.353,1,0.0118,13.69,3.06,2.6,67.1,0.029,6.5,18.4,32.3,15.86
18-03-2017,1.4,12.3,19.4,8.0,53.7,10.5,0.3109,31.4,2217.0,1.91,0.724,0.481,0,0.0089,14.81,0.32,1.98,136.5,0.346,2.5,17.0,32.6,14.88
19-03-2017,0.5,12.5,15.6,7.0,52.9,9.3,0.3649,30.6,2231.0,3.07,0.639,0.367,0,0.0172,20.69,1.04,0.15,195.5,0.269,2.5,15.4,29.2,13.15
20-03-2017,0.4,8.3,12.2,2.5,69.5,10.6,0.05,22.4,2203.0,2.19,0.518,0.317,0,0.0005,3.83,2.72,0.61,193.8,-0.253,2.3,15.3,27.8,11.58
21-03-2017,3.4,10.2,13.6,6.0,62.7,2.5,0.2028,38.7,2223.0,3.28,0.65,0.269,1,0.0015,6.18,3.2,0.86,10.6,0.114,4.3,12.2,30.5,13.24
22-03-2017,3.6,10.7,16.5,4.5,43.9,8.4,0.05,25.9,2211.0,1.8,0.602,0.398,0,0.0066,4.02,1.89,0.49,328.5,-0.041,7.4,10.4,30.8,14.85
23-03-2017,2.2,10.1,15.3,6.3,65.1,13.6,0.0916,27.1,2179.0,2.37,0.668,0.304,1,0.0057,5.91,3.88,0.18,214.3,0.169,9.2,12.1,31.3,14.83
24-03-2017,3.2,13.1,17.0,7.4,58.0,6.3,0.1701,36.7,2118.0,2.23,0.616,0.312,0,0.0128,11.4,3.57,0.8,153.0,0.3,9.0,14.7,33.1,15.8
25-03-2017,2.1,11.6,16.3,5.8,60.9,6.8,0.1558,34.1,2231.0,2.32,0.666,0.457,0,0.0037,7.71,3.66,0.06,161.3,0.088,7.5,15.4,32.4,15.53
26-03-2017,1.0,10.9,18.2,4.1,30.2,21.2,0.4264,20.1,2265.0,1.96,0.625,0.543,1,0.001,20.95,1.41,1.31,239.2,0.416,6.3,15.9,31.3,14.2
27-03-2017,2.7,9.5,14.3,4.3,56.3,10.3,0.1787,33.6,2185.0,1.73,0.591,0.188,0,0.0099,12.63,5.81,0.53,254.1,0.105,5.8,18.2,33.5,14.77
28-03-2017,2.4,12.2,19.3,6.0,61.8,3.6,0.1893,25.3,2226.0,2.36,0.607,0.367,3,0.0002,8.86,10.11,0.57,339.5,0.411,6.1,17.2,29.4,14.96
29-03-2017,0.8,10.1,14.9,4.9,66.4,2.1,0.2755,48.2,2187.0,2.09,0.71,0.382,1,0.0105,9.96,0.93,0.35,110.9,-0.268,5.9,14.4,24.8,13.51
30-03-2017,5.9,9.7,16.0,3.0,70.9,4.5,0.116,39.3,2274.0,3.1,0.654,0.468,0,0.0086,6.14,1.13,1.34,190.9,0.074,9.1,18.1,30.2,17.39
31-03-2017,6.7,8.1,13.9,1.2,62.1,4.6,0.1487,34.8,2092.0,2.39,0.631,0.511,1,0.0181,10.49,3.32,4.07,29.8,-0.413,13.4,21.6,36.3,21.48
01-04-2017,1.2,19.6,24.8,15.3,59.9,4.3,0.0977,35.9,2183.0,2.06,0.715,0.316,3,0.0015,2.64,1.47,0.63,28.2,-0.193,13.8,20.7,36.1,19.46
02-04-2017,0.3,16.7,21.4,12.5,62.5,4.2,0.1987,39.2,2201.0,2.56,0.645,0.378,2,0.0078,10.31,1.92,0.5,216.4,0.383,8.2,20.0,35.9,16.84
03-04-2017,2.0,16.2,20.8,11.9,61.0,2.3,0.05,32.0,2166.0,2.66,0.629,0.394,0,0.001,2.13,3.31,0.15,354.1,-0.038,3.5,19.3,37.5,16.31
04-04-2017,1.0,15.5,19.4,9.6,37.9,6.4,0.1748,37.9,2210.0,2.8,0.692,0.29,0,0.0002,10.59,2.69,0.15,118.1,-0.31,3.3,17.9,35.1,14.87
05-04-2017,4.5,15.4,20.4,8.9,56.1,4.0,0.3229,22.3,2180.0,3.23,0.634,0.223,1,0.0308,17.64,0.31,0.49,285.2,0.131,7.5,21.6,36.0,17.14
06-04-2017,0.6,15.7,19.9,10.4,61.3,11.7,0.2289,49.4,2223.0,2.4,0.603,0.297,0,0.001,12.14,1.21,0.73,107.2,-0.612,6.1,16.3,34.4,15.17
07-04-2017,1.4,18.0,25.5,14.6,68.9,11.0,0.1765,37.1,2162.0,2.88,0.674,0.403,1,0.0035,8.06,4.83,2.02,52.9,0.572,6.5,11.0,32.6,14.29
08-04-2017,0.5,14.8,18.4,8.0,44.5,1.2,0.2026,21.9,2226.0,3.19,0.645,0.488,0,0.0026,12.75,0.81,0.42,162.4,0.198,2.5,10.3,31.0,12.65
09-04-2017,0.8,18.6,25.8,13.7,67.7,1.2,0.1251,26.9,2259.0,2.15,0.668,0.252,0,0.0144,5.16,0.36,0.62,149.8,-0.455,2.7,10.8,30.8,11.55
10-04-2017,1.3,16.1,21.4,9.6,52.7,6.7,0.1621,26.9,2198.0,2.88,0.628,0.554,2,0.0051,9.03,1.48,1.05,110.4,-0.608,2.6,10.1,29.4,11.12
11-04-2017,0.6,16.6,20.3,10.2,49.4,11.8,0.1338,36.7,2218.0,2.66,0.591,0.42,0,0.0023,9.07,0.1,0.27,214.8,-0.021,2.7,9.7,27.6,10.05
12-04-2017,0.9,17.1,22.0,12.9,70.2,11.9,0.0928,33.4,2229.0,1.94,0.653,0.5,3,0.003,5.52,1.19,0.11,15.2,0.072,2.8,6.1,27.7,9.44
13-04-2017,1.2,15.0,20.3,10.0,82.1,2.6,0.0686,23.6,2175.0,2.42,0.598,0.326,0,0.0125,3.41,1.84,0.36,1.2,0.491,2.7,6.7,23.0,9.23
14-04-2017,0.5,13.4,20.7,6.5,63.8,4.5,0.2066,28.7,2189.0,2.46,0.773,0.509,0,0.0281,11.59,1.38,0.64,300.4,-0.244,2.6,5.8,16.8,8.34
15-04-2017,1.3,14.3,20.6,11.3,66.9,6.6,0.0927,23.1,2252.0,1.94,0.618,0.367,1,0.0294,7.24,1.11,1.14,139.9,-0.039,3.0,6.6,16.9,8.39
16-04-2017,0.5,15.3,22.7,11.6,61.3,2.8,0.1061,51.9,2087.0,2.8,0.738,0.276,0,0.0159,6.63,0.6,1.08,131.2,-0.054,2.3,6.3,17.1,7.63
17-04-2017,0.8,15.9,19.4,9.5,61.0,2.5,0.3026,38.5,2184.0,2.65,0.674,0.396,1,0.0071,14.31,4.72,0.24,83.9,-0.212,2.6,5.8,15.9,7.29
18-04-2017,4.7,16.2,21.5,11.6,60.6,5.2,0.2346,36.1,2194.0,2.61,0.714,0.266,3,0.011,15.05,2.15,0.05,91.3,0.237,6.0,9.9,19.6,10.89
19-04-2017,0.9,18.2,24.0,12.7,64.3,15.0,0.2161,20.6,2172.0,2.57,0.616,0.574,0,0.0049,10.85,0.3,0.29,260.9,0.297,6.4,9.9,16.0,10.16
20-04-2017,0.5,15.1,20.5,9.0,55.9,5.1,0.2895,22.8,2233.0,2.51,0.735,0.55,1,0.0037,17.08,0.54,0.46,210.1,-0.283,6.1,9.2,15.9,9.14
21-04-2017,3.2,17.7,22.3,11.1,62.1,3.3,0.1927,20.6,2280.0,3.09,0.66,0.403,3,0.0027,9.12,0.1,1.61,196.2,0.036,4.6,11.9,17.7,10.97
22-04-2017,2.2,18.7,22.3,14.3,71.1,0.6,0.236,22.0,2271.0,3.17,0.598,0.299,3,0.0175,13.55,0.5,0.15,65.0,-0.339,5.9,12.8,19.4,11.52
23-04-2017,2.2,15.2,18.3,10.9,42.4,2.0,0.2596,27.8,2270.0,1.88,0.662,0.592,0,0.0042,14.74,1.08,0.35,162.6,-0.306,7.6,14.5,20.8,11.99
24-04-2017,0.5,19.0,26.2,12.2,57.4,6.6,0.1177,36.2,2278.0,2.24,0.607,0.276,0,0.0242,6.62,0.1,1.98,337.7,-0.789,4.9,14.2,20.0,10.69
25-04-2017,2.9,17.4,22.0,12.3,46.2,3.3,0.2385,32.4,2255.0,2.38,0.726,0.186,0,0.0004,12.14,0.74,0.21,43.8,0.222,5.6,12.4,22.3,11.99
26-04-2017,1.0,15.0,20.6,9.3,60.8,10.5,0.1622,31.3,2202.0,2.55,0.642,0.433,2,0.019,12.55,0.45,0.58,332.3,-0.289,4.4,12.5,22.4,11.19
27-04-2017,1.7,18.5,26.1,15.5,63.7,4.4,0.2476,50.1,2289.0,2.09,0.617,0.553,1,0.0009,13.94,4.21,0.34,177.0,0.456,5.6,13.7,22.9,11.21
28-04-2017,1.5,15.2,20.9,11.7,73.7,0.6,0.2535,18.2,2153.0,2.87,0.586,0.372,3,0.0025,12.94,1.48,0.05,33.4,-0.149,4.2,12.0,23.9,11.03
29-04-2017,1.6,15.0,20.8,11.7,56.8,8.0,0.169,45.0,2199.0,2.9,0.649,0.6,3,0.0138,7.27,2.97,2.97,334.8,0.27,4.8,11.4,24.2,10.98
30-04-2017,2.1,17.4,23.8,14.3,70.8,6.8,0.0986,19.8,2248.0,2.24,0.687,0.605,3,0.0612,8.5,2.07,0.05,236.0,-0.203,5.2,11.3,25.8,11.43
01-05-2017,5.0,21.2,24.7,15.3,50.8,5.4,0.2178,19.5,2178.0,2.38,0.631,0.21,1,0.0016,10.68,1.74,0.24,357.7,0.936,8.7,15.8,30.0,14.72
02-05-2017,0.8,21.2,27.4,16.9,72.0,3.0,0.2286,33.3,2157.0,2.08,0.654,0.394,2,0.0091,9.98,5.89,2.74,237.4,0.286,7.9,13.7,26.1,13.31
03-05-2017,0.9,20.7,28.3,15.6,54.4,6.8,0.2832,47.3,2214.0,1.67,0.704,0.564,0,0.0113,16.25,1.72,2.78,352.8,0.134,6.7,13.6,26.1,12.21
04-05-2017,0.9,21.9,29.0,18.3,42.4,7.3,0.2247,46.7,2267.0,2.03,0.696,0.521,0,0.0119,12.24,0.32,0.38,267.8,0.308,2.6,12.8,26.5,11.28
05-05-2017,0.8,21.1,24.2,16.8,61.2,5.2,0.2057,52.1,2188.0,2.77,0.627,0.232,0,0.0036,10.67,2.46,0.77,25.4,-0.193,2.6,12.1,24.1,10.39
06-05-2017,0.8,19.6,26.7,16.1,58.5,2.8,0.1339,26.5,2221.0,2.92,0.633,0.325,1,0.0215,10.24,1.59,0.19,252.2,-0.226,2.5,11.3,22.7,9.63
07-05-2017,0.3,19.1,22.1,14.5,57.2,4.5,0.2016,21.6,2245.0,2.3,0.69,0.287,0,0.0004,11.26,0.97,0.86,162.8,0.048,1.9,9.5,20.8,8.49
08-05-2017,6.5,19.2,25.6,13.9,79.6,1.1,0.2604,26.7,2211.0,2.6,0.578,0.539,0,0.0048,12.82,1.18,0.84,345.6,0.131,7.6,11.0,26.8,13.71
09-05-2017,6.4,22.0,27.1,17.5,73.7,6.9,0.1681,22.2,2357.0,3.14,0.665,0.148,1,0.0063,11.58,1.1,5.52,23.9,0.22,13.2,16.6,30.3,18.06
10-05-2017,1.4,19.9,26.7,14.2,66.9,2.1,0.1774,34.8,2065.0,2.86,0.702,0.344,0,0.0044,10.91,6.32,5.41,170.3,0.012,14.3,17.1,30.7,16.75
11-05-2017,2.1,22.2,29.2,15.9,65.6,8.9,0.3223,33.7,2255.0,3.41,0.675,0.351,3,0.0355,18.78,3.87,1.39,164.0,-0.342,9.9,18.3,31.1,16.34
12-05-2017,1.3,20.3,23.3,17.1,58.6,14.3,0.1416,31.8,2157.0,2.32,0.618,0.329,0,0.0011,9.75,3.5,1.74,169.1,-0.094,4.8,18.8,30.9,15.18
13-05-2017,0.9,17.5,23.1,12.0,65.2,6.0,0.3843,29.0,2185.0,2.41,0.527,0.579,0,0.0073,16.24,7.04,0.05,201.6,-0.16,4.3,18.9,30.2,13.81
14-05-2017,1.1,18.7,26.7,15.6,82.6,9.2,0.0954,36.9,2223.0,2.53,0.642,0.541,1,0.0014,3.96,1.29,0.05,43.2,-0.096,3.3,19.7,29.2,12.84
15-05-2017,1.9,22.0,27.6,16.4,82.7,3.1,0.084,11.7,2159.0,1.72,0.697,0.527,2,0.0368,4.6,0.34,1.42,209.2,-0.638,3.9,15.1,26.1,12.81
16-05-2017,2.3,19.5,22.7,15.7,57.4,9.1,0.0839,33.2,2162.0,2.58,0.674,0.541,3,0.0117,9.98,4.97,0.57,213.7,-0.576,5.3,11.0,27.6,13.19
17-05-2017,1.0,18.9,25.4,14.2,44.1,3.5,0.2004,30.3,2305.0,2.41,0.629,0.468,1,0.0199,7.1,0.97,0.96,16.4,-0.395,5.2,10.6,27.7,12.21
18-05-2017,4.3,16.9,22.5,10.2,80.0,2.6,0.2549,27.4,2236.0,2.55,0.634,0.592,2,0.0063,17.52,0.33,1.77,296.7,-0.229,7.6,12.8,31.1,14.68
19-05-2017,6.0,19.7,25.5,13.1,59.1,6.4,0.2822,26.0,2218.0,2.22,0.627,0.369,0,0.021,17.13,0.37,0.94,326.8,0.089,11.3,17.5,36.3,18.48
20-05-2017,0.5,19.1,24.4,13.4,82.3,4.4,0.3058,21.9,2266.0,2.24,0.638,0.43,3,0.0293,18.67,5.0,0.26,137.7,-0.039,10.8,17.1,36.0,16.21
21-05-2017,3.6,19.6,25.7,15.2,56.7,8.7,0.0678,29.7,2245.0,2.74,0.669,0.396,0,0.0187,1.62,3.88,1.21,158.8,0.878,10.1,19.6,39.3,17.37
22-05-2017,3.8,20.1,23.9,14.2,64.4,0.9,0.3241,38.9,2133.0,3.09,0.639,0.426,0,0.0053,20.66,5.34,1.08,164.4,0.149,7.9,21.5,36.6,18.57
23-05-2017,2.0,17.9,22.6,13.5,63.7,10.0,0.1317,39.1,2183.0,2.33,0.733,0.522,1,0.0059,8.69,0.1,2.77,96.3,0.134,9.4,21.2,32.2,17.78
24-05-2017,1.9,20.3,26.9,16.0,57.1,9.5,0.2427,19.4,2214.0,2.19,0.678,0.299,2,0.0014,11.99,2.46,0.15,203.8,0.774,7.7,22.1,32.7,17.02
25-05-2017,1.6,21.9,27.6,16.9,70.0,10.9,0.1109,41.1,2200.0,2.52,0.606,0.117,1,0.0002,5.48,1.33,0.73,76.5,0.176,5.5,19.4,32.2,16.06
26-05-2017,0.6,21.3,24.8,16.4,54.8,2.3,0.2329,16.8,2238.0,2.39,0.631,0.422,0,0.0084,8.67,2.6,2.06,102.7,-0.104,4.1,14.0,31.5,14.25
27-05-2017,3.2,19.0,26.4,13.3,78.9,3.9,0.2976,42.9,2167.0,1.7,0.582,0.36,3,0.0071,16.37,1.04,1.04,255.5,0.38,5.4,16.7,33.8,15.32
28-05-2017,0.4,20.6,27.8,14.7,62.7,8.5,0.2487,41.5,2175.0,2.65,0.622,0.382,0,0.0016,7.21,0.29,0.52,61.3,0.326,4.2,13.5,33.1,13.42
29-05-2017,1.3,21.6,24.8,15.4,65.5,3.1,0.1116,32.9,2231.0,3.15,0.642,0.421,1,0.0095,6.17,2.28,5.35,101.8,0.105,4.9,11.0,32.5,12.71
30-05-2017,3.5,19.1,22.3,12.4,54.0,2.3,0.2247,27.3,2200.0,2.61,0.711,0.485,0,0.012,14.51,0.83,1.5,274.7,0.077,5.2,12.5,33.7,14.3
31-05-2017,3.1,20.0,24.0,13.9,89.4,3.6,0.3517,23.5,2187.0,2.63,0.702,0.508,0,0.0006,18.96,1.61,0.8,57.2,0.212,7.9,13.7,35.8,15.25
01-06-2017,9.9,21.8,29.0,15.6,64.3,4.5,0.2854,39.6,2091.0,2.04,0.65,0.444,1,0.0041,16.55,13.15,0.42,230.8,0.104,16.5,22.0,41.4,22.87
02-06-2017,6.1,21.0,26.1,15.7,95.9,10.7,0.3221,28.4,2225.0,2.78,0.611,0.632,2,0.003,16.62,0.36,1.4,304.9,-0.331,19.1,27.5,41.5,25.54
03-06-2017,5.1,22.7,27.9,16.9,100.0,2.9,0.5184,29.6,2221.0,3.26,0.667,0.68,1,0.0208,30.5,1.97,1.19,212.5,0.082,21.1,29.4,46.1,26.81
04-06-2017,9.2,25.1,31.0,20.8,71.2,3.3,0.4026,26.2,2269.0,2.28,0.583,0.384,3,0.0053,22.46,0.89,0.4,117.3,0.042,20.4,38.2,51.7,31.99
05-06-2017,6.5,22.4,28.1,17.6,65.2,10.2,0.3797,30.8,2269.0,2.1,0.624,0.586,2,0.0038,23.43,4.9,3.25,266.3,0.25,20.8,43.4,54.4,33.69
06-06-2017,10.9,20.9,28.8,15.8,87.4,5.4,0.3978,39.7,2211.0,2.3,0.656,0.518,0,0.0227,22.99,0.68,0.12,19.6,0.064,26.6,50.8,63.3,39.53
07-06-2017,9.2,23.3,30.0,19.9,79.7,6.0,0.55,30.0,2267.0,2.02,0.665,0.686,2,0.0399,30.21,1.22,3.0,131.6,0.354,26.6,56.9,70.6,42.8
08-06-2017,7.8,23.6,28.9,17.9,76.3,6.9,0.4119,28.8,2209.0,2.37,0.663,0.525,0,0.0159,24.94,1.0,0.84,129.6,-0.107,27.9,54.8,76.8,44.18
09-06-2017,2.9,21.9,27.7,15.1,69.1,7.2,0.3458,42.4,2340.0,2.25,0.76,0.467,0,0.0003,20.73,1.11,1.08,290.3,-0.013,19.9,51.6,79.1,40.46
10-06-2017,2.1,23.4,29.1,19.3,93.2,7.6,0.2913,34.8,2136.0,3.37,0.673,0.392,1,0.0032,16.42,0.71,0.09,45.8,-0.366,12.8,48.6,78.0,36.49
11-06-2017,3.5,21.4,28.8,17.0,66.7,16.4,0.4462,27.3,2211.0,1.57,0.631,0.425,2,0.0214,22.0,1.01,0.3,35.4,-0.359,8.5,42.9,81.1,34.51
12-06-2017,11.7,20.8,28.6,14.9,84.0,4.6,0.3621,26.0,2158.0,2.89,0.699,0.561,3,0.0099,20.53,0.96,0.62,178.4,-0.058,17.3,48.1,91.5,41.04
13-06-2017,9.1,21.7,25.6,18.5,80.1,5.7,0.5355,31.0,2198.0,2.07,0.657,0.577,2,0.0185,28.18,1.17,3.91,13.6,-0.115,24.3,46.3,97.1,43.98
14-06-2017,9.6,21.5,26.4,18.3,97.8,2.3,0.4239,34.4,2154.0,2.7,0.579,0.466,0,0.0183,22.13,2.81,1.73,223.4,0.534,30.4,46.7,103.6,46.98
15-06-2017,7.2,20.9,26.3,14.8,94.5,12.0,0.4067,24.2,2167.0,2.19,0.577,0.696,0,0.0142,23.53,8.96,0.34,301.4,-0.138,25.9,46.1,100.9,47.14
16-06-2017,41.2,21.6,25.3,16.7,64.1,1.8,0.4978,28.3,2208.0,2.65,0.545,0.428,2,0.0272,34.65,0.21,0.34,256.1,0.084,58.0,84.4,136.0,81.27
17-06-2017,8.1,21.5,27.9,15.9,57.7,4.9,0.3253,22.8,2255.0,1.99,0.675,0.65,0,0.007,19.26,0.35,0.2,169.5,0.053,56.5,90.4,139.0,77.18
18-06-2017,10.9,21.9,26.2,17.3,85.1,1.8,0.1945,10.9,2192.0,2.3,0.598,0.506,3,0.004,13.31,0.1,0.46,0.7,-0.058,60.2,97.8,140.7,76.5
19-06-2017,2.9,21.2,24.8,16.9,88.0,6.1,0.3822,26.7,2200.0,2.23,0.678,0.586,2,0.0103,20.41,1.21,0.16,280.4,0.69,21.9,89.0,137.1,67.92
20-06-2017,5.0,21.4,28.7,14.5,92.8,4.6,0.388,19.1,2212.0,2.39,0.626,0.471,0,0.0066,22.13,6.58,1.86,321.7,-0.182,18.8,84.9,131.2,62.74
21-06-2017,4.8,22.7,26.0,17.0,78.3,0.8,0.3975,28.8,2137.0,2.11,0.713,0.522,0,0.0053,18.54,0.15,2.04,104.4,-0.281,12.7,80.1,126.8,58.13
22-06-2017,11.8,21.5,24.7,15.6,92.2,1.4,0.2813,26.0,2189.0,2.98,0.632,0.566,0,0.0005,15.47,2.15,0.32,160.5,0.37,21.6,84.7,130.8,61.21
23-06-2017,26.4,22.9,26.1,17.4,86.1,3.4,0.4341,36.4,2204.0,2.23,0.737,0.554,0,0.0021,28.87,0.84,0.05,261.2,0.22,43.0,69.9,154.3,78.43
24-06-2017,12.9,21.7,25.0,15.2,64.1,0.5,0.3713,22.5,2157.0,2.11,0.51,0.707,2,0.0006,18.07,0.52,0.29,215.8,0.362,51.1,74.7,165.1,79.56
25-06-2017,52.6,23.1,30.5,20.1,92.6,4.5,0.1976,42.7,2163.0,2.71,0.52,0.499,0,0.0074,26.6,1.11,0.08,356.0,0.309,91.9,116.4,214.2,120.23
26-06-2017,10.4,21.6,27.5,18.3,82.3,11.9,0.3888,39.1,2191.0,2.42,0.679,0.587,0,0.0035,22.56,0.21,0.32,196.1,0.219,75.9,123.9,212.9,112.59
27-06-2017,3.2,22.4,29.5,18.0,97.1,3.6,0.4864,29.5,2226.0,3.11,0.479,0.737,0,0.0075,23.26,1.99,0.55,306.6,-0.049,66.2,122.1,207.0,98.9
28-06-2017,2.8,22.7,28.7,19.3,61.3,1.0,0.4089,28.7,2193.0,2.58,0.621,0.566,0,0.0041,22.04,4.02,0.23,168.7,0.231,16.4,120.1,200.2,86.87
29-06-2017,6.3,21.7,27.8,16.0,75.8,5.9,0.4553,46.4,2223.0,2.72,0.597,0.488,0,0.0148,22.62,0.1,1.68,87.0,0.501,12.3,114.6,199.3,80.14
30-06-2017,6.0,22.2,29.9,15.8,90.3,3.8,0.4505,28.6,2252.0,2.6,0.67,0.53,0,0.0182,24.13,1.91,1.61,116.4,-0.007,15.1,94.2,164.1,74.12
01-07-2017,21.9,20.3,24.8,15.7,76.5,2.7,0.342,40.3,2140.0,2.11,0.616,0.634,0,0.0095,26.57,0.39,1.3,147.7,0.009,34.2,103.2,177.9,84.9
02-07-2017,6.9,19.9,26.5,15.5,75.2,5.8,0.4052,27.6,2233.0,2.63,0.671,0.613,0,0.0387,23.36,0.32,0.35,191.0,0.11,34.8,57.5,173.9,79.07
03-07-2017,11.9,20.5,27.6,15.4,84.7,5.1,0.4002,30.4,2196.0,2.63,0.591,0.37,0,0.0048,20.9,1.94,0.49,150.8,-0.194,40.7,59.0,182.9,79.11
