time,precipitation_sum (mm),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),soil_moisture_0_to_7cm_mean (m³/m³),slope_deg,elevation_m,soil_depth_m,geology_susceptibility,ndvi,land_use,seismic_pga (g),pore_water_pressure (kPa),distance_to_road (km),distance_to_stream (km),aspect_deg,curvature,rain_3d_sum (mm),rain_7d_sum (mm),rain_14d_sum (mm),antecedent_precip_index (mm)
09-10-2015,6.4,15.8,19.3,8.9,69.5,3.1,0.4613,16.7,1525.0,2.57,0.746,0.479,0,0.005,25.14,4.02,0.62,151.2,-0.124,21.2,62.7,116.5,55.6
10-10-2015,2.4,17.9,21.6,14.5,83.0,6.3,0.5036,28.2,1543.0,3.36,0.694,0.637,2,0.0002,28.89,2.46,0.8,308.4,-0.206,17.9,57.3,113.5,49.66
11-10-2015,10.5,16.6,23.9,11.6,69.1,5.1,0.4627,20.9,1459.0,3.33,0.699,0.633,2,0.0014,25.4,1.0,1.13,351.2,0.755,19.3,47.8,120.8,52.71
12-10-2015,17.1,16.8,21.3,10.1,78.3,2.6,0.55,28.2,1616.0,2.53,0.744,0.665,1,0.004,34.98,0.54,1.6,226.8,-0.04,30.0,61.6,128.7,61.91
13-10-2015,10.8,18.7,25.2,14.7,88.0,5.2,0.3918,20.2,1469.0,2.89,0.652,0.53,0,0.0004,24.56,0.11,0.18,55.1,-0.117,38.4,62.0,134.6,63.42
14-10-2015,4.3,18.1,25.9,13.9,81.8,7.5,0.3937,23.9,1572.0,3.55,0.734,0.687,1,0.0068,22.31,2.61,1.16,113.7,0.273,32.2,60.6,120.4,58.21
15-10-2015,14.4,17.5,24.5,12.9,95.6,3.5,0.2839,34.0,1613.0,3.56,0.738,0.631,1,0.0008,14.78,0.19,0.75,328.8,-0.065,29.5,65.9,131.7,63.88
16-10-2015,4.6,18.3,23.9,11.5,89.1,7.5,0.4317,30.3,1563.0,3.06,0.732,0.582,0,0.0052,23.55,0.56,0.15,200.0,-0.15,23.3,64.1,126.8,58.89
17-10-2015,10.0,17.2,23.6,11.7,87.6,2.2,0.2047,16.8,1475.0,2.9,0.68,0.643,1,0.0126,12.0,1.02,0.33,208.9,-0.295,29.0,71.7,129.0,60.06
18-10-2015,10.8,18.9,24.9,15.4,88.7,1.7,0.2719,34.9,1545.0,3.46,0.687,0.448,1,0.0102,15.61,0.25,0.68,184.2,-0.01,25.4,72.0,119.8,61.85
19-10-2015,31.7,17.7,21.8,13.5,78.5,2.2,0.2244,16.4,1423.0,3.05,0.777,0.605,0,0.0117,19.72,0.97,3.02,1.8,0.165,52.5,86.6,148.2,84.27
20-10-2015,20.7,16.9,22.4,13.3,86.9,6.8,0.3546,32.5,1487.0,3.62,0.74,0.576,0,0.0005,21.3,3.54,1.2,18.0,-0.047,63.2,96.5,158.5,92.33
21-10-2015,10.7,17.8,22.1,13.8,83.6,1.5,0.3352,29.3,1432.0,2.58,0.68,0.542,3,0.0022,21.13,0.19,0.19,56.5,-0.133,63.1,102.9,163.5,89.18
22-10-2015,12.1,17.6,23.8,12.6,71.0,13.1,0.4042,17.3,1513.0,2.48,0.683,0.578,3,0.0022,24.69,2.12,0.51,333.4,0.144,43.5,100.6,166.5,87.91
23-10-2015,27.1,18.2,22.0,12.0,79.3,2.7,0.3246,30.1,1584.0,3.34,0.681,0.437,1,0.0008,23.64,2.55,1.62,327.9,-0.177,49.9,123.1,187.2,101.82
24-10-2015,22.4,18.5,25.4,12.8,65.2,6.0,0.2642,22.3,1458.0,2.59,0.699,0.541,1,0.0095,20.38,2.64,0.92,327.2,0.42,61.6,135.5,207.2,108.95
25-10-2015,22.5,16.1,22.4,13.0,66.2,8.6,0.4407,21.6,1572.0,3.19,0.747,0.343,1,0.0024,27.79,6.67,0.34,334.3,-0.141,72.0,147.2,219.2,115.1
26-10-2015,9.9,17.1,23.9,11.4,77.8,7.3,0.2957,28.5,1486.0,2.83,0.667,0.573,0,0.0141,15.85,1.0,1.07,48.8,0.39,54.8,125.4,212.0,107.74
27-10-2015,7.8,17.9,25.0,11.5,79.1,3.0,0.4781,33.6,1505.0,3.25,0.651,0.632,1,0.0002,24.61,5.49,0.37,268.8,-0.131,40.2,112.5,209.0,99.38
28-10-2015,2.7,17.5,25.2,11.1,70.2,1.9,0.3957,33.0,1555.0,2.84,0.594,0.512,0,0.0035,21.82,0.88,0.69,227.9,-0.153,20.4,104.5,207.4,87.17
29-10-2015,8.3,19.4,26.7,12.8,77.0,5.8,0.4129,24.0,1559.0,3.04,0.723,0.635,1,0.0078,22.71,5.01,0.78,335.4,-0.31,18.8,100.7,201.3,82.4
30-10-2015,19.5,18.2,25.9,15.0,75.5,2.5,0.4616,36.9,1537.0,3.11,0.592,0.582,3,0.0036,28.34,1.35,0.34,225.4,0.48,30.5,93.1,216.2,89.54
31-10-2015,13.7,18.7,22.1,14.3,74.3,0.6,0.2488,26.8,1552.0,3.25,0.727,0.545,1,0.001,16.95,2.19,1.63,212.6,0.083,41.5,84.4,219.9,89.81
01-11-2015,2.0,18.1,23.5,11.2,60.7,2.3,0.2216,33.7,1548.0,2.54,0.685,0.417,1,0.001,16.19,3.24,1.21,228.4,-0.051,35.2,63.9,211.1,78.33
02-11-2015,11.4,18.2,22.8,14.5,84.8,9.4,0.2763,27.5,1482.0,2.77,0.731,0.365,1,0.0009,18.58,1.85,1.46,137.6,-0.13,27.1,65.4,190.8,77.98
03-11-2015,1.9,17.8,22.5,13.7,58.1,0.7,0.2206,25.1,1540.0,3.09,0.651,0.402,1,0.0303,11.44,0.56,2.01,230.7,-0.145,15.3,59.5,172.0,68.19
04-11-2015,2.6,19.2,26.1,12.7,57.4,3.1,0.0694,19.5,1469.0,3.13,0.729,0.649,1,0.0114,4.83,0.34,2.15,36.1,-0.776,15.9,59.4,163.9,60.56
05-11-2015,1.7,18.5,24.6,13.8,71.5,15.0,0.1112,42.3,1452.0,2.68,0.658,0.512,0,0.0144,6.47,0.59,0.41,348.3,-0.089,6.2,52.8,153.5,53.18
06-11-2015,1.4,17.4,22.2,11.2,62.2,4.6,0.164,25.2,1576.0,2.97,0.616,0.386,1,0.0003,7.2,0.49,2.33,163.7,0.22,5.7,34.7,127.8,46.6
07-11-2015,1.0,17.7,23.3,11.7,63.3,14.7,0.2623,32.5,1551.0,3.17,0.72,0.447,2,0.0026,12.36,1.71,2.03,281.4,0.017,4.1,22.0,106.4,40.61
08-11-2015,2.7,18.5,23.4,14.5,58.2,10.3,0.1549,31.2,1640.0,3.18,0.703,0.533,0,0.0055,6.78,1.04,0.93,1.7,-0.139,5.1,22.7,86.6,37.22
09-11-2015,7.0,18.1,22.9,11.6,50.0,7.7,0.1883,40.7,1453.0,3.32,0.658,0.424,1,0.015,11.22,1.48,2.95,192.1,0.17,10.7,18.3,83.7,38.64
10-11-2015,1.8,17.6,21.4,12.3,53.7,1.9,0.22,25.9,1581.0,2.82,0.691,0.464,1,0.002,8.79,1.3,0.05,98.5,-0.337,11.5,18.2,77.7,34.64
11-11-2015,1.9,18.7,23.2,11.8,76.5,5.5,0.2763,22.7,1587.0,3.37,0.768,0.367,1,0.0047,11.78,4.21,1.01,86.8,-0.055,10.7,17.5,76.9,31.34
12-11-2015,13.9,16.8,23.2,12.1,58.5,3.1,0.2384,17.0,1533.0,2.5,0.752,0.483,1,0.0003,13.07,3.78,0.8,257.8,-0.116,17.6,29.7,82.5,40.54
13-11-2015,5.7,19.2,26.5,16.2,73.4,6.9,0.2776,30.6,1519.0,3.11,0.674,0.393,0,0.0009,18.4,0.63,1.28,175.2,-0.055,21.5,34.0,68.7,40.16
14-11-2015,12.7,17.8,22.1,12.7,56.5,5.5,0.3701,40.7,1614.0,2.81,0.762,0.483,1,0.0063,17.48,1.78,2.69,344.8,0.287,32.3,45.7,67.7,46.84
15-11-2015,16.6,17.8,22.6,12.8,73.3,4.8,0.1674,37.1,1591.0,3.25,0.745,0.532,2,0.0002,14.5,0.26,0.51,199.0,0.497,35.0,59.6,82.3,56.41
16-11-2015,6.0,17.8,21.4,14.5,52.3,4.8,0.2392,36.0,1539.0,3.54,0.745,0.392,0,0.0054,14.82,2.47,0.14,74.3,0.385,35.3,58.6,76.9,53.95
17-11-2015,5.4,16.8,24.4,10.8,56.0,3.7,0.0803,21.1,1574.0,3.25,0.677,0.476,3,0.0039,3.9,1.58,0.76,231.5,0.07,28.0,62.2,80.4,51.26
18-11-2015,4.8,17.9,22.9,13.9,62.0,6.0,0.1932,30.6,1644.0,2.89,0.681,0.167,1,0.0009,10.7,1.29,0.85,311.2,-0.248,16.2,65.1,82.6,48.37
19-11-2015,5.1,17.8,25.0,11.4,56.6,4.4,0.0736,19.7,1557.0,3.55,0.713,0.391,1,0.0042,5.89,0.41,1.83,94.2,-0.225,15.3,56.3,86.0,46.21
20-11-2015,2.7,18.3,22.1,13.6,51.6,6.4,0.1819,17.2,1460.0,3.01,0.65,0.412,0,0.0004,9.71,0.64,3.4,46.8,-0.027,12.6,53.3,87.3,41.98
21-11-2015,10.6,18.9,22.3,13.2,65.2,2.9,0.0789,26.1,1549.0,3.69,0.759,0.531,3,0.0038,7.28,0.58,2.38,192.6,-0.202,18.4,51.2,96.9,46.28
22-11-2015,6.1,16.5,21.0,10.4,77.2,4.2,0.1241,24.5,1510.0,2.27,0.69,0.407,1,0.0022,7.77,0.5,1.37,316.6,-0.05,19.4,40.7,100.3,45.44
23-11-2015,2.7,19.9,27.3,13.8,48.4,10.5,0.1183,28.7,1589.0,2.99,0.8,0.395,0,0.0033,10.03,1.53,0.05,135.4,0.036,19.4,37.4,96.0,41.33
24-11-2015,1.8,18.6,21.6,12.9,60.9,9.0,0.1993,29.2,1534.0,2.42,0.745,0.439,1,0.0018,10.03,1.49,0.89,263.3,-0.681,10.6,33.8,96.0,36.93
25-11-2015,8.1,17.5,25.4,12.5,60.0,7.1,0.24,25.4,1521.0,2.57,0.59,0.35,1,0.0089,16.08,1.43,0.09,268.6,-0.355,12.6,37.1,102.2,39.49
26-11-2015,7.9,17.3,23.8,11.3,48.6,6.9,0.1557,33.3,1510.0,3.36,0.723,0.32,3,0.0034,11.68,9.1,1.61,143.2,0.044,17.8,39.9,96.2,41.46
27-11-2015,4.8,17.0,24.7,10.4,78.8,18.0,0.1694,27.1,1556.0,3.25,0.634,0.387,1,0.0099,6.99,1.35,1.23,254.9,0.24,20.8,42.0,95.3,40.04
28-11-2015,5.8,17.0,24.8,12.8,49.2,3.8,0.1041,30.2,1559.0,3.14,0.852,0.403,0,0.0283,8.88,2.24,0.17,304.7,0.305,18.5,37.2,88.4,39.84
29-11-2015,4.1,17.4,20.9,13.5,54.9,3.8,0.2155,24.7,1491.0,2.61,0.708,0.545,0,0.0021,11.12,2.52,3.55,20.8,-0.364,14.7,35.2,75.9,37.96
30-11-2015,5.4,18.8,24.0,13.7,72.4,4.3,0.1837,12.8,1473.0,3.13,0.676,0.675,0,0.001,11.81,1.56,0.05,18.5,0.031,15.3,37.9,75.3,37.67
01-12-2015,1.8,18.6,26.3,11.7,55.9,2.4,0.1484,29.7,1504.0,2.33,0.738,0.604,1,0.0124,5.52,4.32,0.38,25.1,0.396,11.3,37.9,71.7,33.82
02-12-2015,0.9,17.5,20.6,13.1,83.8,11.4,0.2461,30.4,1467.0,3.36,0.723,0.292,1,0.0102,10.53,0.52,6.23,234.3,-0.585,8.1,30.7,67.8,29.65
03-12-2015,1.0,16.7,21.2,11.5,67.7,4.3,0.248,33.0,1520.0,3.36,0.622,0.244,0,0.0087,13.73,0.1,0.36,38.3,-0.138,3.7,23.8,63.7,26.2
04-12-2015,2.6,18.1,23.8,13.2,60.4,7.0,0.2496,14.1,1534.0,2.59,0.663,0.392,1,0.0077,15.11,2.78,0.62,302.1,-0.33,4.5,21.6,63.6,24.87
05-12-2015,0.2,17.0,22.6,11.1,70.4,4.9,0.2921,32.1,1540.0,2.66,0.668,0.226,1,0.0036,12.36,0.28,0.3,237.5,-0.192,3.8,16.0,53.2,21.34
06-12-2015,0.9,17.2,20.6,12.7,53.1,4.7,0.2769,17.9,1530.0,3.02,0.64,0.423,3,0.0033,10.49,0.75,0.53,213.1,-0.208,3.7,12.8,48.0,19.04
07-12-2015,0.4,17.6,21.8,10.7,64.3,7.9,0.05,24.2,1549.0,2.99,0.658,0.569,0,0.0018,1.82,0.31,0.39,246.7,0.089,1.5,7.8,45.7,16.58
08-12-2015,0.8,15.9,22.7,11.5,76.1,3.2,0.1253,26.5,1581.0,2.78,0.621,0.47,2,0.0104,3.51,2.79,0.17,264.3,0.137,2.1,6.8,44.7,14.89
09-12-2015,1.2,16.8,24.4,12.0,72.1,7.0,0.1369,34.2,1565.0,2.72,0.749,0.393,0,0.0051,8.24,0.73,0.91,313.1,0.284,2.4,7.1,37.8,13.86
10-12-2015,3.3,17.2,24.9,12.1,70.3,15.4,0.1651,34.8,1513.0,2.78,0.631,0.139,0,0.0006,7.66,2.7,1.02,186.6,0.118,5.3,9.4,33.2,15.08
11-12-2015,5.0,16.9,20.1,11.5,61.6,4.4,0.2173,24.8,1598.0,3.16,0.771,0.123,2,0.0037,7.47,0.72,0.99,315.3,-0.456,9.5,11.8,33.4,17.82
12-12-2015,0.4,16.0,20.4,9.2,66.1,7.8,0.1798,31.5,1440.0,3.1,0.596,0.551,3,0.0094,12.8,0.82,0.11,22.3,0.098,8.7,12.0,28.0,15.55
13-12-2015,0.6,16.6,23.8,11.3,69.2,7.8,0.2571,19.1,1519.0,3.16,0.653,0.538,3,0.0009,10.77,2.62,0.05,226.6,-0.022,6.0,11.7,24.5,13.81
14-12-2015,0.8,17.1,24.5,11.1,49.8,1.6,0.1644,33.3,1600.0,3.6,0.739,0.336,1,0.0019,8.28,2.96,0.65,9.2,0.443,1.8,12.1,19.9,12.54
15-12-2015,0.5,15.6,23.4,10.3,64.8,2.6,0.2148,25.1,1466.0,2.6,0.71,0.473,1,0.0029,9.68,3.87,1.97,285.5,0.196,1.9,11.8,18.6,11.16
16-12-2015,1.4,17.9,22.7,13.8,75.5,21.3,0.1585,22.4,1507.0,2.77,0.684,0.437,0,0.005,8.4,0.42,1.16,169.1,0.018,2.7,12.0,19.1,10.89
17-12-2015,2.1,15.7,23.7,10.3,71.1,4.2,0.3318,22.9,1555.0,3.14,0.662,0.311,0,0.0048,17.62,7.6,1.46,50.8,0.053,4.0,10.8,20.2,11.35
18-12-2015,1.1,18.0,23.9,12.9,58.5,3.5,0.0657,35.7,1607.0,2.46,0.761,0.544,0,0.0044,2.29,0.39,0.19,37.3,-0.463,4.6,6.9,18.7,10.75
19-12-2015,0.4,17.8,22.8,12.8,60.3,0.4,0.1355,38.3,1547.0,2.37,0.754,0.453,1,0.012,6.07,6.6,0.21,84.0,0.402,3.6,6.9,18.9,9.54
20-12-2015,0.5,16.7,23.6,9.8,55.1,5.0,0.184,28.4,1550.0,3.16,0.691,0.431,1,0.0223,9.4,3.18,0.7,238.2,-0.042,2.0,6.8,18.5,8.61
21-12-2015,0.4,17.2,22.1,13.3,51.0,2.2,0.2942,38.9,1577.0,3.01,0.684,0.326,1,0.0052,12.76,1.99,0.9,99.7,-0.346,1.3,6.4,18.5,7.72
22-12-2015,2.0,17.1,22.7,11.3,58.9,3.7,0.2589,27.0,1583.0,2.56,0.759,0.196,0,0.0006,14.51,2.13,0.13,120.9,-0.445,2.9,7.9,19.7,8.56
23-12-2015,2.3,17.2,20.9,12.2,56.8,1.2,0.2007,19.7,1553.0,2.31,0.718,0.334,1,0.0008,12.59,0.56,1.8,200.9,0.326,4.7,8.8,20.8,9.57
24-12-2015,0.4,16.6,20.5,9.8,57.7,11.3,0.1151,31.9,1454.0,3.73,0.659,0.189,0,0.0014,5.98,0.4,0.29,31.9,0.158,4.7,7.1,17.9,8.54
25-12-2015,0.5,16.0,21.8,9.8,64.1,4.8,0.1248,29.2,1485.0,3.34,0.67,0.585,3,0.0027,8.46,1.2,0.28,45.3,0.157,3.2,6.5,13.4,7.76
26-12-2015,1.1,17.9,23.0,13.4,59.3,14.1,0.2501,29.4,1546.0,3.25,0.704,0.393,1,0.0061,14.56,0.57,1.23,212.5,-0.276,2.0,7.2,14.1,7.69
27-12-2015,3.2,15.9,19.1,9.6,58.6,7.4,0.1097,18.2,1542.0,2.87,0.627,0.514,1,0.0064,9.28,0.24,2.33,351.2,-0.251,4.8,9.9,16.7,9.74
28-12-2015,1.4,16.5,23.9,13.3,50.8,2.7,0.1684,41.0,1631.0,3.18,0.619,0.334,1,0.0055,5.43,2.01,0.39,326.7,0.283,5.7,10.9,17.3,9.68
29-12-2015,0.3,17.0,23.4,11.4,49.6,9.1,0.2315,33.8,1534.0,2.81,0.81,0.365,3,0.0017,8.48,1.11,1.57,134.9,-0.067,4.9,9.2,17.1,8.53
30-12-2015,0.5,14.7,22.7,9.6,53.1,9.0,0.1633,30.4,1509.0,2.81,0.623,0.546,1,0.0003,8.78,0.3,1.76,152.9,0.311,2.2,7.4,16.2,7.75
31-12-2015,2.0,15.8,23.0,10.7,57.5,15.6,0.1772,23.2,1555.0,2.94,0.703,0.223,0,0.0109,9.76,0.12,0.05,197.7,0.176,2.8,9.0,16.1,8.59
01-01-2016,0.2,15.2,20.1,10.9,52.0,3.5,0.0836,23.4,1523.0,3.89,0.682,0.46,0,0.005,6.0,1.58,1.19,157.1,-0.313,2.7,8.7,15.2,7.5
02-01-2016,0.2,17.7,24.7,14.4,66.0,8.8,0.0892,34.4,1507.0,2.85,0.706,0.174,0,0.0018,1.08,0.35,2.58,177.4,-0.086,2.4,7.8,15.0,6.57
03-01-2016,0.3,18.0,25.6,12.5,71.6,3.8,0.0767,23.1,1513.0,3.22,0.761,0.57,0,0.0012,0.44,0.22,4.42,348.4,0.02,0.7,4.9,14.8,5.89
04-01-2016,0.1,17.1,21.3,14.1,56.2,6.5,0.1099,40.8,1509.0,2.53,0.66,0.272,0,0.0126,3.71,0.87,0.59,128.2,0.227,0.6,3.6,14.5,5.1
05-01-2016,0.1,17.3,20.7,13.2,53.3,2.1,0.1845,40.6,1540.0,2.85,0.692,0.218,1,0.0052,10.02,3.2,0.2,289.4,0.356,0.5,3.4,12.6,4.44
06-01-2016,0.6,18.6,26.3,14.0,63.9,17.2,0.1565,28.1,1517.0,2.77,0.774,0.359,0,0.0036,9.85,1.12,10.71,157.0,0.035,0.8,3.5,10.9,4.37
07-01-2016,0.2,16.9,23.8,12.9,72.4,14.2,0.3075,37.4,1589.0,3.01,0.634,0.272,3,0.0028,16.05,2.3,0.22,233.4,-0.032,0.9,1.7,10.7,3.92
08-01-2016,0.1,16.6,20.9,9.8,62.2,3.1,0.1234,29.0,1622.0,2.68,0.639,0.536,0,0.006,9.76,0.1,2.24,118.6,0.295,0.9,1.6,10.3,3.43
09-01-2016,0.9,18.0,21.2,13.6,93.4,4.0,0.2419,37.6,1527.0,2.7,0.763,0.49,3,0.0009,15.52,1.69,0.68,261.4,-0.038,1.2,2.3,10.1,3.81
10-01-2016,0.8,16.8,23.6,10.4,59.9,6.9,0.0879,31.9,1533.0,3.14,0.735,0.453,1,0.0047,1.17,0.36,0.52,238.9,-0.462,1.8,2.8,7.7,4.04
11-01-2016,0.7,18.2,24.9,11.3,60.9,6.1,0.1527,31.6,1555.0,2.37,0.698,0.31,1,0.0037,7.05,5.18,0.77,158.1,0.517,2.4,3.4,7.0,4.14
12-01-2016,0.3,16.3,22.6,11.9,67.4,3.0,0.186,30.9,1582.0,2.8,0.697,0.434,0,0.0013,8.11,0.48,1.82,16.3,0.083,1.8,3.6,7.0,3.82
13-01-2016,0.3,16.7,22.0,11.3,49.2,1.0,0.2017,28.1,1518.0,2.9,0.73,0.592,2,0.0068,6.23,3.82,0.19,283.2,0.017,1.3,3.3,6.8,3.54
14-01-2016,0.3,15.8,21.4,9.8,52.2,5.0,0.1476,31.5,1581.0,2.82,0.747,0.305,3,0.0053,6.2,0.11,1.2,101.7,0.654,0.9,3.4,5.1,3.31
15-01-2016,0.4,16.6,21.0,10.7,47.0,3.6,0.1979,41.0,1505.0,3.5,0.657,0.555,1,0.011,9.21,1.73,0.88,295.0,-0.069,1.0,3.7,5.3,3.22
16-01-2016,0.5,17.0,24.4,11.7,76.8,4.1,0.1296,27.2,1545.0,2.98,0.745,0.375,3,0.0171,7.87,3.21,0.54,35.3,-0.636,1.2,3.3,5.6,3.23
17-01-2016,0.4,17.6,23.5,11.1,65.0,1.0,0.2266,37.3,1502.0,3.18,0.743,0.254,1,0.0015,11.49,2.54,0.05,36.0,-0.064,1.3,2.9,5.7,3.15
18-01-2016,0.3,16.8,22.3,10.8,71.3,6.0,0.3164,35.5,1448.0,3.34,0.696,0.304,0,0.0006,14.04,0.55,0.26,241.4,0.419,1.2,2.5,5.9,2.98
19-01-2016,0.0,16.5,20.1,10.8,62.6,8.4,0.2105,18.7,1500.0,2.43,0.642,0.443,1,0.002,13.08,3.03,0.19,190.3,0.66,0.7,2.2,5.8,2.53
20-01-2016,0.0,16.8,24.0,9.9,58.6,0.5,0.2852,30.4,1528.0,3.24,0.696,0.583,3,0.0016,11.7,1.52,0.14,275.2,0.546,0.3,1.9,5.2,2.15
21-01-2016,0.2,16.2,20.1,11.7,35.3,5.8,0.2405,18.6,1476.0,3.11,0.686,0.298,0,0.0014,9.95,0.41,1.24,13.6,-0.242,0.2,1.8,5.2,2.03
22-01-2016,0.8,16.2,19.4,11.3,58.5,13.7,0.283,38.5,1551.0,2.81,0.664,0.455,0,0.004,14.28,0.5,0.05,296.9,0.345,1.0,2.2,5.9,2.52
23-01-2016,0.3,17.5,22.8,12.5,50.0,0.9,0.1982,19.9,1504.0,2.28,0.762,0.283,3,0.0017,10.45,0.81,0.19,314.6,-0.105,1.3,2.0,5.3,2.44
24-01-2016,0.3,17.1,22.2,12.4,63.6,1.8,0.0993,21.7,1571.0,2.86,0.61,0.409,1,0.0141,5.77,1.68,0.42,15.3,-0.229,1.4,1.9,4.8,2.38
25-01-2016,0.8,17.6,24.6,13.9,59.7,5.7,0.2026,15.7,1534.0,2.64,0.714,0.462,2,0.0014,10.94,0.51,0.19,72.4,-0.197,1.4,2.4,4.9,2.82
26-01-2016,0.1,18.8,22.5,15.3,43.6,1.1,0.244,34.1,1546.0,2.32,0.688,0.636,0,0.0029,11.18,3.3,0.5,291.9,-0.198,1.2,2.5,4.7,2.5
27-01-2016,0.5,16.0,23.4,11.0,66.0,5.7,0.1373,28.9,1501.0,3.53,0.545,0.431,0,0.0005,9.76,3.05,0.36,190.1,0.331,1.4,3.0,4.9,2.62
28-01-2016,0.1,19.0,24.5,14.5,70.6,2.5,0.2805,24.4,1623.0,3.23,0.681,0.398,1,0.0,15.3,3.26,0.15,61.7,0.125,0.7,2.9,4.7,2.33
29-01-2016,0.1,16.3,22.7,11.1,75.9,4.6,0.1152,26.0,1481.0,2.86,0.706,0.442,1,0.0163,2.3,4.24,1.92,312.5,0.085,0.7,2.2,4.4,2.08
30-01-2016,0.3,15.7,20.5,10.7,55.5,4.5,0.0554,26.8,1570.0,3.24,0.693,0.557,0,0.0038,2.02,1.45,0.16,267.4,0.028,0.5,2.2,4.2,2.07
31-01-2016,0.1,16.2,20.6,10.7,59.9,12.0,0.05,27.2,1530.0,2.99,0.799,0.424,1,0.0006,5.34,2.4,1.27,178.9,-0.302,0.5,2.0,3.9,1.86
01-02-2016,0.6,18.5,24.6,13.8,66.9,10.1,0.1136,36.6,1521.0,2.95,0.64,0.28,0,0.0028,7.0,0.1,1.12,358.9,0.09,1.0,1.8,4.2,2.18
02-02-2016,0.3,18.4,21.5,12.9,61.9,7.6,0.1429,18.8,1529.0,2.89,0.715,0.271,1,0.0022,6.49,0.27,1.38,178.5,0.38,1.0,2.0,4.5,2.15
03-02-2016,0.4,18.7,22.3,13.2,63.2,5.5,0.2034,18.4,1509.0,2.65,0.682,0.508,1,0.0028,10.36,0.2,0.97,164.2,-0.482,1.3,1.9,4.9,2.23
04-02-2016,0.9,16.6,21.0,12.8,63.0,6.1,0.0911,38.9,1476.0,3.5,0.695,0.628,0,0.001,6.93,0.57,1.43,344.2,0.409,1.6,2.7,5.6,2.8
05-02-2016,1.7,19.1,26.0,15.6,77.2,16.4,0.2603,31.2,1515.0,3.68,0.705,0.551,3,0.0005,10.71,3.59,1.27,102.8,-0.013,3.0,4.3,6.5,4.08
06-02-2016,0.7,16.8,20.5,13.0,64.3,2.9,0.1506,24.3,1525.0,3.18,0.701,0.664,1,0.0035,8.95,5.58,1.95,29.9,0.201,3.3,4.7,6.9,4.16
07-02-2016,1.3,18.3,25.2,14.8,53.6,3.4,0.2919,39.4,1513.0,2.56,0.648,0.538,1,0.0002,14.43,0.6,1.84,324.5,0.606,3.7,5.9,7.9,4.84
08-02-2016,1.0,16.3,20.7,10.6,66.6,7.8,0.2083,30.4,1486.0,2.68,0.687,0.451,3,0.0062,9.38,1.59,1.67,7.2,0.055,3.0,6.3,8.1,5.11
09-02-2016,0.4,16.0,22.7,11.6,49.0,6.7,0.1775,32.9,1524.0,2.86,0.739,0.403,0,0.0009,7.13,1.59,1.33,242.0,-0.243,2.7,6.4,8.4,4.75
10-02-2016,0.5,18.0,21.6,13.1,69.0,4.6,0.141,24.3,1562.0,3.44,0.748,0.502,0,0.017,6.0,0.96,0.05,162.5,-0.135,1.9,6.5,8.4,4.53
11-02-2016,0.5,17.9,22.8,11.3,49.9,5.7,0.2984,32.1,1526.0,2.89,0.703,0.3,1,0.0119,12.74,0.46,0.43,235.7,-0.272,1.4,6.1,8.8,4.35
12-02-2016,0.3,17.5,21.5,14.4,88.8,2.7,0.1577,23.8,1435.0,3.18,0.725,0.401,0,0.0091,5.85,0.17,0.6,120.8,0.27,1.3,4.7,9.0,4.0
13-02-2016,0.8,17.9,22.6,11.0,56.6,8.0,0.0587,33.2,1731.0,2.11,0.758,0.56,3,0.0062,0.69,4.04,4.13,21.5,0.517,1.6,4.8,9.5,4.2
14-02-2016,0.3,18.8,25.1,13.4,67.8,4.0,0.0811,29.0,1540.0,2.95,0.724,0.379,0,0.0001,4.31,2.89,0.2,235.9,-0.008,1.4,3.8,9.7,3.87
15-02-2016,0.5,19.2,22.3,12.4,39.3,4.2,0.132,23.4,1535.0,2.59,0.775,0.228,1,0.0052,9.05,0.4,1.01,359.2,-0.084,1.6,3.3,9.6,3.79
16-02-2016,0.5,17.3,21.6,14.0,58.6,4.9,0.05,23.7,1470.0,3.06,0.663,0.271,0,0.0028,0.91,5.74,1.01,70.5,-0.177,1.3,3.4,9.8,3.72
17-02-2016,1.2,17.2,24.1,11.4,63.7,4.6,0.05,36.1,1561.0,2.73,0.664,0.36,0,0.0031,2.54,0.1,1.87,211.8,0.076,2.2,4.1,10.6,4.36
18-02-2016,2.0,17.5,23.3,11.4,37.7,4.4,0.0804,32.4,1485.0,3.34,0.735,0.607,1,0.0164,5.84,1.91,0.05,350.0,-0.39,3.7,5.6,11.7,5.71
19-02-2016,0.6,18.1,25.4,12.3,44.3,8.7,0.2982,23.4,1482.0,2.68,0.699,0.36,0,0.0018,15.23,1.8,1.29,156.0,-0.141,3.8,5.9,10.6,5.45
20-02-2016,0.8,20.3,27.1,16.9,66.6,6.3,0.3376,25.3,1513.0,3.32,0.627,0.402,0,0.0028,20.57,0.75,0.55,229.8,0.377,3.4,5.9,10.7,5.43
21-02-2016,0.3,17.3,21.1,11.6,67.7,3.7,0.3227,35.5,1516.0,3.24,0.814,0.19,0,0.0013,18.58,1.64,0.66,84.7,0.372,1.7,5.9,9.7,4.92
22-02-2016,0.6,18.0,21.8,12.4,60.3,3.8,0.2952,35.0,1512.0,3.09,0.632,0.365,1,0.0067,18.86,0.76,0.95,5.2,0.098,1.7,6.0,9.3,4.78
