time,precipitation_sum (mm),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),soil_moisture_0_to_7cm_mean (m³/m³),slope_deg,elevation_m,soil_depth_m,geology_susceptibility,ndvi,land_use,seismic_pga (g),pore_water_pressure (kPa),distance_to_road (km),distance_to_stream (km),aspect_deg,curvature,rain_3d_sum (mm),rain_7d_sum (mm),rain_14d_sum (mm),antecedent_precip_index (mm)
17-02-2016,0.2,11.9,19.3,7.6,67.6,1.0,0.1786,41.7,1385.0,2.88,0.598,0.581,0,0.0141,8.67,0.58,1.46,246.6,0.029,1.9,4.0,9.2,4.12
18-02-2016,1.2,10.9,17.0,6.2,57.2,3.5,0.2668,21.8,1459.0,2.55,0.578,0.343,0,0.0296,14.34,0.59,0.13,82.8,0.254,2.6,4.5,10.2,4.7
19-02-2016,1.2,13.9,20.1,7.8,68.1,4.0,0.05,38.8,1344.0,2.22,0.618,0.346,1,0.0098,3.34,2.94,0.22,256.1,-0.028,2.6,5.6,10.2,5.2
20-02-2016,0.7,13.1,18.7,10.0,63.2,3.7,0.2623,28.1,1403.0,3.25,0.618,0.385,0,0.0598,12.88,0.5,1.34,33.4,0.242,3.1,5.3,10.5,5.12
21-02-2016,0.6,13.0,17.6,6.1,61.5,4.9,0.285,17.2,1455.0,2.89,0.604,0.382,1,0.0456,14.14,3.78,1.76,218.8,0.528,2.5,5.6,10.7,4.95
22-02-2016,0.5,10.8,18.2,5.0,62.0,2.4,0.2667,33.2,1487.0,3.11,0.605,0.411,0,0.0077,14.93,3.55,0.28,206.4,-0.593,1.8,5.6,10.3,4.71
23-02-2016,0.2,16.0,19.2,12.6,56.8,4.3,0.1611,19.6,1520.0,2.21,0.554,0.418,0,0.0149,5.61,0.1,0.69,334.1,-0.133,1.3,4.6,9.5,4.2
24-02-2016,0.4,11.8,18.5,7.4,50.3,1.5,0.3349,25.5,1462.0,3.14,0.62,0.197,0,0.0613,16.05,1.04,1.15,138.5,0.177,1.1,4.8,8.8,3.97
25-02-2016,0.5,11.0,16.6,4.6,55.2,7.6,0.177,33.6,1503.0,2.52,0.609,0.449,0,0.0017,8.41,0.99,0.27,30.9,0.203,1.1,4.1,8.6,3.88
26-02-2016,0.9,13.7,20.3,7.1,56.7,3.0,0.2095,29.6,1443.0,3.27,0.597,0.639,0,0.0113,10.97,0.24,0.1,148.2,0.067,1.8,3.8,9.4,4.19
27-02-2016,1.3,10.8,16.0,5.4,56.8,8.2,0.0775,35.9,1382.0,2.28,0.626,0.359,3,0.0072,4.1,0.37,0.24,59.8,0.247,2.7,4.4,9.7,4.87
28-02-2016,0.3,13.0,17.9,6.4,60.6,3.4,0.1581,32.8,1337.0,3.1,0.615,0.34,2,0.0734,5.85,1.32,0.05,33.1,0.154,2.5,4.1,9.7,4.44
29-02-2016,1.5,13.8,20.1,10.3,61.3,6.1,0.2618,27.5,1388.0,2.98,0.564,0.35,1,0.0057,13.6,3.52,0.38,32.1,-0.028,3.1,5.1,10.7,5.27
01-03-2016,2.0,16.2,20.1,11.8,48.9,1.1,0.244,35.2,1477.0,2.17,0.632,0.494,0,0.0002,17.61,0.33,0.51,185.6,-0.004,3.8,6.9,11.5,6.48
02-03-2016,1.4,19.7,27.4,15.0,50.6,11.4,0.3675,34.8,1438.0,3.41,0.564,0.274,0,0.0007,19.04,0.95,0.31,0.4,-0.798,4.9,7.9,12.7,6.91
03-03-2016,1.6,13.9,19.8,10.1,51.0,4.1,0.2025,33.0,1460.0,3.04,0.433,0.429,0,0.0561,13.21,6.99,0.38,343.8,0.088,5.0,9.0,13.1,7.47
04-03-2016,0.8,16.2,20.8,11.6,62.6,6.8,0.08,35.0,1534.0,2.32,0.564,0.603,0,0.0063,4.44,0.71,0.98,57.4,0.207,3.8,8.9,12.7,7.15
05-03-2016,2.6,17.0,24.4,11.8,64.0,3.9,0.1165,29.1,1403.0,1.8,0.637,0.456,0,0.0249,7.19,1.22,0.6,353.6,-0.084,5.0,10.2,14.6,8.68
06-03-2016,0.8,13.9,21.3,10.8,84.4,5.6,0.2746,30.0,1422.0,2.92,0.597,0.429,0,0.0009,13.49,1.22,1.19,346.7,-0.449,4.2,10.7,14.8,8.18
07-03-2016,1.0,17.1,24.8,13.6,40.9,10.0,0.0982,22.9,1387.0,2.22,0.56,0.432,0,0.0325,6.91,1.95,2.88,23.6,0.372,4.4,10.2,15.3,7.95
08-03-2016,0.8,16.1,22.8,9.2,50.6,16.2,0.2135,25.5,1381.0,3.61,0.576,0.445,1,0.0017,16.0,1.17,1.16,279.7,0.593,2.6,9.0,15.9,7.56
09-03-2016,0.3,16.4,22.8,10.5,63.9,0.8,0.201,22.3,1521.0,3.2,0.56,0.5,0,0.0539,9.27,2.08,0.64,267.2,-0.021,2.1,7.9,15.8,6.72
10-03-2016,3.9,18.2,22.3,11.2,52.6,9.4,0.2142,21.7,1431.0,2.78,0.606,0.345,0,0.0317,14.47,5.92,0.12,233.0,-0.046,5.0,10.2,19.2,9.62
11-03-2016,3.7,15.1,19.3,11.2,78.7,2.5,0.2125,33.0,1448.0,2.48,0.635,0.408,0,0.0102,14.05,0.41,0.7,89.5,0.378,7.9,13.1,22.0,11.87
12-03-2016,2.4,18.5,26.0,14.9,63.6,8.1,0.3155,30.0,1391.0,2.45,0.616,0.387,0,0.0028,20.04,2.96,1.09,327.2,0.341,10.0,12.9,23.1,12.49
13-03-2016,2.1,16.6,24.4,11.7,69.7,7.5,0.2896,32.1,1485.0,1.93,0.693,0.404,3,0.0088,14.07,1.87,0.22,345.8,-0.495,8.2,14.2,24.9,12.72
14-03-2016,0.8,17.1,20.8,11.4,47.9,15.0,0.178,40.2,1410.0,3.18,0.549,0.372,2,0.0572,8.27,0.24,0.55,31.4,0.731,5.3,14.0,24.2,11.61
15-03-2016,1.1,14.9,17.9,11.0,56.8,3.5,0.2186,25.6,1519.0,2.61,0.588,0.163,0,0.005,10.86,0.75,0.32,35.5,0.094,4.0,14.3,23.3,10.97
16-03-2016,0.3,17.6,22.5,13.5,55.8,12.2,0.1732,24.0,1415.0,3.25,0.634,0.397,0,0.1018,6.49,0.18,0.43,16.4,-0.505,2.2,14.3,22.2,9.62
17-03-2016,1.7,17.9,21.0,12.9,77.5,2.7,0.2062,35.8,1486.0,3.21,0.571,0.151,0,0.0107,9.49,0.83,0.21,286.8,-0.544,3.1,12.1,22.3,9.88
18-03-2016,1.6,16.2,20.9,11.5,60.7,4.0,0.2206,28.0,1419.0,2.71,0.575,0.503,0,0.0526,14.15,1.04,1.14,98.1,0.491,3.6,10.0,23.1,10.0
19-03-2016,0.2,15.7,19.5,12.2,66.5,3.8,0.0958,29.0,1412.0,2.27,0.666,0.375,3,0.0222,2.11,1.48,1.79,75.9,0.357,3.5,7.8,20.7,8.7
20-03-2016,0.2,19.6,25.0,13.0,42.3,7.0,0.2779,21.1,1515.0,2.5,0.704,0.393,0,0.0285,15.19,2.44,0.25,173.4,-0.434,2.0,5.9,20.1,7.59
21-03-2016,3.5,15.9,19.4,12.2,49.1,8.7,0.1514,28.3,1465.0,2.82,0.549,0.335,0,0.0286,10.62,0.41,0.12,283.5,0.262,3.9,8.6,22.6,9.95
22-03-2016,5.1,18.4,25.9,12.2,50.3,5.9,0.2521,23.9,1446.0,2.98,0.586,0.475,0,0.0062,14.24,9.96,1.4,195.2,0.381,8.8,12.6,26.9,13.56
23-03-2016,2.8,15.1,20.6,9.2,68.2,3.9,0.2485,26.1,1532.0,2.66,0.609,0.406,0,0.0279,13.45,4.75,1.12,236.7,0.171,11.4,15.1,29.4,14.33
24-03-2016,1.3,19.2,24.8,15.7,45.9,6.2,0.216,23.7,1472.0,3.16,0.6,0.565,0,0.0057,11.36,4.93,0.07,276.5,0.167,9.2,14.7,26.8,13.48
25-03-2016,2.2,15.8,21.4,12.1,63.6,16.6,0.2155,27.1,1410.0,2.56,0.547,0.313,1,0.0093,6.79,2.34,0.06,219.2,-0.7,6.3,15.3,25.3,13.66
26-03-2016,3.4,20.3,25.2,13.6,66.7,1.6,0.1078,42.7,1476.0,2.51,0.705,0.39,1,0.0081,5.28,4.71,0.66,27.7,0.121,6.9,18.5,26.3,15.01
27-03-2016,3.3,13.3,17.7,6.9,60.9,5.2,0.2608,19.6,1389.0,2.72,0.577,0.344,0,0.0022,15.93,3.54,1.13,38.3,-0.194,8.9,21.6,27.5,16.06
28-03-2016,2.1,19.6,25.1,14.8,48.9,6.4,0.1443,42.5,1486.0,2.47,0.594,0.264,0,0.0325,9.81,0.42,0.38,86.2,-0.296,8.8,20.2,28.8,15.75
29-03-2016,0.6,15.1,19.9,8.8,69.5,2.0,0.101,25.8,1556.0,3.09,0.634,0.328,3,0.0554,5.81,0.37,2.02,238.6,0.296,6.0,15.7,28.3,13.99
30-03-2016,2.1,20.7,27.3,15.5,55.8,1.0,0.1771,46.4,1491.0,2.34,0.608,0.209,3,0.0036,10.1,0.1,1.72,289.4,-0.449,4.8,15.0,30.1,13.99
31-03-2016,0.7,16.3,22.8,10.7,55.7,3.9,0.1924,19.5,1479.0,2.91,0.593,0.321,1,0.0168,11.74,1.27,2.46,24.6,0.638,3.4,14.4,29.1,12.59
01-04-2016,1.8,21.3,26.3,17.2,58.6,7.3,0.3397,31.2,1470.0,2.92,0.597,0.48,0,0.0071,17.92,2.91,0.49,181.7,-0.548,4.6,14.0,29.3,12.5
02-04-2016,8.6,21.5,29.0,15.0,67.1,4.9,0.2157,22.0,1405.0,2.37,0.599,0.414,0,0.0063,12.82,1.82,1.52,68.4,0.062,11.1,19.2,37.7,19.23
03-04-2016,4.8,19.8,23.3,14.0,64.0,3.1,0.1947,26.8,1394.0,2.28,0.587,0.443,0,0.0505,9.67,0.85,0.81,350.8,0.505,15.2,20.7,42.3,21.14
04-04-2016,3.4,19.5,23.7,16.4,49.9,3.1,0.2355,36.9,1484.0,2.89,0.596,0.414,1,0.0115,11.25,2.64,0.05,312.6,0.458,16.8,22.0,42.2,21.37
05-04-2016,8.9,19.4,25.2,13.0,73.8,3.3,0.1651,26.0,1395.0,2.94,0.63,0.563,2,0.0005,12.23,1.32,3.76,319.6,-0.094,17.1,30.3,46.0,27.07
06-04-2016,7.7,19.9,27.7,14.0,50.4,7.9,0.2698,34.8,1513.0,3.09,0.596,0.52,0,0.0199,16.59,0.9,0.05,327.4,-0.143,20.0,35.9,50.9,30.71
07-04-2016,3.3,20.1,27.7,14.1,62.2,2.2,0.1955,35.7,1448.0,3.05,0.593,0.597,0,0.0248,9.84,3.3,0.12,278.0,0.245,19.9,38.5,52.9,29.4
08-04-2016,5.0,20.7,27.2,16.3,52.1,11.6,0.1088,39.2,1557.0,2.59,0.625,0.169,0,0.0059,7.56,0.18,0.1,56.8,0.157,16.0,41.7,55.7,29.99
09-04-2016,3.7,19.2,23.1,15.8,58.4,8.6,0.0852,25.6,1456.0,2.9,0.589,0.462,1,0.0185,7.73,0.61,0.79,19.0,0.687,12.0,36.8,56.0,29.19
10-04-2016,1.8,19.9,23.2,13.0,62.6,7.4,0.3081,32.2,1448.0,3.26,0.694,0.478,3,0.1319,13.45,0.62,0.17,117.2,-0.459,10.5,33.8,54.5,26.61
11-04-2016,3.0,19.1,22.9,15.1,64.9,2.3,0.2181,30.5,1403.0,3.11,0.594,0.234,3,0.0432,13.84,0.1,0.05,222.5,0.107,8.5,33.4,55.4,25.62
12-04-2016,3.3,20.7,25.2,15.7,67.0,12.6,0.2367,35.5,1405.0,2.36,0.705,0.371,0,0.0614,14.92,2.14,0.12,166.9,0.165,8.1,27.8,58.1,25.08
13-04-2016,0.8,19.8,24.9,16.7,66.3,12.1,0.2715,31.4,1462.0,2.78,0.578,0.139,3,0.0246,13.29,3.15,0.63,137.3,-0.374,7.1,20.9,56.8,22.12
14-04-2016,3.7,22.3,28.9,16.0,54.7,9.0,0.2705,31.4,1431.0,2.56,0.61,0.248,0,0.0021,14.15,0.9,1.98,335.7,-0.31,7.8,21.3,59.8,22.5
15-04-2016,0.8,18.7,26.7,14.6,50.1,3.0,0.3384,31.0,1433.0,2.2,0.534,0.512,0,0.0288,14.55,2.0,0.05,311.4,0.111,5.3,17.1,58.8,19.92
16-04-2016,0.5,17.9,22.7,12.2,65.0,5.3,0.186,32.6,1398.0,2.1,0.596,0.518,1,0.0655,10.24,5.0,1.74,252.5,0.562,5.0,13.9,50.7,17.44
17-04-2016,8.4,21.0,27.5,16.6,51.4,0.8,0.3744,35.0,1484.0,2.45,0.614,0.303,0,0.0009,15.69,1.19,0.51,125.7,0.07,9.7,20.5,54.3,23.22
18-04-2016,2.2,18.8,24.5,12.7,50.3,16.6,0.1609,25.8,1432.0,2.0,0.554,0.311,2,0.008,8.62,0.35,1.34,192.9,-0.216,11.1,19.7,53.1,21.94
19-04-2016,7.1,21.2,27.0,14.2,51.8,1.2,0.2419,40.4,1373.0,2.35,0.626,0.4,1,0.0618,19.38,1.23,1.67,321.0,0.093,17.7,23.5,51.3,25.75
20-04-2016,3.8,19.3,26.9,14.3,54.2,2.3,0.1007,46.6,1420.0,3.19,0.632,0.359,0,0.0011,5.06,0.29,0.7,107.0,0.084,13.1,26.5,47.4,25.68
21-04-2016,4.2,19.7,23.1,15.5,51.2,1.0,0.05,29.3,1454.0,2.34,0.593,0.695,0,0.0278,3.42,0.43,0.11,44.9,0.021,15.1,27.0,48.3,26.03
22-04-2016,4.4,19.5,27.5,15.5,54.4,22.4,0.2354,34.9,1371.0,3.23,0.659,0.395,0,0.0071,9.25,4.59,1.16,216.0,-0.199,12.4,30.6,47.7,26.53
23-04-2016,1.9,20.0,23.9,16.6,33.0,11.2,0.4232,30.3,1475.0,3.35,0.558,0.252,0,0.0353,19.71,0.81,0.09,217.6,-0.252,10.5,32.0,45.9,24.45
24-04-2016,3.2,22.3,26.3,17.1,76.3,5.3,0.0965,31.4,1410.0,2.79,0.55,0.414,1,0.0109,9.29,2.96,0.72,140.3,-0.26,9.5,26.8,47.3,23.98
25-04-2016,5.3,20.4,26.2,14.8,54.4,4.3,0.135,32.7,1438.0,2.9,0.587,0.475,0,0.0072,8.38,2.54,0.95,295.1,0.166,10.4,29.9,49.6,25.68
26-04-2016,6.4,21.1,28.7,17.3,39.3,1.6,0.1988,24.9,1452.0,2.83,0.692,0.53,0,0.0056,12.74,0.51,0.47,311.1,0.125,14.9,29.2,52.7,28.23
27-04-2016,6.5,19.8,26.4,15.7,77.8,13.2,0.1557,29.4,1429.0,3.13,0.622,0.279,1,0.0064,8.45,0.85,0.65,348.7,0.937,18.2,31.9,58.4,30.5
28-04-2016,3.9,21.0,28.8,16.1,56.1,21.1,0.2286,38.7,1418.0,2.79,0.669,0.48,0,0.0049,9.97,8.74,0.77,95.6,0.636,16.8,31.6,58.6,29.82
29-04-2016,7.0,20.9,26.6,14.5,60.1,3.5,0.2532,24.7,1432.0,3.08,0.575,0.392,0,0.0113,13.91,1.9,0.76,133.8,0.217,17.4,34.2,64.8,32.35
30-04-2016,7.7,19.6,23.5,14.5,43.2,1.5,0.5349,35.5,1509.0,2.95,0.651,0.513,1,0.0373,31.01,1.27,1.15,100.3,-0.221,18.6,40.0,72.0,35.2
01-05-2016,2.8,23.3,28.7,17.7,86.1,1.9,0.5349,28.0,1371.0,2.74,0.695,0.58,0,0.0003,28.69,0.47,0.06,92.1,-0.14,17.5,39.6,66.4,32.72
02-05-2016,13.3,20.3,23.6,13.6,75.4,17.2,0.2998,37.3,1435.0,2.62,0.752,0.58,1,0.0119,21.14,0.77,1.52,199.8,0.007,23.8,47.6,77.5,41.11
03-05-2016,10.8,20.9,25.4,16.2,65.5,6.1,0.4109,27.5,1481.0,3.04,0.605,0.554,3,0.0296,23.03,1.43,1.45,58.1,-0.321,26.9,52.0,81.2,45.74
04-05-2016,31.6,21.5,27.8,16.1,79.8,0.7,0.4405,22.3,1385.0,2.21,0.567,0.684,2,0.0312,30.79,0.11,0.32,304.8,0.385,55.7,77.1,109.0,70.48
05-05-2016,10.9,22.4,26.7,19.1,79.8,10.3,0.3625,33.7,1435.0,3.22,0.662,0.539,3,0.0008,24.05,0.89,0.84,67.5,0.106,53.3,84.1,115.7,70.81
06-05-2016,19.0,20.6,23.8,16.1,85.4,2.1,0.3203,25.6,1488.0,2.47,0.661,0.443,0,0.0313,20.55,1.51,0.52,97.6,0.137,61.5,96.1,130.3,79.19
07-05-2016,7.1,20.7,27.3,15.8,83.1,2.3,0.3638,20.1,1515.0,2.96,0.55,0.702,1,0.0094,23.74,3.14,0.08,110.5,0.095,37.0,95.5,135.5,74.41
08-05-2016,4.0,20.7,23.9,16.1,80.3,3.5,0.3852,27.2,1363.0,2.7,0.703,0.579,0,0.0023,20.14,3.63,0.82,228.2,-0.287,30.1,96.7,136.3,67.25
09-05-2016,6.4,21.4,24.8,18.4,82.9,6.0,0.4561,20.7,1486.0,2.89,0.545,0.354,0,0.0765,22.13,0.73,2.04,99.3,-0.238,17.5,89.8,137.4,63.56
10-05-2016,10.3,21.3,26.4,15.7,84.0,5.2,0.3172,31.0,1406.0,3.31,0.54,0.301,0,0.0213,19.11,4.65,0.41,67.5,-0.488,20.7,89.3,141.3,64.33
11-05-2016,10.0,19.7,27.5,13.9,80.7,7.7,0.3009,36.2,1467.0,2.71,0.592,0.705,3,0.0085,15.45,1.64,0.05,303.0,0.071,26.7,67.7,144.8,64.68
12-05-2016,4.6,22.6,26.6,18.7,92.7,11.6,0.4084,15.6,1511.0,2.81,0.575,0.763,0,0.0067,20.37,0.16,0.96,117.2,0.073,24.9,61.4,145.5,59.58
13-05-2016,12.4,20.1,25.1,16.2,72.5,5.8,0.419,34.5,1422.0,2.75,0.6,0.458,1,0.0019,24.89,2.49,0.6,52.0,0.036,27.0,54.8,150.9,63.04
14-05-2016,26.6,20.6,28.2,14.4,66.3,5.8,0.4364,24.6,1387.0,3.41,0.594,0.643,3,0.0192,29.85,1.32,1.1,205.7,-0.131,43.6,74.3,169.8,80.18
15-05-2016,5.2,20.6,28.5,16.0,88.9,1.1,0.3738,35.9,1484.0,3.28,0.632,0.455,0,0.0134,19.45,0.2,1.32,319.2,-0.048,44.2,75.5,172.2,73.36
16-05-2016,18.0,21.8,28.0,14.9,83.0,2.6,0.4009,39.6,1425.0,3.05,0.544,0.446,2,0.011,25.49,2.09,0.05,190.4,0.421,49.8,87.1,176.9,80.35
17-05-2016,11.6,20.4,26.6,15.5,93.0,6.2,0.4654,34.7,1501.0,2.74,0.55,0.672,0,0.0,26.1,0.21,0.13,115.2,0.129,34.8,88.4,177.7,79.9
18-05-2016,3.5,20.1,27.0,15.5,65.9,2.2,0.4377,15.4,1432.0,3.16,0.56,0.473,0,0.0068,22.4,2.45,0.24,103.7,0.082,33.1,81.9,149.6,71.41
19-05-2016,2.9,21.0,28.8,14.9,77.5,2.5,0.4045,16.7,1482.0,1.88,0.613,0.597,0,0.0345,20.32,2.77,0.29,258.9,-0.17,18.0,80.2,141.6,63.6
20-05-2016,5.3,22.1,29.8,16.8,69.8,6.1,0.3248,36.5,1426.0,3.5,0.571,0.501,1,0.0028,17.34,3.63,3.67,356.7,-0.625,11.7,73.1,127.9,59.36
21-05-2016,11.2,20.9,24.9,16.0,75.1,15.7,0.2708,43.7,1368.0,3.06,0.568,0.627,2,0.0212,16.16,1.28,2.78,264.9,-0.003,19.4,57.7,132.0,61.66
22-05-2016,11.1,21.3,29.2,16.1,80.5,3.2,0.2506,23.3,1457.0,3.34,0.573,0.607,1,0.0013,18.58,4.02,1.65,300.0,-0.479,27.6,63.6,139.1,63.51
23-05-2016,13.2,20.5,26.9,14.6,90.9,4.4,0.3447,20.6,1446.0,2.35,0.613,0.515,0,0.0201,20.97,0.94,0.87,8.7,-0.074,35.5,58.8,145.9,67.18
24-05-2016,13.4,20.1,25.8,15.3,100.0,15.1,0.3198,40.6,1425.0,2.52,0.61,0.647,1,0.0006,16.81,4.13,0.95,99.1,-0.396,37.7,60.6,149.0,70.51
25-05-2016,31.1,22.9,28.3,17.1,46.8,4.1,0.2327,33.9,1492.0,2.75,0.601,0.532,3,0.0251,20.5,2.67,1.43,271.1,0.164,57.7,88.2,170.1,91.03
26-05-2016,2.2,19.6,25.3,13.5,71.3,4.5,0.3395,33.8,1484.0,3.32,0.626,0.628,0,0.0027,18.83,0.64,0.05,257.3,0.241,46.7,87.5,167.7,79.58
27-05-2016,12.8,20.4,28.0,13.4,79.2,1.7,0.3831,33.4,1469.0,3.46,0.542,0.602,1,0.016,21.37,0.21,0.12,240.8,-0.392,46.1,95.0,168.1,80.44
28-05-2016,7.5,20.8,26.8,15.8,64.9,12.6,0.3426,35.5,1416.0,2.74,0.548,0.468,0,0.0246,23.53,1.58,0.42,167.1,-0.084,22.5,91.3,149.0,75.87
29-05-2016,8.6,20.5,24.4,13.6,92.2,11.4,0.3404,38.1,1479.0,2.57,0.568,0.579,0,0.0343,17.21,2.95,0.08,338.8,0.172,28.9,88.8,152.4,73.09
30-05-2016,7.7,21.7,27.3,17.4,74.0,1.5,0.3355,34.5,1475.0,4.09,0.717,0.687,3,0.0096,20.75,5.24,0.51,84.6,0.101,23.8,83.3,142.1,69.83
31-05-2016,9.8,21.9,29.8,17.4,75.1,20.4,0.4577,42.4,1477.0,2.58,0.563,0.619,0,0.02,25.99,1.42,0.75,328.1,-0.115,26.1,79.7,140.3,69.15
01-06-2016,4.5,20.4,24.3,13.8,87.5,0.9,0.2682,28.1,1470.0,2.79,0.554,0.751,3,0.0035,13.4,0.29,0.38,151.0,0.138,22.0,53.1,141.3,63.28
02-06-2016,21.5,21.5,26.3,16.6,85.5,3.0,0.3657,23.9,1442.0,3.45,0.516,0.667,1,0.0513,18.52,1.82,0.94,122.7,-0.307,35.8,72.4,159.9,75.29
03-06-2016,51.0,22.0,28.5,15.5,88.7,4.1,0.2775,12.8,1465.0,3.84,0.528,0.536,0,0.0015,27.59,4.62,0.35,306.6,-0.359,77.0,110.6,205.6,115.0
04-06-2016,4.9,21.1,27.1,14.7,71.5,0.7,0.2386,32.3,1400.0,3.22,0.574,0.515,0,0.0123,14.85,2.44,1.14,355.8,0.368,77.4,108.0,199.3,102.65
05-06-2016,25.5,22.3,25.6,16.3,91.4,11.1,0.3999,31.6,1419.0,2.67,0.638,0.511,0,0.0035,23.55,6.52,0.31,134.0,0.17,81.4,124.9,213.7,112.75
06-06-2016,10.8,20.4,26.7,16.4,100.0,2.9,0.5124,20.7,1455.0,2.71,0.562,0.414,1,0.0262,29.38,2.96,0.88,132.0,0.138,41.2,128.0,211.3,106.64
07-06-2016,3.5,22.7,30.0,16.3,94.1,9.0,0.4869,37.6,1375.0,2.41,0.558,0.492,0,0.0154,25.64,2.61,0.57,335.8,0.509,39.8,121.7,201.4,94.14
08-06-2016,12.7,22.1,29.2,15.1,90.7,1.5,0.3519,25.1,1418.0,2.72,0.598,0.587,0,0.052,20.5,0.45,1.93,235.6,0.135,27.0,129.9,183.0,92.72
09-06-2016,15.5,20.3,26.2,15.4,83.0,12.6,0.4034,23.9,1458.0,2.35,0.587,0.436,2,0.0002,23.03,0.1,2.17,251.9,-0.291,31.7,123.9,196.3,94.31
10-06-2016,17.9,21.0,26.4,15.6,89.1,2.7,0.3117,29.2,1441.0,2.93,0.568,0.434,0,0.0034,24.08,2.62,2.15,162.8,0.27,46.1,90.8,201.4,98.07
11-06-2016,41.4,24.2,28.0,18.7,78.2,5.4,0.301,21.2,1401.0,3.41,0.621,0.598,0,0.0432,28.26,2.48,0.94,310.3,0.657,74.8,127.3,235.3,124.76
12-06-2016,21.9,21.6,27.8,15.5,69.8,4.4,0.3756,35.1,1510.0,2.45,0.647,0.685,1,0.0592,28.38,1.79,0.05,70.4,0.544,81.2,123.7,248.6,127.94
13-06-2016,17.7,22.1,29.3,16.6,93.3,5.2,0.4232,25.8,1419.0,3.31,0.547,0.685,3,0.0185,26.31,0.95,0.76,75.7,0.097,81.0,130.6,258.6,126.45
14-06-2016,12.9,22.7,29.1,19.5,78.7,5.3,0.2842,26.1,1378.0,2.82,0.568,0.604,0,0.0375,18.0,1.97,0.5,199.8,-0.025,52.5,140.0,261.7,120.38
15-06-2016,6.9,20.7,28.2,17.5,78.6,5.1,0.4884,33.1,1344.0,3.15,0.557,0.476,1,0.0213,26.19,2.1,0.37,108.8,-0.419,37.5,134.2,264.1,109.23
16-06-2016,22.0,24.4,28.8,19.4,76.0,9.5,0.337,23.0,1453.0,3.33,0.708,0.492,2,0.0,25.95,2.94,0.43,338.7,0.306,41.8,140.7,264.6,114.84
17-06-2016,16.5,21.6,26.0,14.9,94.6,4.5,0.2728,28.0,1383.0,2.9,0.606,0.685,2,0.0049,18.73,4.74,0.42,336.1,-0.183,45.4,139.3,230.1,114.12
18-06-2016,8.7,22.0,28.9,16.1,79.0,4.9,0.3431,35.6,1355.0,3.58,0.525,0.518,0,0.0129,16.48,16.06,0.37,92.2,-0.345,47.2,106.6,233.9,105.7
19-06-2016,6.6,20.3,28.1,14.5,85.6,1.8,0.2335,15.8,1468.0,2.57,0.687,0.414,0,0.0001,10.48,4.91,1.61,307.5,-0.372,31.8,91.3,215.0,96.44
20-06-2016,11.6,22.3,28.1,17.9,90.6,0.4,0.4808,21.6,1422.0,2.33,0.695,0.52,1,0.0102,28.63,0.18,0.64,101.3,-0.318,26.9,85.2,215.8,93.58
21-06-2016,7.5,21.6,29.2,16.0,77.9,3.1,0.3719,26.3,1396.0,2.21,0.594,0.659,3,0.0241,20.06,0.45,0.48,118.2,0.268,25.7,79.8,219.8,87.04
22-06-2016,13.8,22.8,30.2,16.6,72.4,6.9,0.4432,25.0,1564.0,2.59,0.617,0.633,2,0.0437,26.78,0.15,0.32,98.2,-0.176,32.9,86.7,220.9,87.78
23-06-2016,14.8,22.7,29.1,18.7,80.2,0.7,0.3481,35.8,1476.0,1.92,0.598,0.406,0,0.0099,23.53,2.56,0.45,5.0,-0.181,36.1,79.5,220.2,89.42
24-06-2016,12.2,22.2,26.8,18.2,69.4,8.3,0.2981,26.2,1343.0,2.5,0.559,0.513,1,0.0352,15.31,1.86,0.32,283.7,-0.151,40.8,75.2,214.5,88.2
25-06-2016,32.3,20.6,28.2,13.8,86.7,5.5,0.3241,35.1,1486.0,2.87,0.585,0.526,0,0.0036,24.44,4.1,1.02,336.9,0.46,59.3,98.8,205.4,107.27
26-06-2016,9.0,21.9,29.0,18.5,63.7,2.5,0.3036,32.0,1425.0,2.54,0.608,0.493,0,0.0011,18.34,4.24,6.42,305.0,-0.251,53.5,101.2,192.5,100.18
27-06-2016,19.2,21.2,26.8,15.6,67.4,4.1,0.3244,29.4,1386.0,3.09,0.584,0.434,0,0.0057,20.98,0.21,0.13,106.7,0.016,60.5,108.8,194.0,104.36
28-06-2016,16.4,22.0,27.6,17.2,85.7,2.1,0.55,30.0,1357.0,2.9,0.625,0.656,0,0.0099,34.34,2.2,1.25,352.3,0.111,44.6,117.7,197.5,105.1
29-06-2016,9.6,19.5,25.9,15.7,83.5,5.6,0.4812,33.0,1403.0,3.12,0.557,0.613,0,0.0229,27.14,3.73,1.43,71.9,-0.462,45.2,113.5,200.2,98.94
30-06-2016,18.4,21.2,28.3,15.6,72.2,5.4,0.3333,29.3,1465.0,2.44,0.67,0.78,0,0.002,19.0,1.14,0.13,189.5,-0.181,44.4,117.1,196.6,102.5
01-07-2016,57.6,21.3,26.0,14.9,85.6,2.0,0.5187,38.5,1378.0,3.04,0.619,0.473,0,0.006,44.82,2.72,0.06,175.0,-0.051,85.6,162.5,237.7,144.72
02-07-2016,19.2,20.8,26.7,16.4,89.3,2.0,0.3473,26.5,1390.0,2.38,0.583,0.605,1,0.1871,26.13,1.27,0.92,289.1,0.567,95.2,149.4,248.2,142.21
