time,precipitation_sum (mm),temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_max (km/h),soil_moisture_0_to_7cm_mean (m³/m³),slope_deg,elevation_m,soil_depth_m,geology_susceptibility,ndvi,land_use,seismic_pga (g),pore_water_pressure (kPa),distance_to_road (km),distance_to_stream (km),aspect_deg,curvature,rain_3d_sum (mm),rain_7d_sum (mm),rain_14d_sum (mm),antecedent_precip_index (mm)
23-11-2018,0.6,6.9,10.6,3.3,52.2,1.2,0.1276,34.2,2115.0,2.06,0.656,0.268,0,0.0005,6.46,0.1,0.56,316.2,-0.352,2.3,3.8,6.5,4.19
24-11-2018,0.5,13.6,20.7,7.6,73.4,4.5,0.1792,51.5,2101.0,1.51,0.65,0.432,1,0.0036,14.74,0.9,1.1,303.7,0.402,2.4,3.6,6.7,4.06
25-11-2018,0.1,9.8,14.7,3.5,60.8,1.1,0.2758,39.0,2060.0,2.23,0.666,0.434,3,0.0278,17.83,1.75,0.15,10.3,-0.301,1.2,3.3,6.5,3.55
26-11-2018,1.2,13.3,18.1,8.7,60.6,8.5,0.248,34.9,2094.0,2.18,0.758,0.535,3,0.0098,15.93,3.26,1.05,23.7,0.173,1.8,4.3,7.2,4.22
27-11-2018,0.2,10.9,18.6,6.1,65.8,5.9,0.107,33.6,2033.0,1.92,0.679,0.523,3,0.0066,4.37,2.14,0.35,349.1,0.364,1.5,4.3,7.2,3.79
28-11-2018,0.3,7.7,11.9,4.4,52.9,3.9,0.1328,28.6,1974.0,1.9,0.729,0.508,0,0.0152,8.17,0.46,0.17,269.1,0.275,1.7,4.2,6.5,3.52
29-11-2018,0.2,12.1,18.1,5.9,57.7,1.6,0.124,45.8,2041.0,2.22,0.716,0.334,0,0.0131,8.18,1.33,0.37,71.0,0.154,0.7,3.1,6.6,3.19
30-11-2018,0.1,8.3,13.1,3.6,46.5,6.3,0.3968,25.8,1930.0,2.01,0.731,0.538,0,0.0102,22.35,3.22,0.39,105.3,-0.279,0.6,2.6,6.4,2.81
01-12-2018,0.3,4.5,10.9,1.3,60.2,2.8,0.0896,16.1,2070.0,2.46,0.665,0.476,3,0.0099,5.89,1.03,0.13,188.3,0.246,0.6,2.4,6.0,2.69
02-12-2018,0.2,4.4,11.1,-2.0,61.3,14.7,0.1546,48.4,2005.0,1.92,0.767,0.32,1,0.0083,5.82,2.37,0.93,144.5,0.037,0.6,2.5,5.8,2.49
03-12-2018,0.2,8.3,14.1,2.6,58.8,6.2,0.1312,25.5,2005.0,2.16,0.663,0.405,0,0.0131,8.51,8.25,0.49,15.7,0.28,0.7,1.5,5.8,2.31
04-12-2018,0.1,5.3,12.8,0.4,64.3,6.9,0.2236,50.5,2018.0,2.1,0.705,0.38,0,0.0051,11.64,0.52,0.89,133.1,0.383,0.5,1.4,5.7,2.07
05-12-2018,0.2,3.7,9.5,-0.3,71.7,11.8,0.3211,34.0,2025.0,2.07,0.803,0.346,0,0.0027,19.4,1.87,0.77,316.4,-0.691,0.5,1.3,5.5,1.96
06-12-2018,0.1,5.1,11.5,1.1,46.3,17.3,0.1917,47.6,2012.0,2.44,0.828,0.419,1,0.0098,11.99,2.38,0.43,175.0,-0.301,0.4,1.2,4.3,1.76
07-12-2018,0.0,6.5,10.8,1.2,77.1,6.4,0.1276,27.1,2086.0,2.51,0.672,0.617,1,0.0032,2.88,5.26,1.08,45.3,-0.042,0.3,1.1,3.7,1.5
08-12-2018,0.0,4.0,11.7,-0.8,62.4,0.2,0.2732,31.1,2073.0,2.47,0.659,0.448,0,0.0162,14.4,3.86,0.05,211.6,0.191,0.1,0.8,3.2,1.27
09-12-2018,0.1,8.2,15.0,3.1,69.2,7.3,0.1829,32.9,1970.0,1.39,0.713,0.397,1,0.0084,11.05,0.9,0.07,231.0,-0.399,0.1,0.7,3.2,1.18
10-12-2018,0.0,9.0,15.0,5.3,49.1,3.2,0.1606,44.7,2025.0,2.37,0.71,0.279,1,0.0009,8.76,4.07,1.01,97.2,-0.004,0.1,0.5,2.0,1.01
11-12-2018,0.3,8.8,12.6,3.3,74.0,1.1,0.1846,49.4,2081.0,2.17,0.75,0.365,1,0.0001,7.79,1.44,0.21,46.3,-0.422,0.4,0.7,2.1,1.15
12-12-2018,0.4,9.2,17.0,3.9,61.4,3.5,0.2997,28.2,2062.0,2.41,0.668,0.534,1,0.0032,14.74,0.52,0.3,73.2,-0.211,0.7,0.9,2.2,1.38
13-12-2018,0.2,2.7,8.2,-3.7,46.0,3.2,0.3216,36.5,1954.0,2.65,0.748,0.401,1,0.0026,13.96,0.2,0.48,184.6,0.612,0.9,1.0,2.2,1.37
14-12-2018,0.3,4.8,9.7,-1.8,77.3,2.9,0.179,44.5,1928.0,1.39,0.691,0.252,0,0.0001,6.73,3.52,0.38,310.4,-0.232,0.9,1.3,2.4,1.47
15-12-2018,0.1,8.1,12.9,3.8,57.8,2.4,0.1864,51.4,2076.0,1.35,0.7,0.584,1,0.0312,10.74,1.22,0.05,10.3,0.509,0.6,1.4,2.2,1.35
16-12-2018,0.2,5.9,11.4,2.4,53.7,3.9,0.05,42.6,2161.0,1.57,0.67,0.287,1,0.0076,4.37,3.56,1.76,357.0,0.733,0.6,1.5,2.2,1.35
17-12-2018,0.6,8.6,12.6,1.7,75.9,7.9,0.1587,38.0,2041.0,2.23,0.706,0.394,1,0.0116,6.03,2.1,0.71,4.2,-0.257,0.9,2.1,2.6,1.74
18-12-2018,0.0,5.1,12.6,0.7,52.7,2.4,0.2249,54.7,2002.0,2.09,0.621,0.499,0,0.0091,8.6,0.45,0.05,71.2,0.182,0.8,1.8,2.5,1.48
19-12-2018,0.0,7.2,11.6,1.1,65.5,10.2,0.2304,26.4,2053.0,1.75,0.645,0.267,2,0.0281,13.57,5.47,0.39,40.8,0.488,0.6,1.4,2.3,1.26
20-12-2018,0.2,8.7,12.8,4.9,49.5,2.4,0.2383,23.4,2098.0,1.99,0.698,0.49,3,0.0022,13.08,0.21,0.96,73.1,0.136,0.2,1.4,2.4,1.27
21-12-2018,0.4,6.5,10.6,3.2,63.1,2.8,0.3068,38.0,2020.0,0.88,0.749,0.525,2,0.0224,17.34,1.48,0.93,179.8,0.037,0.6,1.5,2.8,1.48
22-12-2018,0.4,5.5,11.8,0.4,51.5,5.2,0.2495,30.1,2026.0,1.91,0.738,0.334,1,0.0208,9.07,0.43,0.17,267.1,-0.063,1.0,1.8,3.2,1.66
23-12-2018,0.3,9.5,16.8,2.9,57.1,0.6,0.2732,25.3,1983.0,2.83,0.708,0.4,1,0.0015,14.47,1.98,0.86,135.1,0.039,1.1,1.9,3.4,1.71
24-12-2018,0.3,10.3,18.1,6.2,63.9,6.1,0.1301,31.6,2023.0,1.2,0.754,0.51,1,0.0078,7.44,1.42,0.34,46.0,-0.34,1.0,1.6,3.7,1.75
25-12-2018,0.1,5.1,9.2,-1.3,58.8,0.4,0.1742,27.2,2095.0,2.58,0.733,0.328,3,0.0047,6.32,0.39,1.08,192.1,0.424,0.7,1.7,3.5,1.59
26-12-2018,0.0,7.6,13.0,4.0,67.7,0.6,0.1669,34.2,2124.0,1.37,0.691,0.409,1,0.0011,10.68,6.25,0.58,335.8,-0.055,0.4,1.7,3.1,1.35
27-12-2018,0.3,4.8,11.8,-0.2,62.2,2.4,0.2316,21.4,2042.0,2.08,0.754,0.539,0,0.0074,11.64,2.52,0.95,280.8,0.205,0.4,1.8,3.2,1.45
28-12-2018,0.0,5.2,11.8,-1.8,59.4,11.3,0.1537,55.8,2045.0,1.93,0.709,0.365,1,0.0041,9.1,1.97,0.4,300.1,-0.268,0.3,1.4,2.9,1.23
29-12-2018,0.0,5.0,12.7,1.2,45.4,5.4,0.2504,44.3,1969.0,1.99,0.748,0.31,3,0.0012,12.34,0.74,0.45,31.0,-0.332,0.3,1.0,2.8,1.05
30-12-2018,0.3,10.0,17.8,6.4,65.7,3.0,0.3704,30.1,2087.0,1.84,0.722,0.341,3,0.0034,20.77,4.47,0.05,304.9,0.03,0.3,1.0,2.9,1.19
31-12-2018,0.1,5.1,11.0,-1.4,80.6,8.4,0.1364,32.5,2098.0,2.08,0.752,0.46,0,0.0062,5.32,0.28,1.84,141.6,-0.49,0.4,0.8,2.4,1.11
01-01-2019,0.4,6.0,9.7,0.9,58.7,2.6,0.1815,34.2,1994.0,1.76,0.691,0.352,0,0.0183,7.11,0.58,0.55,225.1,0.299,0.8,1.1,2.8,1.34
02-01-2019,0.9,3.9,10.1,-2.0,62.7,8.4,0.3644,27.1,2130.0,2.42,0.774,0.552,1,0.0114,17.42,1.81,0.29,302.0,-0.192,1.4,2.0,3.7,2.04
03-01-2019,0.9,7.6,12.9,3.5,60.8,9.5,0.3182,48.6,2084.0,2.73,0.808,0.293,3,0.0077,16.61,0.13,0.87,350.1,-0.353,2.2,2.6,4.4,2.64
04-01-2019,0.1,2.2,8.0,-2.2,53.9,6.2,0.3262,28.4,2097.0,1.9,0.751,0.395,2,0.015,14.34,0.32,0.64,231.1,0.242,1.9,2.7,4.1,2.34
05-01-2019,0.4,7.1,11.8,3.5,58.3,4.8,0.1653,32.5,2026.0,2.59,0.731,0.49,0,0.0006,9.89,0.33,0.12,166.6,0.208,1.4,3.1,4.1,2.39
06-01-2019,0.0,6.1,11.0,-0.7,67.6,4.8,0.3501,18.9,2076.0,1.82,0.722,0.461,3,0.01,19.82,2.02,0.19,243.8,0.177,0.5,2.8,3.8,2.03
07-01-2019,0.3,7.4,12.0,3.3,63.8,17.5,0.2412,38.2,2045.0,2.0,0.662,0.416,0,0.0016,10.59,1.04,0.27,260.8,-0.356,0.7,3.0,3.8,2.03
08-01-2019,0.1,7.9,12.1,3.9,59.4,25.5,0.15,28.4,2032.0,1.59,0.719,0.635,1,0.0013,4.82,7.06,0.64,115.3,-0.349,0.4,2.7,3.8,1.82
09-01-2019,0.8,4.7,8.2,-2.0,67.2,6.9,0.2669,44.3,2041.0,1.47,0.657,0.414,1,0.0137,13.11,0.58,1.46,265.4,0.185,1.2,2.6,4.6,2.35
10-01-2019,0.6,8.7,13.4,4.6,63.5,10.5,0.2509,37.7,2092.0,2.09,0.672,0.561,0,0.0176,13.48,8.82,0.17,159.6,0.149,1.5,2.3,4.9,2.6
11-01-2019,0.1,4.6,9.4,1.1,61.9,3.7,0.2125,37.0,1999.0,2.57,0.719,0.507,3,0.0017,6.59,2.9,0.16,227.3,-0.321,1.5,2.3,5.0,2.31
12-01-2019,0.5,10.7,17.1,6.1,43.1,5.8,0.3366,35.8,1952.0,2.14,0.7,0.377,1,0.0259,15.93,0.19,1.52,29.0,-0.581,1.2,2.4,5.5,2.46
13-01-2019,0.3,9.4,12.9,4.9,71.4,4.7,0.248,44.5,2002.0,2.08,0.685,0.46,0,0.0107,14.98,4.71,1.16,302.4,0.383,0.9,2.7,5.5,2.39
14-01-2019,0.0,5.0,10.7,-1.7,60.6,3.1,0.1345,32.5,1987.0,1.69,0.72,0.484,3,0.0063,8.1,3.45,0.05,32.0,-0.12,0.8,2.4,5.4,2.03
15-01-2019,0.3,6.5,11.6,1.4,74.1,3.3,0.2312,22.6,2027.0,1.79,0.726,0.497,0,0.0063,9.65,2.67,0.54,109.6,-0.118,0.6,2.6,5.3,2.03
16-01-2019,0.1,6.6,11.6,2.8,55.4,4.7,0.2755,28.6,2116.0,2.29,0.768,0.212,0,0.0022,15.33,0.33,0.36,250.7,-0.121,0.4,1.9,4.5,1.82
17-01-2019,0.2,6.7,14.3,1.9,60.0,5.9,0.3412,28.2,2060.0,1.89,0.718,0.465,0,0.0073,17.49,2.96,2.66,6.8,-0.122,0.6,1.5,3.8,1.75
18-01-2019,0.3,7.5,13.7,0.7,58.2,1.8,0.1026,30.4,2086.0,1.76,0.783,0.31,3,0.0032,1.92,0.78,1.46,202.1,0.403,0.6,1.7,4.0,1.79
19-01-2019,0.0,5.6,13.0,-1.2,47.9,4.4,0.2017,35.6,2078.0,1.25,0.665,0.648,3,0.0075,11.49,2.58,0.39,224.6,0.619,0.5,1.2,3.6,1.52
20-01-2019,0.2,5.1,10.3,-1.9,56.5,7.7,0.4026,35.7,2013.0,2.01,0.699,0.263,3,0.0219,21.48,0.39,0.66,60.9,0.799,0.5,1.1,3.8,1.49
21-01-2019,0.1,6.2,11.9,0.1,34.9,14.6,0.2643,48.2,2018.0,1.84,0.675,0.47,3,0.0046,12.13,6.86,2.25,111.1,-0.403,0.3,1.2,3.6,1.37
22-01-2019,0.5,5.1,10.7,0.9,49.4,5.9,0.2519,32.6,1989.0,1.44,0.768,0.408,0,0.0135,14.39,0.95,1.05,295.0,-0.143,0.8,1.4,4.0,1.66
23-01-2019,0.9,5.0,10.4,0.5,63.4,3.8,0.3963,14.2,1969.0,2.81,0.742,0.331,0,0.0019,17.33,0.75,4.46,178.6,-0.453,1.5,2.2,4.1,2.31
24-01-2019,0.8,5.4,12.1,2.2,71.8,4.6,0.2678,45.9,2039.0,1.97,0.821,0.389,1,0.0049,14.43,3.12,0.8,58.5,-0.364,2.2,2.8,4.3,2.77
25-01-2019,0.5,5.2,8.3,-1.6,61.0,5.5,0.05,56.2,2060.0,2.37,0.573,0.386,0,0.0026,2.04,0.88,1.51,73.1,0.054,2.2,3.0,4.7,2.85
26-01-2019,0.6,4.6,7.7,-0.2,54.3,5.7,0.1413,39.2,2069.0,2.25,0.767,0.572,0,0.0077,6.56,2.02,3.53,85.7,0.158,1.9,3.6,4.8,3.02
27-01-2019,0.3,4.0,9.4,-0.7,56.8,3.3,0.2222,45.6,2017.0,2.0,0.759,0.308,1,0.0087,10.97,1.38,0.19,103.3,-0.017,1.4,3.7,4.8,2.87
28-01-2019,0.1,4.6,11.9,-2.0,50.5,3.5,0.1663,35.7,2042.0,2.15,0.718,0.339,2,0.0311,5.7,1.7,3.43,176.4,0.094,1.0,3.7,4.9,2.54
29-01-2019,0.1,2.8,8.4,-0.6,33.6,3.9,0.2067,39.4,2065.0,2.2,0.669,0.172,0,0.0401,10.47,0.13,0.83,152.3,-0.141,0.5,3.3,4.7,2.26
30-01-2019,0.4,3.4,8.4,0.3,55.6,8.9,0.3739,28.8,2064.0,1.32,0.757,0.269,0,0.0096,14.13,1.41,0.08,260.3,-0.26,0.6,2.8,5.0,2.32
31-01-2019,0.2,3.9,7.0,0.7,57.7,2.5,0.3005,28.9,2026.0,0.94,0.707,0.394,0,0.0004,15.2,0.93,1.78,9.2,-0.142,0.7,2.2,5.0,2.17
01-02-2019,0.8,8.3,12.7,2.7,64.2,3.9,0.2756,30.4,2095.0,2.13,0.766,0.565,0,0.0101,15.5,6.54,1.25,12.0,-0.388,1.4,2.5,5.5,2.65
02-02-2019,0.1,8.4,12.8,2.5,49.5,1.8,0.2412,40.8,1987.0,1.53,0.728,0.485,2,0.0023,9.35,1.06,0.05,199.7,0.479,1.1,2.0,5.6,2.35
03-02-2019,1.4,7.5,12.8,1.2,72.6,7.4,0.3128,55.0,2013.0,1.81,0.633,0.384,0,0.0095,18.48,1.4,1.38,45.3,-0.13,2.3,3.1,6.8,3.4
04-02-2019,0.1,7.1,13.3,3.7,82.2,3.7,0.2755,31.6,2037.0,2.46,0.812,0.307,0,0.0117,9.87,2.68,0.66,74.7,-0.036,1.6,3.1,6.8,2.99
05-02-2019,1.4,7.3,14.3,1.1,65.9,24.8,0.1265,34.4,1964.0,1.72,0.674,0.186,1,0.0066,6.42,4.03,1.4,307.1,-0.378,2.9,4.4,7.7,3.94
06-02-2019,0.5,7.3,10.9,2.8,42.7,7.5,0.2319,37.4,2045.0,1.74,0.78,0.213,2,0.0018,12.52,1.04,0.34,346.6,0.252,2.0,4.5,7.3,3.85
07-02-2019,0.0,9.6,15.8,3.6,57.4,7.6,0.3477,40.1,2023.0,2.3,0.747,0.406,0,0.0029,17.34,6.45,0.07,95.0,-0.149,1.9,4.3,6.5,3.27
08-02-2019,0.4,8.4,15.0,2.0,57.9,7.9,0.2214,38.6,2065.0,1.56,0.678,0.362,1,0.0017,12.68,0.84,0.77,346.3,-0.182,0.9,3.9,6.4,3.18
09-02-2019,0.4,6.3,10.4,3.2,69.8,16.9,0.147,24.3,2093.0,1.93,0.674,0.253,0,0.0014,5.84,0.63,0.1,212.7,-0.674,0.8,4.2,6.2,3.1
10-02-2019,2.9,7.6,14.6,1.4,55.1,13.7,0.1487,41.4,2066.0,1.88,0.726,0.425,1,0.0014,7.12,0.47,0.05,268.1,-0.24,3.7,5.7,8.8,5.54
11-02-2019,1.4,8.3,14.7,2.8,68.7,2.2,0.1322,30.5,2101.0,2.42,0.664,0.45,0,0.0041,6.06,2.12,1.73,313.9,-0.108,4.7,7.0,10.1,6.11
12-02-2019,0.8,8.3,15.5,4.8,61.8,5.8,0.2558,27.5,1998.0,2.02,0.627,0.49,1,0.0005,14.3,5.14,0.85,54.0,0.069,5.1,6.4,10.8,5.99
13-02-2019,0.5,5.8,11.7,2.5,49.2,2.3,0.225,42.9,1982.0,1.33,0.769,0.45,2,0.0282,10.8,0.23,0.3,65.3,0.288,2.7,6.4,10.9,5.59
14-02-2019,0.5,7.6,12.6,2.9,50.0,2.9,0.2528,26.2,2043.0,2.0,0.774,0.337,1,0.0274,13.35,0.63,0.45,233.8,-0.116,1.8,6.9,11.2,5.25
15-02-2019,0.8,8.4,12.7,3.6,47.7,4.3,0.1098,32.9,2072.0,1.75,0.746,0.374,0,0.0066,3.93,1.52,0.4,90.4,0.164,1.8,7.3,11.2,5.27
16-02-2019,1.2,7.3,13.3,2.4,58.5,11.2,0.2673,20.3,2095.0,1.77,0.651,0.517,0,0.0013,17.19,2.69,0.25,42.7,-0.173,2.5,8.1,12.3,5.68
17-02-2019,0.1,7.0,12.1,3.3,64.1,4.9,0.2902,31.8,2115.0,1.29,0.64,0.642,1,0.0048,12.3,0.18,0.58,33.1,-0.36,2.1,5.3,11.0,4.92
18-02-2019,0.1,7.7,11.4,2.5,48.9,6.3,0.1625,20.3,2085.0,2.11,0.699,0.385,1,0.0008,9.87,0.42,2.49,295.3,0.202,1.4,4.0,11.0,4.29
19-02-2019,1.3,7.9,13.9,1.6,67.4,4.2,0.1263,50.6,1929.0,2.17,0.726,0.337,0,0.0016,7.17,0.83,3.2,259.8,-0.002,1.5,4.5,10.9,4.94
20-02-2019,0.4,8.7,15.9,2.3,54.7,18.0,0.05,35.3,2080.0,2.11,0.64,0.382,1,0.0035,3.07,1.18,0.21,164.2,-0.08,1.8,4.4,10.8,4.6
21-02-2019,0.1,5.7,12.5,0.4,47.5,1.7,0.1953,36.2,2072.0,1.23,0.716,0.453,3,0.0128,10.19,0.38,2.22,338.2,0.123,1.8,4.0,10.9,4.01
22-02-2019,1.1,11.4,19.3,4.9,37.2,2.4,0.1894,29.9,1974.0,1.52,0.705,0.257,3,0.0208,7.94,0.22,0.89,205.7,0.064,1.6,4.3,11.6,4.51
23-02-2019,0.1,8.7,15.3,2.3,58.7,1.6,0.1357,39.8,1956.0,2.51,0.715,0.215,1,0.0062,4.89,0.6,1.2,39.7,0.004,1.3,3.2,11.3,3.93
24-02-2019,0.1,8.8,14.1,4.1,79.4,4.0,0.1918,27.6,2013.0,1.96,0.763,0.323,3,0.0088,9.9,5.86,0.76,277.8,0.029,1.3,3.2,8.5,3.44
25-02-2019,0.9,3.2,10.5,-1.4,49.4,21.6,0.1896,37.5,1970.0,1.55,0.73,0.494,1,0.0055,7.17,2.78,0.09,121.4,0.455,1.1,4.0,8.0,3.83
26-02-2019,0.4,8.6,13.9,4.6,61.9,4.0,0.1422,28.8,2064.0,1.56,0.656,0.354,0,0.0035,7.22,2.22,0.92,167.5,0.334,1.4,3.1,7.6,3.65
27-02-2019,0.2,6.5,10.9,2.3,32.6,7.2,0.2971,32.6,2032.0,1.48,0.748,0.426,1,0.001,16.49,0.43,0.05,183.7,-0.07,1.5,2.9,7.3,3.3
28-02-2019,0.2,9.0,14.2,3.1,49.9,1.7,0.245,28.2,2055.0,2.27,0.715,0.426,1,0.0104,14.8,1.68,0.66,43.2,0.12,0.8,3.0,7.0,3.01
01-03-2019,1.2,10.7,17.4,3.8,61.6,1.1,0.311,25.5,2063.0,1.79,0.743,0.382,0,0.0102,16.54,0.1,0.25,80.9,0.181,1.6,3.1,7.4,3.76
02-03-2019,0.4,12.8,17.3,7.0,54.4,0.8,0.1088,36.4,2071.0,2.52,0.787,0.157,3,0.0002,4.7,0.73,0.73,148.9,0.401,1.8,3.4,6.6,3.59
03-03-2019,0.5,9.9,15.6,3.8,70.6,1.4,0.2354,53.0,2042.0,1.71,0.795,0.348,3,0.0005,10.66,1.82,3.22,227.3,-0.312,2.1,3.8,7.0,3.55
04-03-2019,1.5,10.0,14.4,5.6,45.2,5.1,0.2845,39.4,2042.0,1.89,0.739,0.277,1,0.0029,16.89,0.1,1.09,27.8,0.241,2.4,4.4,8.4,4.52
05-03-2019,1.5,14.1,21.0,8.5,53.4,12.6,0.2248,29.9,2077.0,1.81,0.681,0.458,1,0.0133,10.64,0.61,0.3,37.4,0.124,3.5,5.5,8.6,5.34
06-03-2019,0.3,10.6,14.4,4.6,53.6,3.2,0.2768,34.6,2052.0,2.67,0.776,0.25,0,0.0245,11.28,6.57,0.25,292.4,-0.018,3.3,5.6,8.5,4.84
07-03-2019,0.9,12.5,17.2,7.2,47.8,8.6,0.1728,45.5,2067.0,2.5,0.758,0.489,0,0.0016,11.18,0.34,0.48,272.1,0.113,2.7,6.3,9.3,5.02
08-03-2019,1.5,12.9,20.3,8.7,76.1,4.1,0.13,45.9,2017.0,1.02,0.757,0.442,0,0.0012,8.0,0.38,1.06,39.7,0.059,2.7,6.6,9.7,5.76
09-03-2019,4.1,9.1,13.8,3.9,59.0,7.8,0.192,24.8,2029.0,2.55,0.67,0.344,0,0.0136,12.59,1.6,0.32,247.1,-0.491,6.5,10.3,13.7,9.0
10-03-2019,0.6,13.5,19.4,6.7,67.9,1.4,0.1704,30.4,2058.0,2.35,0.792,0.323,0,0.0063,12.27,0.16,1.01,299.1,-0.54,6.2,10.4,14.2,8.25
11-03-2019,3.9,11.6,17.6,4.8,51.8,2.2,0.2968,26.7,2051.0,2.21,0.835,0.345,0,0.0049,17.72,4.28,3.41,60.3,-0.244,8.6,12.8,17.2,10.91
12-03-2019,6.9,11.7,18.7,7.7,65.6,9.9,0.1458,34.1,2115.0,1.28,0.667,0.475,2,0.0039,7.11,0.1,0.57,147.6,0.097,11.4,18.2,23.7,16.17
13-03-2019,0.8,13.3,19.4,9.2,58.2,2.3,0.1253,26.2,2105.0,2.02,0.759,0.48,1,0.0307,6.19,3.31,4.0,275.6,-0.094,11.6,18.7,24.3,14.55
14-03-2019,1.8,11.0,14.1,6.2,58.6,4.2,0.2079,44.8,2058.0,2.59,0.803,0.472,3,0.008,12.82,1.48,1.65,125.6,0.229,9.5,19.6,25.9,14.17
15-03-2019,0.8,12.5,18.9,8.3,68.1,11.4,0.2057,27.4,2073.0,2.12,0.789,0.371,0,0.0012,12.94,0.21,0.79,290.6,0.21,3.4,18.9,25.5,12.84
16-03-2019,1.0,12.9,19.7,8.3,49.9,2.7,0.2229,29.3,1899.0,2.14,0.778,0.438,3,0.0107,8.88,1.05,0.97,134.6,-0.186,3.6,15.8,26.1,11.92
17-03-2019,2.7,12.4,20.3,7.9,45.2,1.3,0.1578,29.2,2010.0,1.97,0.814,0.266,1,0.0018,7.96,2.28,0.13,251.7,0.025,4.5,17.9,28.3,12.83
18-03-2019,1.4,13.5,19.1,6.7,53.5,4.4,0.3304,40.3,2055.0,1.94,0.73,0.586,3,0.054,17.28,0.38,0.39,66.5,0.413,5.1,15.4,28.2,12.3
19-03-2019,1.0,10.7,16.3,7.2,60.3,7.8,0.1333,33.7,2018.0,2.39,0.71,0.486,3,0.0227,8.34,3.14,1.46,155.0,0.681,5.1,9.5,27.7,11.46
20-03-2019,1.1,10.7,16.5,5.6,56.4,3.0,0.0958,22.5,2059.0,1.77,0.753,0.478,3,0.0256,4.71,1.01,0.61,293.1,0.19,3.5,9.8,28.5,10.84
21-03-2019,3.1,10.3,17.4,3.3,74.6,14.4,0.2921,36.4,2083.0,1.91,0.696,0.522,3,0.0172,15.45,6.04,1.12,38.1,-0.07,5.2,11.1,30.7,12.31
22-03-2019,2.8,11.4,17.4,7.0,65.0,6.4,0.1446,19.6,2121.0,2.12,0.702,0.198,0,0.0242,5.94,0.29,0.51,345.7,0.29,7.0,13.1,32.0,13.27
23-03-2019,1.8,13.1,16.6,6.9,71.1,5.9,0.267,32.7,2066.0,2.15,0.681,0.421,0,0.0033,14.56,0.76,0.49,301.8,-0.032,7.7,13.9,29.7,13.08
24-03-2019,3.0,14.6,19.9,8.6,66.2,5.1,0.1911,37.1,1945.0,1.72,0.688,0.442,1,0.0027,10.43,1.28,0.4,63.1,-0.139,7.6,14.2,32.1,14.12
25-03-2019,6.3,12.3,16.7,6.5,51.3,0.6,0.2536,36.9,1995.0,2.47,0.71,0.491,0,0.0081,15.86,2.56,0.95,311.8,-0.072,11.1,19.1,34.5,18.3
26-03-2019,2.0,10.7,17.4,5.6,68.1,5.8,0.1213,21.1,2117.0,1.98,0.684,0.36,0,0.0242,7.16,3.28,0.05,92.0,-0.115,11.3,20.1,29.6,17.55
27-03-2019,3.0,11.5,15.5,5.8,56.2,6.8,0.305,31.8,1945.0,2.79,0.752,0.453,0,0.0053,17.7,1.05,1.45,324.1,0.247,11.3,22.0,31.8,17.92
28-03-2019,1.1,15.3,19.6,11.2,53.8,10.9,0.18,44.8,2022.0,2.52,0.756,0.218,1,0.0007,12.12,0.86,0.08,265.4,0.116,6.1,20.0,31.1,16.33
29-03-2019,0.7,11.5,17.0,6.7,64.5,8.1,0.138,39.8,2060.0,2.06,0.767,0.399,0,0.0166,7.44,2.31,0.77,221.0,-0.265,4.8,17.9,31.0,14.58
30-03-2019,3.5,14.4,19.4,8.8,56.0,6.7,0.1627,51.6,2027.0,2.32,0.668,0.463,1,0.0006,11.3,0.74,2.13,313.8,-0.444,5.3,19.6,33.5,15.89
31-03-2019,1.1,13.0,17.8,7.2,56.6,8.1,0.2262,34.9,2055.0,2.12,0.683,0.561,1,0.0042,13.92,0.83,0.34,44.9,-0.162,5.3,17.7,31.9,14.61
01-04-2019,5.1,14.4,19.2,10.0,68.0,2.2,0.2395,48.1,1993.0,2.14,0.761,0.597,0,0.0035,12.83,0.2,0.26,257.4,0.259,9.7,16.5,35.6,17.52
02-04-2019,1.9,15.9,20.7,12.4,57.0,14.8,0.2859,22.2,2019.0,2.09,0.7,0.33,0,0.0015,14.13,3.69,1.29,47.9,-0.147,8.1,16.4,36.5,16.79
03-04-2019,2.0,14.7,20.8,10.5,45.6,11.5,0.1772,41.3,2069.0,2.28,0.71,0.373,1,0.0065,12.74,0.75,0.23,227.8,-0.3,9.0,15.4,37.4,16.27
04-04-2019,2.1,16.3,24.0,10.4,64.5,10.1,0.2762,44.3,2022.0,1.68,0.71,0.403,1,0.0097,14.38,0.97,1.36,94.5,-0.494,6.0,16.4,36.4,15.93
05-04-2019,6.1,17.2,24.9,13.2,70.9,3.7,0.2062,44.9,1994.0,2.43,0.724,0.428,1,0.0135,13.52,3.89,3.04,18.4,0.07,10.2,21.8,39.7,19.64
06-04-2019,2.9,18.0,25.6,14.7,75.0,0.6,0.2619,30.8,1963.0,2.11,0.734,0.199,3,0.187,14.15,0.1,2.43,350.7,-0.259,11.1,21.2,40.8,19.6
07-04-2019,4.3,15.6,21.2,10.1,59.6,2.0,0.094,42.1,2021.0,1.48,0.785,0.556,1,0.0094,4.27,0.85,0.19,17.3,-0.442,13.3,24.4,42.1,20.96
