time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
03-03-2018,28.8,33.9,23.8,0.0,0.0,0.0,20.0,12.8,44.2,7.6,14.3,1013.8,0.05,0.05,27.5,6.78,3.15,3.49,257.1,2.63,7.1,2.4,7.24
04-03-2018,29.3,35.2,23.3,0.0,0.0,0.0,41.8,17.6,11.0,12.3,26.8,1019.8,0.05,0.05,27.9,6.83,3.01,2.37,41.8,2.48,5.0,2.0,9.38
05-03-2018,29.3,34.3,24.4,0.0,0.0,0.0,26.0,14.5,34.6,11.2,18.5,1007.6,0.05,0.05,27.9,9.09,4.64,3.02,41.9,2.78,13.3,1.7,7.77
06-03-2018,29.3,35.1,23.6,0.0,0.0,0.0,28.0,14.9,20.9,11.7,18.4,1010.1,0.05,0.05,27.9,10.75,4.45,2.94,33.5,2.29,18.7,1.5,7.95
07-03-2018,28.8,31.4,26.3,0.0,0.0,0.0,32.9,15.4,12.6,7.5,14.0,1008.7,0.05,0.05,27.5,10.16,4.24,2.66,38.8,2.54,17.3,1.3,8.42
08-03-2018,28.5,33.4,23.7,0.0,0.0,0.0,27.4,14.0,57.5,9.7,20.8,1017.3,0.062,0.064,27.3,8.67,3.45,2.83,38.3,2.47,9.4,1.1,9.05
09-03-2018,28.4,34.5,22.3,0.0,0.0,0.0,24.3,13.3,26.2,13.6,20.5,1013.9,0.05,0.051,27.2,8.36,3.54,2.93,30.5,2.56,5.3,0.9,7.52
10-03-2018,28.7,32.5,24.9,0.0,0.0,0.0,31.4,15.0,58.9,10.2,16.2,1016.8,0.05,0.05,27.4,10.01,3.46,2.7,42.8,2.66,14.6,0.8,8.22
11-03-2018,28.9,32.8,24.9,0.0,0.0,0.0,37.2,16.3,5.2,13.1,22.8,1009.6,0.05,0.05,27.5,10.57,4.82,2.5,39.6,2.29,25.7,0.7,8.79
12-03-2018,29.0,34.0,24.1,0.0,0.0,0.0,20.0,13.0,14.7,11.8,22.4,1011.8,0.084,0.067,27.7,14.25,5.96,3.27,38.2,2.42,12.0,0.6,10.46
13-03-2018,28.7,34.0,23.5,0.0,0.0,0.0,28.2,14.4,30.5,15.1,26.7,1011.4,0.062,0.05,27.4,8.57,3.54,2.83,32.8,2.36,39.1,0.5,9.07
14-03-2018,29.0,35.3,22.8,0.0,0.0,0.0,27.1,14.4,31.3,13.9,25.8,1015.4,0.05,0.05,27.7,10.04,4.21,2.92,26.7,2.81,28.4,0.4,7.75
15-03-2018,28.8,33.4,24.3,0.0,0.0,0.0,22.1,13.2,33.1,8.5,15.3,1010.4,0.05,0.05,27.5,10.08,4.16,3.09,39.1,2.63,31.6,0.3,7.24
16-03-2018,29.1,34.0,24.1,0.0,0.0,0.0,29.3,14.9,32.9,12.5,30.2,1012.0,0.076,0.063,27.7,16.85,5.6,2.84,37.9,2.5,17.6,0.3,10.56
17-03-2018,28.9,34.4,23.4,0.0,0.0,0.0,46.5,18.2,30.5,12.2,24.3,1013.4,0.089,0.08,27.6,11.75,4.22,2.13,39.3,2.7,21.6,0.2,13.57
18-03-2018,29.2,34.2,24.2,0.0,0.0,0.0,44.0,18.0,34.2,13.6,21.1,1017.1,0.05,0.05,27.8,4.31,2.41,2.26,31.8,2.57,26.7,0.2,9.42
19-03-2018,29.2,32.9,25.5,0.0,0.0,0.0,21.3,13.4,16.0,11.1,20.7,1015.2,0.05,0.05,27.8,13.37,5.13,3.18,37.6,2.3,22.4,0.2,7.15
20-03-2018,29.1,33.1,25.2,0.0,0.0,0.0,35.8,16.3,27.2,8.9,20.9,1011.5,0.116,0.1,27.8,12.32,4.32,2.59,34.2,2.15,25.1,0.2,15.2
21-03-2018,28.9,32.8,25.1,0.0,0.0,0.0,45.3,18.0,45.9,6.9,11.2,1018.2,0.086,0.079,27.6,9.72,4.28,2.19,41.8,2.45,24.1,0.1,13.14
22-03-2018,29.0,33.4,24.6,0.0,0.0,0.0,37.7,16.6,45.8,10.0,16.3,1022.5,0.103,0.1,27.7,12.6,5.06,2.5,24.5,2.29,34.2,0.1,14.08
23-03-2018,29.4,34.1,24.6,0.0,0.0,0.0,30.9,15.5,20.7,10.8,18.9,1014.3,0.093,0.075,28.0,11.16,4.57,2.83,34.4,2.48,17.0,0.1,12.4
24-03-2018,29.5,34.7,24.3,0.0,0.0,0.0,46.6,18.8,37.7,14.7,23.1,1014.4,0.123,0.105,28.1,13.41,4.62,2.2,34.4,2.62,20.6,0.1,16.97
25-03-2018,29.3,35.1,23.6,0.0,0.0,0.0,37.3,16.8,36.2,5.7,8.8,1017.2,0.085,0.079,27.9,12.86,5.68,2.56,24.4,2.88,20.0,0.1,12.24
26-03-2018,29.0,34.7,23.4,0.0,0.0,0.0,47.6,18.6,23.3,9.3,18.2,1012.8,0.102,0.101,27.7,13.26,4.46,2.1,24.9,2.64,24.6,0.1,14.97
27-03-2018,29.1,35.5,22.6,1.4,1.4,1.0,36.4,16.3,68.4,8.8,14.5,1011.1,0.077,0.076,27.7,6.75,3.87,2.56,142.1,2.9,21.3,1.4,11.48
28-03-2018,29.0,35.0,23.0,0.0,0.0,0.0,30.9,15.2,35.7,5.9,9.0,1011.5,0.103,0.088,27.7,11.3,3.96,2.77,133.7,2.93,31.1,1.2,13.51
29-03-2018,28.9,33.6,24.2,0.0,0.0,0.0,29.9,14.9,47.6,15.0,30.6,1015.5,0.06,0.057,27.6,13.56,4.57,2.79,136.3,2.6,20.6,1.0,9.09
30-03-2018,28.8,33.5,24.1,0.0,0.0,0.0,44.5,17.7,46.2,13.3,28.7,1015.4,0.095,0.078,27.5,9.24,4.24,2.2,44.3,2.39,38.4,0.9,14.04
31-03-2018,29.3,34.0,24.5,0.0,0.0,0.0,39.1,17.1,33.6,10.5,23.1,1020.8,0.089,0.084,27.9,16.0,5.17,2.48,36.9,2.53,22.3,0.8,12.89
01-04-2018,29.8,34.3,25.3,0.0,0.0,0.0,42.6,18.3,56.5,7.6,13.1,1015.4,0.085,0.057,28.3,11.02,3.93,2.41,78.5,2.22,25.2,0.6,12.82
02-04-2018,29.9,35.0,24.8,1.9,1.9,2.0,57.3,21.4,63.6,11.6,17.7,1017.2,0.081,0.084,28.4,6.1,2.27,1.8,191.0,2.62,44.1,2.4,14.07
03-04-2018,30.1,34.8,25.3,0.0,0.0,0.0,36.7,17.4,39.5,4.1,10.9,1009.5,0.081,0.078,28.6,10.77,3.88,2.7,195.0,2.65,28.5,2.1,11.98
04-04-2018,29.8,36.7,23.0,0.3,0.3,1.0,46.2,19.1,74.9,11.6,29.9,1015.8,0.05,0.05,28.4,7.07,2.34,2.26,231.0,2.67,37.1,2.1,9.83
05-04-2018,30.0,35.5,24.5,5.0,5.0,3.0,47.6,19.5,47.2,11.7,17.9,1011.1,0.106,0.108,28.5,7.47,3.21,2.22,426.4,2.81,17.9,6.8,16.04
06-04-2018,29.9,34.0,25.9,0.0,0.0,0.0,42.3,18.4,30.5,9.8,20.6,1015.7,0.114,0.096,28.4,13.98,4.93,2.44,428.7,2.73,36.5,5.7,16.2
07-04-2018,30.2,33.8,26.7,0.0,0.0,0.0,53.2,20.9,46.5,10.6,17.2,1012.5,0.119,0.112,28.7,11.19,4.3,2.01,439.9,2.83,33.9,4.9,17.71
08-04-2018,30.5,35.5,25.6,4.8,4.8,1.0,58.2,22.2,50.5,13.6,28.0,1016.7,0.163,0.143,28.9,7.07,2.57,1.83,427.0,2.43,39.0,8.9,23.01
09-04-2018,30.4,35.9,24.9,0.0,0.0,0.0,46.2,19.6,38.3,19.0,31.0,1021.3,0.05,0.056,28.8,13.24,5.23,2.34,414.6,2.53,50.5,7.6,10.38
10-04-2018,30.5,35.9,25.0,6.1,6.1,2.0,50.7,20.6,40.7,9.1,16.9,1017.8,0.095,0.08,28.9,6.81,2.36,2.15,820.9,2.87,35.8,12.6,15.83
11-04-2018,30.1,35.3,24.9,3.2,3.2,3.0,57.6,21.7,85.6,13.8,21.7,1014.4,0.115,0.104,28.6,6.95,2.73,1.81,736.2,3.05,43.0,13.9,18.65
12-04-2018,30.1,34.9,25.4,1.2,1.2,1.0,50.4,20.2,86.3,5.5,19.6,1011.0,0.113,0.086,28.6,8.38,2.73,2.12,814.1,2.64,44.6,13.0,17.64
13-04-2018,30.3,36.1,24.6,4.8,4.8,1.0,59.7,22.3,78.0,14.0,34.1,1015.5,0.099,0.089,28.8,8.45,3.24,1.74,733.4,2.87,38.3,15.8,17.45
14-04-2018,30.2,35.5,24.9,0.0,0.0,0.0,47.6,19.7,46.7,9.4,15.2,1015.6,0.106,0.091,28.7,16.72,6.32,2.25,502.7,2.76,39.3,13.5,16.71
15-04-2018,30.2,33.2,27.2,0.0,0.0,0.0,57.8,21.7,64.1,14.0,24.0,1019.0,0.138,0.136,28.6,14.46,5.15,1.81,435.5,2.57,23.6,11.5,20.73
16-04-2018,29.7,34.3,25.2,0.0,0.0,0.0,43.4,18.4,40.9,15.7,23.8,1011.5,0.062,0.059,28.3,15.11,5.72,2.37,62.1,2.22,45.8,9.7,11.51
17-04-2018,29.7,34.0,25.4,9.6,9.6,1.0,62.5,22.2,88.5,17.0,36.2,1016.1,0.18,0.165,28.3,9.0,3.15,1.57,736.3,2.71,34.0,17.9,26.04
18-04-2018,29.7,35.0,24.4,0.0,0.0,0.0,53.9,20.4,63.9,9.5,14.3,1017.0,0.115,0.101,28.2,14.94,5.02,1.92,780.2,3.03,44.3,15.2,18.41
19-04-2018,29.7,34.7,24.7,0.0,0.0,0.0,49.1,19.5,68.6,8.2,15.3,1012.7,0.137,0.12,28.3,16.14,4.96,2.13,752.4,3.16,49.6,12.9,19.9
20-04-2018,29.7,33.7,25.8,0.1,0.1,1.0,77.1,25.1,100.0,12.3,18.7,1015.6,0.13,0.125,28.3,6.65,2.75,0.96,76.9,2.56,44.4,11.1,21.82
21-04-2018,30.2,34.2,26.2,0.0,0.0,0.0,64.7,23.1,48.8,11.4,17.8,1015.3,0.143,0.152,28.7,19.11,6.01,1.52,67.2,2.48,48.0,9.4,21.71
22-04-2018,30.3,37.0,23.6,0.0,0.0,0.0,59.1,22.1,45.9,15.3,29.6,1012.4,0.136,0.129,28.7,15.27,4.88,1.76,71.0,2.38,37.2,8.0,20.31
23-04-2018,30.4,34.2,26.6,0.0,0.0,0.0,53.0,21.0,66.3,11.9,20.2,1012.2,0.159,0.129,28.8,16.43,6.1,2.04,78.5,2.54,43.9,6.8,21.88
24-04-2018,30.1,35.0,25.2,0.0,0.0,0.0,50.7,20.2,62.5,13.6,22.9,1015.1,0.173,0.156,28.6,17.76,6.0,2.1,79.9,2.51,35.8,5.8,22.95
25-04-2018,30.0,36.5,23.5,0.0,0.0,0.0,55.6,21.1,33.6,8.9,13.4,1012.4,0.145,0.132,28.5,19.29,6.36,1.88,104.0,2.48,45.7,4.9,20.55
26-04-2018,30.0,34.9,25.1,0.2,0.2,6.0,68.7,23.7,69.5,11.6,21.3,1013.5,0.112,0.113,28.5,8.84,2.79,1.33,99.4,2.57,40.6,4.4,18.51
27-04-2018,30.2,36.4,24.0,4.1,4.1,1.0,66.3,23.5,82.4,13.0,20.6,1018.8,0.109,0.104,28.7,9.35,4.46,1.45,385.8,2.59,56.2,7.8,18.31
28-04-2018,30.2,34.3,26.1,0.0,0.0,0.0,68.8,23.9,51.2,8.3,13.4,1013.2,0.146,0.121,28.7,15.46,5.53,1.34,355.6,2.36,54.5,6.6,22.14
29-04-2018,30.2,35.3,25.0,0.0,0.0,0.0,66.0,23.4,63.6,9.2,21.8,1019.1,0.121,0.097,28.6,19.98,6.8,1.46,377.3,2.68,51.9,5.7,19.27
30-04-2018,29.4,34.0,24.7,2.3,2.3,1.0,80.4,25.4,68.0,12.0,19.7,1010.8,0.154,0.145,28.0,8.94,3.85,0.8,266.8,2.64,41.5,7.1,24.15
01-05-2018,29.1,34.4,23.9,13.0,13.0,2.0,74.4,24.0,75.3,16.0,32.4,1019.6,0.226,0.207,27.8,6.65,2.88,1.03,1280.8,2.9,49.7,19.0,31.94
02-05-2018,28.7,33.1,24.3,0.0,0.0,0.0,50.9,18.9,51.4,13.9,35.6,1012.1,0.21,0.187,27.4,18.73,6.3,1.93,1370.5,2.64,55.1,16.2,27.71
03-05-2018,28.9,33.2,24.6,6.6,6.6,4.0,73.6,23.6,65.0,9.8,18.8,1013.9,0.2,0.191,27.5,9.86,3.52,1.05,1581.9,2.63,44.8,20.4,29.4
04-05-2018,28.6,32.6,24.7,2.1,2.1,1.0,69.0,22.4,92.5,14.1,23.5,1011.1,0.17,0.153,27.3,8.83,3.23,1.21,839.9,2.79,57.0,19.4,25.84
05-05-2018,28.7,34.3,23.2,6.3,6.3,3.0,76.9,24.1,92.5,8.7,13.1,1016.3,0.135,0.117,27.4,7.8,2.29,0.91,1300.8,2.68,50.4,22.8,23.47
06-05-2018,29.0,33.1,24.8,10.1,10.1,1.0,71.9,23.3,60.1,14.5,24.5,1014.2,0.204,0.194,27.6,6.93,2.22,1.12,1523.8,2.89,54.0,29.5,30.54
07-05-2018,29.2,33.4,25.1,4.5,4.5,1.0,77.5,24.7,65.5,18.7,31.8,1011.9,0.208,0.178,27.9,8.02,3.25,0.91,1716.7,2.82,56.4,29.6,31.51
08-05-2018,29.4,33.3,25.5,12.3,12.3,1.0,61.0,21.6,87.7,7.7,11.7,1016.9,0.205,0.193,28.0,8.89,3.63,1.6,2107.7,2.49,52.3,37.4,30.34
09-05-2018,29.0,32.3,25.6,0.6,0.6,1.0,70.2,23.0,65.8,14.6,24.8,1014.4,0.154,0.139,27.6,6.4,2.08,1.19,1503.5,2.84,58.9,32.4,25.66
10-05-2018,28.9,33.4,24.5,8.4,8.4,2.0,71.7,23.3,72.6,10.9,21.2,1015.2,0.226,0.19,27.6,9.69,4.17,1.13,1782.3,2.97,64.7,35.9,33.36
11-05-2018,28.5,32.4,24.7,0.0,0.0,0.0,58.1,20.2,51.0,10.7,40.2,1010.9,0.202,0.182,27.3,16.88,6.51,1.63,921.9,2.96,44.2,30.6,29.07
12-05-2018,28.8,34.2,23.4,12.6,12.6,1.0,70.3,22.9,79.4,18.9,41.1,1014.1,0.194,0.151,27.5,8.18,2.78,1.18,1723.6,2.78,60.3,38.6,30.29
13-05-2018,28.6,35.0,22.2,1.4,1.4,2.0,85.7,25.7,70.4,11.9,21.6,1008.4,0.207,0.193,27.3,8.32,3.57,0.56,1267.3,2.7,58.6,34.2,32.69
14-05-2018,28.6,33.0,24.2,6.5,6.5,1.0,67.6,22.2,100.0,10.9,22.1,1012.8,0.209,0.186,27.3,8.54,2.96,1.27,1662.0,3.06,68.1,35.6,31.22
15-05-2018,28.4,34.7,22.1,1.2,1.2,1.0,69.1,22.2,88.7,13.3,21.1,1014.3,0.18,0.171,27.1,8.73,3.81,1.19,848.4,2.47,54.1,31.4,28.05
16-05-2018,28.2,33.2,23.2,5.9,5.9,1.0,67.5,21.7,69.4,9.9,18.1,1013.5,0.2,0.182,27.0,8.91,4.44,1.24,1220.2,2.94,51.9,32.6,30.01
17-05-2018,28.4,32.8,24.0,4.4,4.4,1.0,83.0,25.0,100.0,6.2,11.4,1011.4,0.189,0.184,27.2,10.1,4.67,0.66,1054.2,2.74,65.3,32.1,30.41
18-05-2018,28.6,32.4,24.8,21.0,21.0,1.0,69.7,22.5,63.7,13.7,23.3,1014.7,0.166,0.141,27.3,10.9,3.44,1.18,2450.1,2.59,67.6,48.3,28.4
19-05-2018,29.0,33.8,24.2,8.9,8.9,1.0,75.2,24.0,69.1,5.2,8.7,1017.9,0.241,0.232,27.6,9.22,3.3,0.99,2637.9,3.06,70.2,50.0,36.62
20-05-2018,28.5,33.0,23.9,13.3,13.3,4.0,80.4,24.6,72.3,10.8,17.0,1013.9,0.275,0.235,27.2,9.06,3.11,0.76,3348.4,2.86,70.2,55.8,41.12
21-05-2018,28.5,32.9,24.2,19.9,19.9,5.0,82.1,25.0,78.2,10.8,18.3,1012.4,0.227,0.214,27.3,9.37,3.29,0.7,3205.7,3.23,54.8,67.3,37.64
22-05-2018,28.2,33.2,23.1,24.7,24.7,1.0,60.7,20.3,70.1,18.7,32.0,1015.9,0.279,0.226,27.0,11.13,4.72,1.5,4304.5,3.04,55.8,81.9,42.16
23-05-2018,28.7,33.3,24.0,2.7,2.7,1.0,80.0,24.7,94.1,15.0,30.5,1010.4,0.235,0.204,27.4,9.65,3.95,0.79,3479.7,2.71,63.7,72.3,38.73
24-05-2018,28.3,33.0,23.5,0.5,0.5,1.0,64.9,21.2,100.0,11.5,18.4,1015.5,0.228,0.202,27.0,9.49,4.05,1.35,2175.8,2.49,66.0,62.0,35.49
25-05-2018,28.5,32.1,24.8,0.8,0.8,4.0,68.4,22.1,78.6,11.3,19.7,1014.4,0.207,0.191,27.2,9.71,3.82,1.22,558.3,2.67,55.8,53.5,32.89
26-05-2018,28.6,32.0,25.2,5.1,5.1,3.0,79.7,24.6,49.9,11.5,21.3,1011.8,0.22,0.199,27.3,10.01,4.48,0.8,650.9,2.94,52.8,50.6,35.03
27-05-2018,29.2,33.9,24.4,6.0,6.0,3.0,81.6,25.5,88.4,10.9,16.9,1017.5,0.222,0.202,27.8,10.73,4.12,0.75,1028.6,2.66,53.6,49.0,35.26
28-05-2018,29.4,33.3,25.5,17.8,17.8,1.0,74.3,24.3,59.7,12.2,20.5,1009.3,0.235,0.204,28.0,10.04,3.67,1.06,2315.2,3.01,63.6,59.4,36.87
29-05-2018,29.4,33.1,25.7,1.4,1.4,1.0,78.0,25.0,73.7,12.8,20.4,1017.3,0.232,0.205,28.0,9.57,3.31,0.9,2026.2,2.9,58.6,51.9,36.19
30-05-2018,29.6,35.1,24.0,8.5,8.5,1.0,74.9,24.5,87.4,12.8,19.2,1016.0,0.232,0.193,28.1,11.33,4.46,1.04,2180.8,2.95,68.2,52.6,35.95
31-05-2018,28.9,32.9,25.0,9.6,9.6,5.0,95.4,28.0,53.6,16.9,32.5,1017.4,0.271,0.258,27.6,8.0,2.05,0.18,1635.7,2.8,70.0,54.3,42.07
01-06-2018,28.3,33.0,23.6,70.8,70.8,8.0,78.9,24.0,100.0,9.2,17.5,1008.5,0.237,0.211,27.0,11.15,3.75,0.81,13500.9,3.75,57.4,117.0,43.29
02-06-2018,27.2,31.6,22.8,2.0,2.0,2.0,78.6,22.9,100.0,11.1,17.8,1010.2,0.334,0.302,26.1,8.6,3.7,0.77,12700.0,3.54,73.2,101.4,51.4
03-06-2018,27.1,32.3,21.9,7.4,7.4,1.0,86.1,24.3,77.3,16.3,24.5,1011.2,0.318,0.284,26.0,10.61,3.3,0.5,12495.6,3.34,77.4,93.6,49.77
04-06-2018,27.0,30.5,23.5,103.7,103.7,17.0,80.0,23.0,81.4,8.7,20.4,1009.6,0.331,0.305,25.9,9.17,2.7,0.71,17237.2,3.68,78.0,183.3,59.43
05-06-2018,26.7,30.8,22.6,554.1,554.1,24.0,77.5,22.2,85.3,8.6,15.7,1005.4,0.55,0.5,25.7,9.37,2.56,0.79,94194.2,5.53,85.1,709.9,133.74
06-06-2018,26.7,30.5,22.9,59.6,59.6,5.0,80.4,22.8,77.2,12.0,22.5,1010.4,0.55,0.5,25.7,8.9,3.6,0.69,101745.8,6.36,65.4,663.0,129.34
07-06-2018,27.1,32.1,22.0,27.4,27.4,6.0,72.6,21.6,80.3,13.0,25.0,1015.5,0.55,0.5,26.0,11.63,4.17,0.98,91145.9,5.73,79.6,591.0,121.36
08-06-2018,27.4,31.3,23.6,6.9,6.9,1.0,71.0,21.6,100.0,10.8,16.9,1014.2,0.329,0.292,26.3,9.69,4.04,1.06,14156.4,3.43,73.6,509.2,90.92
09-06-2018,27.4,31.4,23.4,4.8,4.8,2.0,95.7,26.5,84.6,11.9,23.7,1009.4,0.213,0.184,26.3,10.32,3.2,0.16,6633.2,3.09,76.3,437.6,74.63
10-06-2018,27.2,30.4,24.0,13.7,13.7,1.0,91.0,25.4,47.6,8.8,18.3,1012.9,0.249,0.225,26.1,11.35,5.11,0.33,4974.3,3.29,77.7,385.7,72.57
11-06-2018,27.0,32.5,21.5,136.0,136.0,16.0,78.0,22.6,83.1,13.2,22.0,1008.3,0.335,0.312,26.0,9.16,3.25,0.79,22629.6,3.92,93.0,463.8,87.68
12-06-2018,27.2,31.7,22.7,12.0,12.0,3.0,76.4,22.5,99.6,14.1,23.1,1013.9,0.397,0.374,26.1,10.02,3.84,0.85,23894.7,4.25,74.5,406.3,87.97
13-06-2018,27.2,30.7,23.7,96.1,96.1,11.0,86.8,24.5,75.7,13.6,45.6,1002.5,0.434,0.412,26.1,9.19,3.05,0.47,35287.3,4.36,83.8,441.4,96.22
14-06-2018,27.2,30.8,23.7,241.8,241.8,24.0,82.2,23.7,91.6,15.4,24.1,1005.4,0.477,0.443,26.2,9.49,3.85,0.64,50286.0,4.72,78.9,617.0,117.62
15-06-2018,27.0,30.2,23.7,99.1,99.1,16.0,85.5,24.1,75.9,9.3,14.7,1004.8,0.55,0.5,25.9,8.82,2.46,0.52,62237.2,5.08,91.0,623.6,125.91
16-06-2018,27.0,32.2,21.9,236.2,236.2,24.0,88.1,24.6,94.8,11.4,22.9,1009.2,0.55,0.5,26.0,9.59,4.29,0.42,82087.6,5.61,85.0,766.2,140.43
17-06-2018,27.2,30.5,23.9,117.7,117.7,19.0,79.8,23.1,77.1,13.5,21.1,1007.5,0.55,0.5,26.1,10.18,4.24,0.73,64657.2,5.16,90.4,769.0,139.88
18-06-2018,27.3,31.2,23.4,150.9,150.9,18.0,75.6,22.4,58.2,9.6,15.7,1004.2,0.55,0.5,26.2,9.35,2.71,0.89,71937.1,5.4,98.3,804.5,143.01
19-06-2018,27.0,29.9,24.2,89.3,89.3,12.0,83.3,23.7,73.7,4.0,6.6,1008.4,0.487,0.441,26.0,9.9,2.56,0.6,51115.7,5.09,100.0,773.2,134.35
20-06-2018,26.9,30.1,23.7,248.8,248.8,24.0,79.9,22.9,78.3,4.6,7.9,1009.4,0.55,0.5,25.9,11.85,4.31,0.71,69656.5,5.51,80.4,906.0,153.59
21-06-2018,26.8,30.8,22.8,407.1,407.1,24.0,83.1,23.4,77.6,4.7,7.3,1000.0,0.55,0.5,25.8,9.03,3.32,0.6,105698.8,6.33,99.0,1177.2,181.03
22-06-2018,26.8,30.5,23.2,32.3,32.3,2.0,82.1,23.2,52.1,7.6,12.9,1010.8,0.55,0.5,25.8,9.92,3.82,0.63,97824.3,5.91,100.0,1032.9,166.5
23-06-2018,26.7,30.4,23.1,61.0,61.0,9.0,86.4,24.0,83.4,8.6,15.4,1005.8,0.544,0.5,25.7,11.61,4.36,0.48,71124.5,5.2,100.0,939.0,156.94
24-06-2018,26.7,30.3,23.2,102.9,102.9,14.0,97.4,26.2,100.0,13.7,25.3,1008.2,0.374,0.332,25.7,11.15,3.1,0.09,28797.3,4.05,100.0,901.0,137.24
25-06-2018,27.1,30.5,23.6,9.0,9.0,3.0,82.3,23.5,73.8,13.4,22.5,1016.4,0.348,0.322,26.0,10.23,2.97,0.63,25985.9,3.95,97.0,774.9,120.52
26-06-2018,27.0,31.0,23.0,0.6,0.6,1.0,77.5,22.5,77.5,12.1,21.0,1013.0,0.347,0.306,25.9,9.96,3.41,0.8,16950.4,3.83,100.0,659.2,108.37
27-06-2018,26.9,31.4,22.3,0.0,0.0,0.0,78.3,22.5,41.5,11.1,17.3,1008.3,0.276,0.254,25.8,18.25,7.03,0.77,2648.5,3.03,100.0,560.4,91.47
28-06-2018,26.7,29.6,23.8,66.6,66.6,7.0,76.6,22.0,87.7,7.8,22.9,1006.7,0.316,0.285,25.7,10.64,4.04,0.82,10784.0,3.2,100.0,542.9,93.55
29-06-2018,26.7,30.2,23.1,208.7,208.7,24.0,87.8,24.2,76.0,8.0,12.9,1000.0,0.464,0.434,25.7,9.32,4.4,0.43,39408.3,4.63,100.0,670.2,122.2
30-06-2018,26.5,29.9,23.1,132.6,132.6,14.0,95.2,25.5,89.1,9.8,14.8,1000.8,0.55,0.5,25.5,9.61,3.15,0.17,58364.3,4.57,100.0,702.2,134.74
01-07-2018,26.0,29.2,22.9,263.1,263.1,24.0,77.2,21.5,72.5,4.9,7.4,1007.2,0.55,0.5,25.1,10.37,3.59,0.77,85512.8,5.76,100.0,860.0,148.72
02-07-2018,25.9,29.9,21.8,65.4,65.4,7.0,90.3,23.9,64.5,8.1,13.5,1006.5,0.55,0.5,25.0,11.21,3.4,0.32,65920.2,5.25,88.9,796.4,143.67
03-07-2018,25.6,29.3,22.0,131.6,131.6,19.0,87.7,23.2,69.0,7.0,13.0,1008.4,0.55,0.5,24.8,8.49,3.33,0.4,65613.9,5.01,95.3,808.5,144.62
04-07-2018,25.7,30.5,20.9,266.5,266.5,24.0,89.6,23.6,39.9,10.7,16.1,1010.7,0.55,0.5,24.8,10.09,3.12,0.34,65813.4,5.3,100.0,953.8,159.34
05-07-2018,25.7,28.0,23.4,86.2,86.2,16.0,87.2,23.1,52.3,7.9,19.3,1005.3,0.55,0.5,24.8,8.53,3.86,0.42,68778.1,5.38,100.0,896.9,153.41
06-07-2018,25.7,29.7,21.7,198.0,198.0,24.0,87.3,23.2,100.0,8.7,13.1,1003.3,0.55,0.5,24.9,11.31,4.34,0.42,78094.1,5.6,100.0,960.4,159.77
07-07-2018,25.7,27.7,23.8,15.2,15.2,1.0,91.4,24.0,79.3,9.2,16.4,1013.0,0.55,0.481,24.9,9.96,3.32,0.29,43014.7,4.98,93.4,831.5,147.29
08-07-2018,25.8,30.3,21.4,12.7,12.7,1.0,91.3,24.1,75.3,9.2,14.9,1011.8,0.439,0.407,25.0,11.16,4.17,0.29,32768.9,3.91,94.2,719.5,124.98
09-07-2018,25.9,29.7,22.1,28.8,28.8,1.0,75.1,21.0,77.3,12.0,20.7,1008.2,0.25,0.2,25.0,8.97,2.52,0.83,9007.7,3.07,100.0,640.4,96.55
10-07-2018,26.1,30.4,21.7,9.0,9.0,1.0,80.5,22.2,71.6,8.0,12.8,1016.1,0.308,0.281,25.2,10.2,3.14,0.66,8006.8,3.34,100.0,553.3,94.18
11-07-2018,26.2,29.6,22.8,201.9,201.9,24.0,74.8,21.2,79.2,5.1,8.0,1000.7,0.454,0.408,25.3,8.28,2.92,0.86,34693.8,4.15,96.7,672.2,120.1
12-07-2018,26.3,29.4,23.3,77.0,77.0,5.0,83.8,23.1,32.9,11.2,19.0,997.7,0.52,0.459,25.4,16.56,5.81,0.56,41346.8,4.57,100.0,648.4,125.22
13-07-2018,26.3,29.7,22.9,43.5,43.5,10.0,64.5,19.2,72.2,10.5,16.0,1009.7,0.5,0.452,25.4,8.56,3.16,1.22,45961.8,4.95,99.5,594.6,115.91
14-07-2018,26.0,28.8,23.3,119.9,119.9,13.0,80.3,22.1,66.7,9.2,17.7,1005.7,0.476,0.444,25.1,12.53,3.94,0.66,34711.0,4.56,100.0,625.3,118.16
15-07-2018,25.9,29.1,22.6,33.1,33.1,5.0,89.9,23.8,72.1,5.5,9.3,1018.3,0.439,0.401,25.0,10.6,3.26,0.33,28506.3,4.2,100.0,564.6,109.35
