time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
09-09-2016,27.6,30.7,24.6,4.7,4.7,1.0,60.0,19.6,21.4,2.5,4.1,1006.3,0.244,0.223,26.5,5.81,2.62,1.48,803.7,1.17,63.6,71.9,37.59
10-09-2016,27.6,29.3,25.9,2.7,2.7,5.0,63.3,20.3,28.0,6.1,11.2,1013.2,0.214,0.195,26.5,6.6,2.9,1.36,664.3,1.3,47.3,63.8,34.11
11-09-2016,27.9,29.4,26.4,6.2,6.2,3.0,82.0,24.3,21.7,7.5,13.4,1004.9,0.253,0.221,26.7,5.98,2.25,0.68,1206.8,1.39,42.0,60.4,39.54
12-09-2016,27.9,29.7,26.2,6.3,6.3,1.0,55.5,19.0,40.6,2.7,4.2,1004.9,0.269,0.243,26.7,6.68,3.36,1.68,1263.5,1.33,55.8,57.7,38.22
13-09-2016,28.1,30.3,25.8,3.0,3.0,1.0,53.5,18.8,20.4,8.0,13.4,1007.1,0.24,0.208,26.8,6.14,2.71,1.76,1296.6,0.93,66.5,52.0,34.55
14-09-2016,28.0,30.0,26.0,3.7,3.7,1.0,57.4,19.5,19.8,9.4,19.7,1006.4,0.249,0.217,26.8,8.23,3.47,1.61,1137.0,1.06,54.5,47.9,35.43
15-09-2016,28.1,30.8,25.3,5.8,5.8,1.0,63.8,20.8,21.0,6.5,9.8,1008.8,0.258,0.233,26.9,4.97,1.49,1.37,1131.4,1.02,42.0,46.5,36.83
16-09-2016,27.9,29.9,25.9,0.3,0.3,1.0,56.0,19.1,28.4,1.4,2.6,1010.5,0.272,0.239,26.7,5.9,2.8,1.65,854.1,1.07,42.3,39.8,36.78
17-09-2016,27.8,30.8,24.8,9.5,9.5,3.0,64.2,20.7,32.2,6.1,9.6,1011.5,0.263,0.217,26.7,5.33,3.54,1.34,1324.2,1.03,40.3,43.4,37.06
18-09-2016,27.9,30.5,25.3,0.6,0.6,1.0,53.6,18.6,37.4,5.9,9.6,1007.8,0.252,0.227,26.7,6.13,3.32,1.74,877.9,1.14,34.5,37.5,34.31
19-09-2016,28.1,31.4,24.8,8.9,8.9,1.0,55.3,19.2,27.1,3.8,6.0,1006.6,0.298,0.26,26.9,5.94,2.96,1.7,1585.4,1.27,29.0,40.7,39.4
20-09-2016,28.0,29.7,26.3,32.3,32.3,7.0,47.2,17.4,32.4,5.6,8.4,1006.7,0.239,0.22,26.8,7.23,3.31,2.0,3252.5,1.47,44.7,66.9,35.31
21-09-2016,27.9,29.4,26.4,16.6,16.6,5.0,55.7,19.0,21.5,2.3,3.9,1006.6,0.322,0.303,26.7,4.66,2.27,1.66,4443.9,1.25,29.8,73.5,45.12
22-09-2016,27.6,30.7,24.5,0.0,0.0,0.0,51.5,17.9,15.7,4.5,8.7,1005.1,0.263,0.259,26.5,9.41,3.11,1.8,3823.4,1.57,32.0,62.5,37.7
23-09-2016,27.5,29.6,25.5,17.2,17.2,6.0,47.5,17.0,21.2,2.6,5.2,1006.9,0.193,0.175,26.4,5.02,1.97,1.93,2685.2,1.64,59.6,70.3,31.08
24-09-2016,27.6,29.3,26.0,3.4,3.4,1.0,43.8,16.4,32.0,6.8,10.2,1001.1,0.261,0.236,26.5,6.79,2.5,2.08,1717.2,1.09,35.3,63.2,36.8
25-09-2016,27.7,29.9,25.5,2.7,2.7,2.0,44.7,16.7,41.7,3.9,6.4,1005.5,0.253,0.24,26.6,5.13,3.25,2.06,1920.0,1.35,18.3,56.4,35.41
26-09-2016,27.9,29.4,26.4,8.8,8.8,3.0,48.0,17.5,1.8,2.3,4.3,1009.5,0.223,0.182,26.7,7.04,2.59,1.96,1276.4,1.28,33.6,56.7,32.77
27-09-2016,27.7,29.2,26.2,57.5,57.5,8.0,29.6,13.7,15.5,4.7,8.2,995.1,0.284,0.25,26.6,5.75,2.44,2.62,5322.9,1.73,26.4,105.7,41.93
28-09-2016,28.0,29.9,26.1,8.0,8.0,1.0,44.4,16.9,14.1,7.9,13.6,1002.1,0.266,0.227,26.8,6.06,3.35,2.1,5692.2,1.38,30.3,97.9,40.83
29-09-2016,28.0,30.6,25.4,24.1,24.1,1.0,52.2,18.5,31.4,6.7,11.2,1010.9,0.271,0.25,26.8,4.55,1.47,1.81,6875.5,1.95,27.7,107.3,43.05
30-09-2016,28.4,30.1,26.8,9.1,9.1,1.0,51.7,18.8,0.0,2.2,3.8,1001.6,0.241,0.213,27.2,4.46,1.69,1.87,3260.6,1.6,39.1,100.3,39.3
01-10-2016,28.5,30.5,26.6,0.0,0.0,0.0,38.5,16.2,3.2,4.0,6.3,1002.0,0.276,0.24,27.3,11.61,4.32,2.4,2521.1,1.23,51.2,85.2,39.97
02-10-2016,29.0,31.7,26.3,0.0,0.0,0.0,56.6,20.3,15.0,1.0,1.6,1009.5,0.227,0.192,27.7,11.36,4.72,1.74,715.2,1.54,30.2,72.5,35.61
03-10-2016,29.3,31.3,27.2,0.0,0.0,0.0,45.0,18.3,18.1,3.4,6.0,1006.9,0.259,0.229,27.9,12.92,5.2,2.23,16.4,0.85,34.6,61.6,36.56
04-10-2016,29.1,31.1,27.2,4.6,4.6,3.0,35.3,16.2,39.7,6.3,9.5,1003.0,0.21,0.176,27.8,5.66,2.41,2.61,371.9,0.97,32.4,57.0,30.23
05-10-2016,29.0,30.6,27.5,0.5,0.5,3.0,49.2,18.9,7.4,8.6,16.0,1007.3,0.235,0.215,27.7,5.6,2.59,2.04,402.2,0.85,22.9,48.9,33.31
06-10-2016,28.9,30.8,27.0,0.0,0.0,0.0,54.3,19.7,0.0,1.0,1.9,1005.2,0.275,0.239,27.5,11.32,4.22,1.82,409.2,1.45,39.0,41.6,37.09
07-10-2016,28.9,31.0,26.8,0.0,0.0,0.0,35.7,16.0,0.0,4.4,8.2,1013.1,0.223,0.197,27.6,9.91,4.48,2.56,70.5,1.12,27.5,35.3,29.4
08-10-2016,28.8,31.5,26.1,0.0,0.0,0.0,41.8,17.1,0.0,7.1,16.8,1005.8,0.168,0.161,27.5,8.21,3.63,2.3,24.1,1.15,23.2,30.0,23.98
09-10-2016,28.8,30.3,27.3,0.0,0.0,0.0,41.5,17.1,24.1,12.1,19.1,1002.8,0.209,0.182,27.5,13.8,5.19,2.32,31.3,0.96,35.5,25.5,27.6
10-10-2016,29.2,31.3,27.1,13.0,13.0,2.0,45.6,18.4,13.9,8.8,14.5,1003.3,0.173,0.162,27.8,5.03,2.96,2.21,1000.9,1.35,18.4,34.7,25.33
11-10-2016,29.2,30.7,27.7,1.8,1.8,3.0,48.2,18.8,2.8,3.5,5.3,1002.7,0.195,0.17,27.8,3.97,1.95,2.1,1133.9,1.31,24.6,31.3,27.45
12-10-2016,29.0,30.7,27.4,0.0,0.0,0.0,20.7,13.2,0.0,1.9,3.4,1003.7,0.227,0.201,27.7,9.48,4.26,3.18,1140.2,1.15,32.9,26.6,27.43
13-10-2016,28.9,30.4,27.4,0.0,0.0,0.0,26.9,14.3,7.9,6.3,11.4,1006.6,0.187,0.183,27.6,8.37,2.84,2.92,146.3,0.76,14.1,22.6,23.65
14-10-2016,29.0,32.1,26.0,2.1,2.1,1.0,34.7,16.0,6.2,1.9,3.7,1010.1,0.169,0.16,27.7,4.11,1.9,2.62,182.1,1.08,31.3,21.3,22.5
15-10-2016,29.1,31.3,27.0,0.0,0.0,0.0,39.3,17.0,0.0,10.3,15.7,1005.1,0.178,0.151,27.8,8.12,3.33,2.45,196.2,1.37,27.6,18.1,23.54
16-10-2016,29.1,30.6,27.6,0.5,0.5,1.0,52.7,19.6,15.2,3.2,5.2,1004.3,0.188,0.16,27.7,4.35,2.22,1.91,225.1,1.51,10.2,15.9,25.66
17-10-2016,29.1,31.9,26.3,0.0,0.0,0.0,38.0,16.7,0.0,5.2,8.7,1008.6,0.233,0.208,27.7,11.64,5.01,2.5,61.7,1.23,24.3,13.5,28.45
18-10-2016,29.1,31.8,26.3,1.0,1.0,1.0,43.4,17.7,0.0,2.0,3.8,1003.6,0.215,0.211,27.7,4.32,3.0,2.27,153.6,1.27,27.1,12.5,27.09
19-10-2016,29.0,31.9,26.1,0.5,0.5,1.0,43.9,17.8,36.4,3.1,5.8,1006.9,0.116,0.084,27.6,4.3,1.86,2.24,154.1,1.25,6.6,11.1,17.1
20-10-2016,28.9,30.6,27.2,0.0,0.0,0.0,30.5,15.0,0.0,5.5,13.5,1006.9,0.192,0.176,27.6,9.05,3.49,2.77,151.5,0.88,18.0,9.4,23.19
21-10-2016,28.6,30.1,27.1,0.0,0.0,0.0,30.3,14.7,0.0,2.4,3.6,1005.1,0.129,0.109,27.4,5.35,2.33,2.74,60.2,1.28,19.1,8.0,16.73
22-10-2016,28.4,30.8,25.9,0.3,0.3,1.0,38.5,16.1,14.6,2.9,5.3,1005.6,0.152,0.129,27.1,3.82,2.29,2.38,45.8,1.5,7.6,7.1,19.76
23-10-2016,28.6,30.2,26.9,0.0,0.0,0.0,23.7,13.3,17.4,5.1,9.1,1006.0,0.125,0.108,27.3,9.94,3.52,2.98,39.7,1.08,12.4,6.1,15.48
24-10-2016,28.7,30.6,26.9,0.0,0.0,0.0,20.0,12.7,0.0,5.8,10.1,1006.2,0.177,0.154,27.4,2.61,2.29,3.25,58.2,0.97,6.9,5.1,20.21
25-10-2016,29.3,30.8,27.8,0.0,0.0,0.0,20.0,13.3,0.0,1.6,3.3,1001.1,0.159,0.137,27.9,6.44,4.28,3.54,25.0,1.2,25.8,4.4,18.34
26-10-2016,29.2,31.9,26.5,0.0,0.0,0.0,20.0,13.2,0.0,8.1,12.3,1000.4,0.112,0.104,27.8,8.86,3.53,3.32,39.5,1.28,5.1,3.7,13.57
27-10-2016,29.5,31.7,27.3,0.0,0.0,0.0,29.1,15.3,0.0,5.9,10.5,1004.1,0.148,0.152,28.1,7.83,3.36,2.92,23.0,1.18,5.0,3.2,18.03
28-10-2016,29.0,30.5,27.5,0.0,0.0,0.0,20.0,13.0,2.1,1.0,1.7,1003.5,0.18,0.174,27.7,5.01,3.59,3.59,32.2,1.24,25.6,2.7,20.27
29-10-2016,28.9,32.2,25.5,0.0,0.0,0.0,20.0,12.9,0.0,7.2,12.1,1009.7,0.163,0.145,27.5,7.43,3.44,3.43,23.6,0.94,11.1,2.3,18.53
30-10-2016,28.6,30.3,26.8,0.0,0.0,0.0,22.1,13.0,2.7,2.9,6.7,1002.5,0.152,0.15,27.3,7.23,2.08,3.04,41.9,0.82,5.0,1.9,17.6
31-10-2016,28.1,30.3,25.8,0.1,0.1,1.0,22.6,12.6,0.0,5.8,9.6,1003.2,0.128,0.089,26.8,3.22,2.37,2.93,36.7,0.89,6.3,1.8,15.24
01-11-2016,27.5,29.0,26.0,0.0,0.0,0.0,20.0,11.5,0.0,8.3,17.8,1000.9,0.141,0.128,26.4,6.81,3.37,3.14,18.7,1.28,5.5,1.5,16.25
02-11-2016,26.9,29.5,24.3,0.0,0.0,0.0,20.0,10.9,0.0,4.6,8.2,1000.6,0.175,0.156,25.9,8.31,4.21,3.29,17.7,1.17,15.0,1.3,19.63
03-11-2016,26.7,28.5,25.0,0.0,0.0,0.0,32.8,13.3,0.0,7.7,13.0,1005.7,0.139,0.133,25.7,6.74,3.08,2.36,10.0,1.07,5.0,1.1,17.29
04-11-2016,26.8,29.3,24.4,0.0,0.0,0.0,34.3,13.7,0.0,4.9,10.5,1003.0,0.125,0.096,25.8,5.12,2.93,2.32,10.0,1.28,5.0,0.9,16.02
05-11-2016,26.9,29.2,24.6,0.0,0.0,0.0,25.9,12.1,0.0,6.0,9.6,1002.6,0.098,0.096,25.9,4.49,3.31,2.63,12.1,0.86,5.0,0.8,12.47
06-11-2016,26.9,29.2,24.7,0.0,0.0,0.0,20.0,10.9,0.0,6.4,10.4,1007.7,0.122,0.108,25.9,8.9,3.96,2.85,13.8,1.34,16.7,0.7,14.27
07-11-2016,27.0,29.5,24.5,0.0,0.0,0.0,20.0,11.0,4.3,5.9,9.4,1005.0,0.079,0.073,25.9,4.64,2.75,2.86,10.0,0.99,10.9,0.6,9.96
08-11-2016,27.1,29.9,24.3,0.0,0.0,0.0,20.0,11.1,0.0,2.8,4.4,1004.3,0.095,0.076,26.0,8.52,4.81,3.3,11.0,0.65,5.0,0.5,11.55
09-11-2016,27.4,30.4,24.3,0.0,0.0,0.0,21.6,11.7,0.0,6.3,9.8,1004.0,0.138,0.133,26.2,5.28,3.44,2.85,11.1,0.89,5.0,0.4,16.0
10-11-2016,27.5,30.8,24.1,0.0,0.0,0.0,20.0,11.5,0.0,1.0,1.6,1006.8,0.089,0.074,26.3,6.13,4.24,3.09,10.0,0.78,5.1,0.3,10.93
11-11-2016,27.4,29.5,25.2,0.4,0.4,1.0,20.0,11.4,9.9,1.0,1.6,1000.4,0.062,0.05,26.3,4.29,2.2,3.03,39.3,1.35,10.2,0.7,8.27
12-11-2016,27.5,30.0,24.9,0.0,0.0,0.0,20.0,11.5,0.0,1.9,4.8,1007.0,0.103,0.102,26.3,7.45,3.45,3.24,44.0,1.12,9.9,0.6,12.36
13-11-2016,27.1,29.8,24.4,0.0,0.0,0.0,20.0,11.1,0.0,2.0,3.1,1010.4,0.128,0.116,26.0,1.93,1.78,2.88,40.8,0.94,7.7,0.5,14.85
14-11-2016,26.9,29.8,24.0,0.0,0.0,0.0,23.4,11.6,0.0,5.7,8.6,1004.7,0.115,0.106,25.9,3.67,2.02,2.71,10.0,1.32,5.0,0.4,13.88
15-11-2016,26.7,28.2,25.2,0.0,0.0,0.0,20.3,10.7,0.0,5.1,12.9,1002.6,0.11,0.089,25.7,6.06,3.29,2.79,11.5,0.7,5.0,0.4,13.07
16-11-2016,27.0,28.8,25.3,0.0,0.0,0.0,20.0,11.0,0.0,5.1,7.7,1006.0,0.118,0.114,26.0,1.0,1.03,3.17,10.2,1.1,6.2,0.3,13.83
17-11-2016,27.2,29.8,24.5,0.0,0.0,0.0,20.0,11.2,0.0,5.8,10.3,1003.4,0.103,0.102,26.1,2.97,2.81,3.21,11.7,0.78,7.1,0.3,12.33
18-11-2016,26.9,29.4,24.4,0.0,0.0,0.0,20.0,10.9,0.0,6.2,10.4,1002.4,0.139,0.125,25.9,2.65,2.61,2.92,10.0,1.26,10.0,0.2,15.92
19-11-2016,26.8,28.3,25.3,0.0,0.0,0.0,21.4,11.1,0.0,6.3,10.3,1008.6,0.063,0.052,25.8,2.93,1.82,2.77,10.0,1.32,8.0,0.2,8.46
20-11-2016,26.5,29.3,23.6,0.0,0.0,0.0,20.0,10.5,0.0,2.0,3.6,1007.3,0.085,0.072,25.5,3.66,2.45,3.27,10.0,1.14,5.0,0.2,10.52
21-11-2016,26.5,29.2,23.8,0.0,0.0,0.0,20.0,10.5,0.0,10.8,18.7,1001.6,0.066,0.065,25.5,6.08,2.77,3.81,11.0,1.15,7.1,0.1,8.61
22-11-2016,26.6,29.1,24.1,0.0,0.0,0.0,20.0,10.6,0.0,1.0,1.9,1008.0,0.077,0.063,25.6,5.35,3.33,2.88,10.0,1.21,9.6,0.1,9.71
23-11-2016,27.1,30.2,23.9,0.0,0.0,0.0,20.0,11.1,0.0,1.0,1.5,1009.3,0.119,0.101,26.0,1.26,1.4,3.76,11.5,1.22,5.0,0.1,13.91
24-11-2016,27.4,31.6,23.3,0.0,0.0,0.0,20.0,11.4,0.0,7.2,11.2,1002.5,0.061,0.055,26.3,5.23,2.35,3.75,10.0,0.7,5.0,0.1,8.11
25-11-2016,27.2,29.6,24.8,0.0,0.0,0.0,20.0,11.2,0.0,9.0,14.5,1002.9,0.063,0.061,26.1,6.9,3.0,3.21,12.3,1.15,5.0,0.1,8.31
26-11-2016,27.1,29.2,25.0,0.0,0.0,0.0,20.0,11.1,0.0,8.3,13.7,1007.4,0.106,0.072,26.0,1.95,1.91,3.42,11.5,1.15,7.8,0.1,12.61
27-11-2016,27.1,28.9,25.3,0.0,0.0,0.0,20.0,11.1,0.0,3.3,5.2,1008.3,0.058,0.062,26.0,4.13,2.41,3.42,10.5,1.09,5.4,0.1,7.81
28-11-2016,27.2,30.1,24.4,0.0,0.0,0.0,20.0,11.2,0.0,6.4,10.0,1003.6,0.058,0.05,26.2,7.6,5.0,3.64,12.5,1.1,5.0,0.0,7.8
29-11-2016,26.9,28.9,24.8,0.0,0.0,0.0,20.0,10.9,0.0,5.1,8.2,1003.5,0.068,0.068,25.8,6.8,4.04,3.56,10.0,0.91,5.0,0.0,8.8
30-11-2016,26.3,28.4,24.2,0.0,0.0,0.0,20.0,10.3,0.0,3.4,5.6,1005.3,0.05,0.05,25.3,6.07,2.93,2.89,10.0,0.63,5.0,0.0,7.0
01-12-2016,25.6,28.3,23.0,0.0,0.0,0.0,20.0,9.6,0.0,2.3,4.2,1009.5,0.05,0.05,24.8,6.71,3.88,2.65,10.0,0.56,5.0,0.0,7.0
02-12-2016,25.1,28.5,21.7,0.0,0.0,0.0,21.6,9.4,0.0,4.5,7.1,1007.0,0.05,0.05,24.3,1.0,1.17,2.5,10.0,1.16,5.0,0.0,7.16
03-12-2016,25.1,28.4,21.8,0.0,0.0,0.0,20.0,9.1,0.0,5.9,12.9,1009.2,0.05,0.05,24.4,1.24,1.29,3.07,10.0,1.09,5.0,0.0,7.0
04-12-2016,25.5,27.8,23.2,0.0,0.0,0.0,20.0,9.5,0.0,4.8,8.7,1005.1,0.05,0.05,24.7,5.61,3.11,2.76,10.0,0.49,5.0,0.0,7.0
05-12-2016,25.4,27.4,23.4,0.0,0.0,0.0,20.0,9.4,0.0,2.8,7.9,1006.8,0.08,0.054,24.6,4.47,3.22,2.96,10.0,1.08,5.0,0.0,10.0
06-12-2016,25.4,27.2,23.6,0.0,0.0,0.0,20.0,9.4,0.0,1.0,1.5,1003.1,0.05,0.05,24.6,2.33,1.33,3.05,10.0,0.97,5.0,0.0,7.0
07-12-2016,25.2,29.0,21.5,0.0,0.0,0.0,20.0,9.2,0.0,8.9,15.4,1009.9,0.096,0.08,24.5,5.23,2.49,2.89,10.0,0.98,5.0,0.0,11.6
08-12-2016,25.0,27.6,22.3,0.0,0.0,0.0,20.0,9.0,0.0,7.5,19.0,1007.7,0.081,0.078,24.2,1.0,2.52,3.07,10.0,0.89,5.0,0.0,10.1
09-12-2016,24.9,27.3,22.4,0.0,0.0,0.0,20.0,8.9,0.0,3.7,7.4,1008.7,0.05,0.05,24.1,1.38,1.18,2.76,10.0,1.1,5.0,0.0,7.0
10-12-2016,24.5,26.8,22.1,0.0,0.0,0.0,20.0,8.5,0.0,4.4,7.1,1013.9,0.055,0.05,23.8,4.14,2.63,2.94,10.0,0.91,5.0,0.0,7.5
11-12-2016,25.1,27.5,22.6,0.0,0.0,0.0,20.0,9.1,0.0,2.9,4.8,1009.0,0.05,0.05,24.3,3.83,3.1,2.86,10.0,1.17,5.0,0.0,7.0
12-12-2016,24.7,28.2,21.2,0.0,0.0,0.0,20.0,8.7,0.0,7.9,18.1,1005.9,0.05,0.05,24.0,1.0,1.47,2.87,10.0,1.11,5.0,0.0,7.0
13-12-2016,25.0,29.0,21.0,0.0,0.0,0.0,20.0,9.0,0.0,7.8,13.0,1007.8,0.05,0.05,24.2,7.57,3.46,2.81,10.0,0.87,5.0,0.0,7.0
14-12-2016,24.9,27.6,22.3,0.0,0.0,0.0,20.0,8.9,0.0,4.8,8.0,1007.2,0.05,0.05,24.2,2.62,2.65,3.23,10.0,1.23,5.0,0.0,7.0
15-12-2016,25.2,27.5,22.8,0.0,0.0,0.0,20.0,9.2,0.0,2.1,5.0,1005.3,0.055,0.05,24.4,4.74,2.46,2.96,10.0,1.35,5.0,0.0,7.5
16-12-2016,25.3,29.2,21.3,0.0,0.0,0.0,20.0,9.3,0.0,8.1,14.7,1006.9,0.05,0.05,24.5,3.5,1.94,2.87,10.0,0.73,5.0,0.0,7.0
17-12-2016,25.4,28.1,22.6,0.0,0.0,0.0,20.0,9.4,10.3,2.4,5.7,1010.4,0.05,0.05,24.5,2.36,2.1,2.74,10.0,0.71,5.0,0.0,7.0
18-12-2016,25.5,27.3,23.6,0.0,0.0,0.0,20.0,9.5,0.0,1.0,1.6,1008.4,0.05,0.05,24.6,7.45,2.63,2.78,10.0,0.66,5.0,0.0,7.0
19-12-2016,25.4,27.9,22.9,0.0,0.0,0.0,20.0,9.4,0.0,2.9,8.3,1010.5,0.05,0.05,24.6,4.81,2.05,2.59,10.0,0.89,5.0,0.0,7.0
20-12-2016,25.2,29.2,21.2,0.0,0.0,0.0,20.0,9.2,0.0,2.1,3.7,1005.2,0.05,0.05,24.4,5.02,1.97,3.35,10.0,0.98,5.0,0.0,7.0
21-12-2016,24.9,28.3,21.5,0.0,0.0,0.0,20.0,8.9,0.0,1.0,1.5,1005.8,0.05,0.05,24.1,3.98,3.05,2.77,10.0,1.26,5.0,0.0,7.0
22-12-2016,24.7,27.3,22.2,0.0,0.0,0.0,20.0,8.7,0.0,3.7,5.6,1006.8,0.05,0.05,24.0,3.09,2.57,2.75,10.0,0.85,5.0,0.0,7.0
23-12-2016,24.7,28.2,21.3,0.0,0.0,0.0,20.0,8.7,0.0,5.5,9.7,1009.6,0.05,0.05,24.0,2.4,1.6,2.9,10.0,1.02,10.5,0.0,7.0
24-12-2016,24.9,28.1,21.8,0.0,0.0,0.0,20.0,8.9,12.5,7.1,10.9,1012.5,0.05,0.05,24.2,1.1,1.21,2.87,10.0,1.16,5.0,0.0,7.0
25-12-2016,24.9,27.6,22.1,0.0,0.0,0.0,20.0,8.9,0.0,5.4,9.3,1005.7,0.05,0.05,24.1,3.42,2.77,3.3,10.0,0.97,5.0,0.0,7.0
26-12-2016,25.1,28.2,22.0,0.0,0.0,0.0,20.0,9.1,0.0,1.0,2.1,1003.5,0.078,0.073,24.3,5.5,2.5,2.8,10.0,1.28,5.0,0.0,9.8
27-12-2016,24.9,29.8,20.0,0.0,0.0,0.0,20.0,8.9,0.0,6.8,11.4,1007.7,0.05,0.05,24.2,3.19,3.11,3.38,10.0,0.99,5.0,0.0,7.0
28-12-2016,25.3,28.5,22.0,0.0,0.0,0.0,20.0,9.3,5.0,7.3,11.1,1010.2,0.05,0.051,24.5,4.55,3.27,3.69,10.0,0.81,5.0,0.0,7.0
29-12-2016,25.0,29.5,20.6,0.0,0.0,0.0,20.0,9.0,0.0,6.9,14.8,1009.2,0.05,0.05,24.3,3.99,1.72,2.77,10.0,1.14,5.0,0.0,7.0
30-12-2016,24.8,28.7,20.9,0.0,0.0,0.0,20.0,8.8,0.0,5.0,10.0,1009.6,0.05,0.05,24.1,3.57,2.72,3.2,10.0,0.68,5.0,0.0,7.0
31-12-2016,24.0,27.1,21.0,0.0,0.0,0.0,20.0,8.0,1.8,5.2,10.6,1010.1,0.05,0.05,23.4,3.87,2.17,2.77,10.0,1.08,9.3,0.0,7.0
01-01-2017,24.0,27.5,20.5,0.0,0.0,0.0,20.0,8.0,0.0,7.9,12.2,1008.0,0.05,0.05,23.4,4.04,2.41,3.06,10.0,0.9,5.0,0.0,7.0
02-01-2017,24.2,27.4,20.9,0.0,0.0,0.0,20.0,8.2,0.0,1.8,3.1,1014.4,0.05,0.061,23.5,3.18,1.58,2.54,10.0,1.07,5.0,0.0,7.0
03-01-2017,24.3,26.7,22.0,0.0,0.0,0.0,20.0,8.3,0.0,7.3,12.9,1004.9,0.05,0.05,23.7,6.62,2.82,2.68,10.0,0.89,5.0,0.0,7.0
04-01-2017,24.2,28.4,20.0,0.0,0.0,0.0,20.0,8.2,0.0,7.6,11.6,1004.0,0.05,0.06,23.6,2.72,2.25,2.68,10.0,1.05,5.0,0.0,7.0
05-01-2017,24.0,27.6,20.5,0.0,0.0,0.0,20.0,8.0,0.0,1.8,3.1,1008.5,0.05,0.05,23.4,4.36,2.68,3.05,10.0,1.09,5.0,0.0,7.0
06-01-2017,24.2,28.1,20.3,0.0,0.0,0.0,20.0,8.2,0.0,5.2,8.8,1007.4,0.05,0.05,23.6,4.12,1.55,2.51,10.0,1.17,5.0,0.0,7.0
07-01-2017,24.4,27.5,21.3,0.0,0.0,0.0,23.7,9.1,0.0,5.1,7.9,1002.4,0.05,0.05,23.7,3.68,2.16,2.33,10.0,0.99,5.0,0.0,7.37
08-01-2017,24.2,28.4,20.0,0.0,0.0,0.0,20.0,8.2,0.7,5.0,8.3,1010.5,0.05,0.05,23.6,4.43,3.8,2.56,10.0,0.9,5.0,0.0,7.0
09-01-2017,24.0,28.0,20.0,0.0,0.0,0.0,20.0,8.0,0.0,4.6,7.0,1012.0,0.05,0.05,23.4,3.29,2.46,2.74,10.0,1.1,5.0,0.0,7.0
10-01-2017,23.7,27.2,20.3,0.0,0.0,0.0,20.0,7.7,0.0,9.5,15.1,1015.0,0.05,0.05,23.2,4.92,3.09,2.73,10.0,0.99,5.0,0.0,7.0
11-01-2017,23.6,28.3,19.0,0.0,0.0,0.0,20.0,7.6,0.0,8.3,15.1,1005.1,0.05,0.05,23.1,4.08,2.42,3.1,10.0,1.05,5.0,0.0,7.0
12-01-2017,23.7,27.5,19.8,0.0,0.0,0.0,20.0,7.7,0.0,5.5,13.6,1013.7,0.05,0.05,23.1,5.74,3.85,2.75,10.0,0.8,5.0,0.0,7.0
13-01-2017,23.5,27.9,19.1,0.0,0.0,0.0,20.0,7.5,1.6,7.7,13.4,1011.8,0.05,0.05,23.0,2.71,1.4,2.81,10.0,1.03,6.6,0.0,7.0
14-01-2017,23.7,28.6,18.8,0.0,0.0,0.0,20.0,7.7,0.0,8.5,14.2,1006.8,0.05,0.05,23.1,5.95,2.61,2.74,10.0,0.82,5.0,0.0,7.0
15-01-2017,23.5,27.2,19.8,0.0,0.0,0.0,20.0,7.5,6.0,10.4,15.9,1008.1,0.05,0.052,23.0,3.46,2.21,2.57,10.0,1.22,5.0,0.0,7.0
16-01-2017,23.7,28.3,19.1,0.0,0.0,0.0,20.0,7.7,0.0,7.8,12.3,1014.6,0.05,0.05,23.2,5.54,3.0,2.81,10.0,0.92,5.0,0.0,7.0
17-01-2017,24.0,28.6,19.5,0.0,0.0,0.0,20.0,8.0,0.0,15.4,30.0,1011.1,0.05,0.05,23.4,7.79,4.28,2.78,10.0,1.0,5.0,0.0,7.0
18-01-2017,24.2,28.1,20.2,0.0,0.0,0.0,20.0,8.2,0.0,6.1,10.4,1010.5,0.05,0.05,23.6,6.52,2.16,2.93,10.0,0.89,5.0,0.0,7.0
19-01-2017,24.0,27.2,20.9,0.0,0.0,0.0,20.0,8.0,0.0,14.1,21.8,1011.2,0.05,0.05,23.4,4.5,2.11,2.81,10.0,0.88,5.0,0.0,7.0
20-01-2017,23.9,29.0,18.8,0.0,0.0,0.0,20.0,7.9,0.8,1.6,2.4,1012.0,0.05,0.05,23.3,6.33,2.65,2.71,10.0,1.2,13.8,0.0,7.0
21-01-2017,24.0,27.7,20.3,0.0,0.0,0.0,20.0,8.0,0.0,8.0,14.6,1007.6,0.05,0.05,23.4,5.49,3.14,2.9,10.0,0.85,5.0,0.0,7.0
22-01-2017,24.2,27.5,20.9,0.0,0.0,0.0,20.0,8.2,0.0,5.8,11.5,1008.0,0.05,0.05,23.6,1.77,1.26,2.69,10.0,1.21,5.0,0.0,7.0
