time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
21-05-2016,27.4,31.7,23.1,0.0,0.0,0.0,66.9,20.8,79.0,17.7,30.6,1013.2,0.183,0.165,26.3,17.31,6.15,1.21,24113.7,47.17,68.9,72.8,32.27
22-05-2016,27.7,32.3,23.1,58.7,58.7,7.0,86.9,25.1,73.5,8.3,12.7,1008.1,0.242,0.211,26.5,8.77,2.89,0.49,29795.0,47.36,75.8,120.6,44.95
23-05-2016,28.3,32.5,24.2,3.7,3.7,2.0,66.3,21.6,67.6,16.3,39.0,1012.8,0.26,0.226,27.1,10.72,4.69,1.3,25286.5,46.76,46.4,106.2,43.25
24-05-2016,28.6,33.1,24.1,6.9,6.9,2.0,79.8,24.5,57.2,11.3,21.0,1014.9,0.306,0.289,27.3,10.0,4.75,0.79,23504.2,46.98,58.9,97.1,48.29
25-05-2016,28.3,32.8,23.8,8.0,8.0,2.0,68.8,22.1,75.8,6.0,9.8,1014.2,0.254,0.226,27.1,10.81,3.91,1.2,22489.1,46.57,69.1,90.6,41.34
26-05-2016,28.2,32.1,24.2,9.6,9.6,1.0,85.5,25.3,69.5,12.5,20.6,1014.6,0.267,0.239,26.9,9.44,3.32,0.55,24676.9,46.87,76.8,86.6,43.91
27-05-2016,27.8,31.5,24.2,86.3,86.3,8.0,80.2,23.9,85.4,13.7,20.9,1010.6,0.219,0.223,26.6,9.91,3.89,0.74,36322.7,47.52,54.4,159.9,45.91
28-05-2016,28.0,32.0,24.0,27.9,27.9,3.0,79.2,23.9,83.3,16.0,26.9,1013.0,0.358,0.32,26.8,9.45,3.06,0.79,29971.8,47.12,63.5,163.8,60.1
29-05-2016,28.1,32.6,23.7,179.4,179.4,23.0,67.1,21.6,68.0,13.8,25.3,1009.1,0.434,0.387,26.9,16.78,6.13,1.25,47243.0,47.8,71.3,318.6,81.97
30-05-2016,28.5,33.2,23.8,60.1,60.1,8.0,75.8,23.6,41.1,8.7,21.0,1011.4,0.37,0.335,27.2,20.36,7.62,0.94,44679.2,47.94,66.8,330.9,77.67
31-05-2016,28.5,33.4,23.6,0.0,0.0,0.0,56.4,19.8,19.0,14.6,26.5,1007.5,0.351,0.3,27.2,18.1,6.65,1.7,50826.7,48.2,83.4,281.3,68.87
01-06-2016,28.3,32.1,24.4,48.2,48.2,6.0,96.2,27.5,80.0,11.6,21.1,1010.1,0.283,0.249,27.0,10.16,3.24,0.15,57887.0,48.3,78.0,287.3,66.65
02-06-2016,28.7,33.1,24.3,22.5,22.5,2.0,80.1,24.7,92.3,6.6,13.0,1009.8,0.254,0.222,27.4,8.17,3.3,0.78,55907.7,47.84,85.9,266.7,60.08
03-06-2016,28.7,33.6,23.8,1.2,1.2,1.0,71.1,22.9,74.0,11.1,19.0,1018.2,0.291,0.254,27.4,10.62,4.03,1.14,52414.2,47.75,76.4,227.9,59.0
04-06-2016,29.0,34.0,23.9,2.1,2.1,1.0,60.7,21.1,100.0,7.8,11.8,1013.3,0.234,0.224,27.6,10.35,3.3,1.57,41724.8,47.49,97.3,195.8,49.05
05-06-2016,28.9,33.0,24.8,3.5,3.5,2.0,80.6,25.0,78.0,10.8,23.3,1012.1,0.252,0.219,27.5,8.95,3.74,0.77,38049.4,47.52,77.9,169.9,50.25
06-06-2016,28.9,32.8,24.9,243.0,243.0,24.0,84.1,25.7,68.7,13.4,22.2,1000.0,0.402,0.355,27.6,10.02,3.37,0.63,66056.8,48.52,76.3,387.5,87.36
07-06-2016,29.3,33.5,25.0,14.2,14.2,6.0,84.9,26.3,85.9,7.8,21.5,1016.3,0.447,0.402,27.9,9.91,4.36,0.61,61887.1,48.0,89.3,343.5,87.54
08-06-2016,29.3,32.5,26.1,92.7,92.7,10.0,71.1,23.5,100.0,12.0,19.9,1005.0,0.476,0.42,27.9,11.86,5.0,1.18,80761.8,48.67,76.9,384.7,93.18
09-06-2016,29.5,33.4,25.6,22.4,22.4,2.0,73.1,24.1,78.8,14.3,26.2,1006.8,0.284,0.253,28.1,9.59,4.33,1.11,53511.0,47.95,73.0,349.4,70.65
10-06-2016,29.0,33.6,24.4,21.7,21.7,3.0,93.9,27.8,90.6,9.2,15.5,1018.1,0.308,0.273,27.6,10.09,3.71,0.24,49074.8,47.84,71.9,318.7,72.06
11-06-2016,29.1,33.6,24.6,18.3,18.3,2.0,70.9,23.3,72.8,10.2,16.1,1012.9,0.31,0.276,27.7,8.68,3.73,1.17,40007.2,47.58,74.7,289.2,67.01
12-06-2016,29.0,32.8,25.3,3.1,3.1,4.0,84.4,25.9,73.0,14.2,32.7,1016.6,0.326,0.28,27.7,10.23,4.15,0.63,42651.9,47.75,69.9,248.9,65.93
13-06-2016,29.2,33.3,25.1,1.0,1.0,1.0,80.6,25.3,95.7,14.3,25.7,1012.8,0.283,0.261,27.8,11.02,4.8,0.79,38897.4,47.66,76.7,212.6,57.62
14-06-2016,29.0,32.3,25.7,0.1,0.1,1.0,79.5,24.9,52.1,7.4,12.4,1011.2,0.322,0.293,27.7,11.01,3.81,0.82,42037.9,47.47,80.6,180.8,58.23
15-06-2016,28.6,33.0,24.2,24.2,24.2,2.0,81.8,25.0,62.8,7.7,11.9,1012.6,0.216,0.191,27.3,10.11,3.34,0.71,41634.1,47.52,83.2,177.9,47.57
16-06-2016,28.8,32.6,24.9,5.7,5.7,4.0,79.8,24.7,87.1,13.1,47.2,1013.9,0.285,0.258,27.4,10.19,2.88,0.8,41036.4,47.44,76.5,156.9,52.17
17-06-2016,28.5,32.2,24.9,70.5,70.5,10.0,79.6,24.4,73.0,10.0,21.8,1005.6,0.283,0.25,27.2,10.3,3.59,0.79,61503.3,48.31,65.0,203.9,56.65
18-06-2016,28.6,32.2,25.1,43.3,43.3,9.0,92.3,27.1,82.4,10.2,17.0,1007.0,0.362,0.325,27.3,10.31,3.62,0.3,54079.1,47.89,83.0,216.6,67.09
19-06-2016,28.2,32.0,24.5,18.7,18.7,8.0,81.2,24.5,85.7,5.3,8.2,1005.6,0.393,0.335,27.0,10.2,3.03,0.72,53812.5,47.95,80.9,202.8,67.7
20-06-2016,28.6,32.1,25.2,6.1,6.1,1.0,74.8,23.6,57.7,9.2,13.9,1012.5,0.269,0.247,27.4,8.13,3.34,0.99,40337.7,47.86,70.3,178.5,52.23
21-06-2016,28.8,33.0,24.6,14.7,14.7,4.0,84.0,25.6,57.3,10.0,15.5,1013.3,0.327,0.283,27.5,10.76,4.36,0.63,30546.8,47.26,75.5,166.4,57.74
22-06-2016,29.4,32.8,26.0,12.5,12.5,1.0,76.3,24.7,94.3,12.6,21.8,1011.7,0.349,0.312,28.0,10.08,3.34,0.97,58427.9,48.28,84.4,153.9,57.92
23-06-2016,29.1,34.0,24.2,42.8,42.8,4.0,76.1,24.3,70.9,9.3,18.7,1009.1,0.292,0.266,27.7,9.72,3.82,0.96,42924.6,47.61,86.5,173.6,54.17
24-06-2016,28.9,33.6,24.1,64.4,64.4,5.0,96.5,28.2,66.3,12.5,20.4,1007.3,0.405,0.382,27.5,8.59,2.94,0.14,41499.4,47.78,66.8,212.0,71.35
25-06-2016,28.3,31.3,25.4,0.6,0.6,4.0,83.4,25.0,81.7,9.8,16.4,1012.1,0.321,0.298,27.1,10.81,3.91,0.64,47197.8,47.83,91.3,180.8,58.52
26-06-2016,28.7,32.4,25.0,31.2,31.2,6.0,74.7,23.6,90.5,14.0,23.7,1012.8,0.346,0.291,27.4,11.95,4.59,0.99,50123.4,47.99,87.6,184.9,60.56
27-06-2016,29.0,32.1,25.9,0.1,0.1,1.0,84.2,25.8,87.2,10.1,15.2,1011.5,0.377,0.332,27.6,11.19,3.78,0.63,43520.3,47.94,83.2,157.2,61.84
28-06-2016,29.1,32.4,25.8,5.7,5.7,2.0,85.5,26.2,82.1,8.6,13.4,1009.6,0.289,0.257,27.7,9.39,3.2,0.58,32894.8,47.16,73.2,139.4,51.39
29-06-2016,28.9,33.9,23.9,155.8,155.8,16.0,83.3,25.6,92.2,7.9,13.5,1007.0,0.379,0.338,27.6,8.21,2.56,0.66,33518.1,47.01,89.9,274.3,73.66
30-06-2016,29.4,32.6,26.1,4.6,4.6,1.0,81.1,25.6,82.2,6.9,11.0,1008.8,0.391,0.335,28.0,8.56,2.85,0.77,61534.3,48.43,72.3,237.7,70.98
01-07-2016,30.0,33.8,26.3,66.9,66.9,7.0,73.9,24.8,65.9,10.9,18.8,1004.9,0.422,0.388,28.5,9.92,3.97,1.11,88931.4,49.01,81.9,269.0,76.49
02-07-2016,30.6,34.5,26.7,7.4,7.4,4.0,81.6,26.9,77.7,15.8,24.2,1010.3,0.392,0.356,29.0,10.4,3.91,0.81,72869.8,48.72,71.8,236.0,70.96
03-07-2016,30.4,33.1,27.8,85.9,85.9,14.0,78.6,26.2,85.2,12.2,24.2,1011.3,0.396,0.35,28.9,10.86,3.4,0.93,67050.7,48.51,72.9,286.5,76.11
04-07-2016,30.0,32.7,27.2,49.3,49.3,8.0,83.9,26.7,60.9,11.0,21.6,1013.2,0.437,0.388,28.5,10.09,3.28,0.68,57215.0,48.38,65.9,292.8,81.37
05-07-2016,29.6,32.1,27.1,0.0,0.0,0.0,78.2,25.2,44.1,6.0,11.0,1010.9,0.407,0.367,28.1,18.17,6.24,0.9,72454.6,48.51,83.7,248.9,73.41
06-07-2016,29.7,32.4,27.0,41.6,41.6,4.0,98.8,29.5,75.2,6.1,10.5,1007.9,0.314,0.291,28.2,9.89,4.23,0.05,62690.7,48.41,73.6,253.2,66.6
07-07-2016,29.8,31.3,28.3,100.5,100.5,14.0,90.9,28.0,82.2,12.4,20.4,999.9,0.412,0.375,28.3,9.19,3.02,0.38,71093.8,48.65,75.0,315.7,81.86
08-07-2016,29.7,33.4,26.0,7.0,7.0,1.0,62.9,22.2,71.1,10.9,20.1,1010.0,0.386,0.341,28.2,10.23,3.32,1.55,67867.4,48.69,82.0,275.3,72.42
09-07-2016,29.7,34.5,24.9,27.2,27.2,1.0,86.3,26.9,74.9,7.5,14.7,1009.5,0.383,0.342,28.2,10.75,3.48,0.57,57951.7,47.91,90.7,261.2,73.05
10-07-2016,29.9,33.2,26.5,5.5,5.5,1.0,96.5,29.2,33.3,4.2,8.4,1009.2,0.375,0.343,28.4,9.33,3.28,0.15,60658.1,48.43,78.6,227.6,69.91
11-07-2016,30.1,32.2,27.9,113.3,113.3,15.0,83.1,26.7,94.1,8.7,14.2,1011.6,0.375,0.341,28.6,10.02,3.17,0.72,67460.9,48.82,77.7,306.7,76.48
12-07-2016,29.8,32.6,27.1,495.3,495.3,24.0,96.6,29.2,81.3,6.6,10.3,1010.8,0.55,0.5,28.4,9.58,3.48,0.14,105845.8,49.54,83.0,756.0,140.26
13-07-2016,29.8,32.6,27.0,0.5,0.5,1.0,75.2,24.8,80.1,7.6,12.4,1008.1,0.55,0.5,28.3,9.38,3.85,1.04,110507.0,49.78,85.2,643.1,126.83
14-07-2016,29.6,32.0,27.2,8.4,8.4,1.0,76.9,25.0,78.3,5.3,8.0,1012.3,0.55,0.5,28.2,9.06,3.39,0.96,105050.0,49.39,85.9,555.0,118.19
15-07-2016,29.9,33.7,26.2,19.6,19.6,2.0,82.4,26.4,79.2,11.5,19.1,1013.0,0.324,0.301,28.5,10.27,3.68,0.75,50431.9,47.87,92.2,491.4,89.78
16-07-2016,30.2,33.9,26.5,0.0,0.0,0.0,72.4,24.7,68.6,7.2,11.5,1008.6,0.306,0.28,28.7,21.35,7.62,1.19,69168.0,48.84,76.1,417.7,79.61
17-07-2016,30.0,32.2,27.8,12.5,12.5,3.0,90.1,28.0,84.0,10.5,20.7,1007.7,0.31,0.286,28.5,10.07,4.03,0.42,44106.5,48.0,70.9,367.5,76.76
18-07-2016,29.7,33.3,26.1,31.3,31.3,2.0,83.2,26.3,73.1,10.0,18.4,1007.2,0.307,0.262,28.2,9.89,3.31,0.7,38407.1,47.59,76.7,343.7,73.39
19-07-2016,29.1,33.3,25.0,28.8,28.8,7.0,82.1,25.6,78.3,7.0,10.6,1011.6,0.307,0.258,27.8,9.65,3.44,0.72,63195.9,48.27,78.8,320.9,71.0
20-07-2016,29.4,33.8,25.0,11.8,11.8,2.0,100.0,29.4,69.8,8.2,12.7,1011.5,0.327,0.288,28.0,8.52,3.86,0.0,49318.7,47.83,71.1,284.6,71.16
21-07-2016,29.6,34.7,24.4,53.1,53.1,6.0,76.4,24.8,53.7,13.9,24.1,1005.8,0.371,0.342,28.1,10.88,4.11,0.98,65824.0,48.16,91.2,295.0,74.24
22-07-2016,29.6,31.8,27.3,0.5,0.5,1.0,92.7,28.1,57.0,5.5,9.8,1016.1,0.313,0.28,28.1,9.34,3.9,0.3,66576.4,48.18,86.4,251.3,65.7
23-07-2016,29.5,34.6,24.5,84.4,84.4,8.0,85.4,26.6,57.8,6.0,11.6,1003.7,0.384,0.342,28.1,9.22,3.07,0.6,60806.8,48.33,76.3,298.0,76.74
24-07-2016,29.3,32.0,26.7,10.1,10.1,1.0,78.9,25.1,61.0,2.1,5.3,1009.8,0.394,0.382,27.9,10.12,3.23,0.86,71905.6,48.57,77.1,263.4,73.63
25-07-2016,29.7,32.1,27.2,19.7,19.7,1.0,83.7,26.4,59.4,7.9,14.7,1006.6,0.378,0.342,28.2,9.28,3.18,0.68,53177.3,48.26,68.3,243.6,70.53
26-07-2016,29.9,33.0,26.7,5.1,5.1,1.0,74.8,24.8,45.1,2.0,3.5,1011.7,0.39,0.349,28.4,9.19,3.32,1.06,61100.3,47.76,65.2,212.1,67.69
27-07-2016,29.9,32.3,27.5,13.9,13.9,4.0,81.8,26.3,65.0,6.8,11.3,1000.4,0.345,0.306,28.4,8.16,3.28,0.77,33201.7,47.36,74.4,194.2,62.1
28-07-2016,29.9,33.0,26.8,9.4,9.4,1.0,80.8,26.1,72.3,2.7,5.1,1007.9,0.263,0.243,28.4,8.35,3.49,0.81,53712.7,48.25,74.0,174.5,51.83
29-07-2016,29.8,31.6,28.0,14.2,14.2,2.0,84.3,26.6,53.7,10.3,23.9,1002.9,0.295,0.27,28.3,8.95,3.11,0.66,55266.1,48.15,68.3,162.5,54.18
30-07-2016,29.9,32.5,27.3,47.3,47.3,7.0,79.3,25.7,55.2,7.5,12.5,1008.0,0.275,0.248,28.4,10.35,3.2,0.87,61716.2,48.03,87.4,185.4,53.97
31-07-2016,30.2,33.9,26.5,0.1,0.1,1.0,93.2,28.8,70.8,1.0,1.8,1011.3,0.335,0.29,28.6,7.94,3.0,0.29,60460.6,48.03,74.8,157.7,58.59
01-08-2016,30.5,33.2,27.9,216.5,216.5,24.0,72.5,25.0,61.7,5.0,7.8,1004.5,0.517,0.47,29.0,7.88,3.83,1.2,84852.8,48.84,73.1,350.6,94.01
02-08-2016,30.3,33.2,27.5,5.9,5.9,1.0,73.7,25.1,71.5,6.4,13.3,1001.6,0.455,0.402,28.8,8.08,4.1,1.14,76953.9,48.62,73.1,303.9,83.26
03-08-2016,30.2,33.2,27.1,6.5,6.5,2.0,80.8,26.3,68.6,9.3,17.4,1012.4,0.43,0.378,28.6,9.59,2.58,0.82,59094.6,48.1,77.0,264.8,77.56
04-08-2016,30.1,33.6,26.5,5.6,5.6,1.0,72.1,24.5,45.1,10.3,16.8,1007.7,0.361,0.323,28.6,8.58,3.68,1.19,49625.1,47.71,65.7,230.7,66.38
05-08-2016,30.1,31.6,28.6,0.0,0.0,0.0,73.6,24.8,39.8,8.8,18.7,1008.4,0.281,0.258,28.6,15.88,6.26,1.13,41737.4,47.54,79.7,196.1,55.07
06-08-2016,30.1,33.2,27.0,79.1,79.1,8.0,88.4,27.8,64.7,8.5,21.8,1001.9,0.376,0.343,28.6,9.43,3.19,0.5,62935.9,48.32,71.1,245.8,71.02
07-08-2016,30.2,32.6,27.8,24.7,24.7,5.0,73.3,24.9,44.7,8.7,13.9,1007.9,0.345,0.338,28.7,7.75,3.17,1.15,58213.6,48.28,77.9,233.6,65.19
08-08-2016,30.2,32.9,27.5,9.5,9.5,1.0,77.8,25.8,37.0,9.4,14.7,1006.0,0.387,0.352,28.7,8.75,3.73,0.95,55015.7,47.97,69.6,208.1,67.29
09-08-2016,29.9,33.3,26.5,89.9,89.9,8.0,82.0,26.3,53.5,7.4,15.1,1002.9,0.366,0.326,28.4,7.31,3.28,0.76,68114.9,48.15,79.7,266.8,71.48
10-08-2016,29.8,31.4,28.2,14.3,14.3,1.0,83.4,26.5,21.7,6.6,11.6,1005.5,0.338,0.298,28.3,9.97,3.39,0.7,63464.7,48.42,81.3,241.0,66.24
11-08-2016,30.1,31.8,28.3,34.6,34.6,1.0,100.0,30.1,2.7,7.8,16.7,1008.4,0.341,0.304,28.6,9.65,4.05,0.0,56837.5,47.86,70.4,239.5,68.05
12-08-2016,30.4,31.9,28.9,126.6,126.6,15.0,64.7,23.3,60.9,10.6,17.3,1002.7,0.428,0.381,28.8,8.46,3.39,1.53,61029.2,48.22,60.3,330.2,82.29
13-08-2016,30.2,32.3,28.2,46.8,46.8,4.0,87.1,27.7,39.8,1.0,1.8,1010.4,0.46,0.43,28.7,9.98,3.32,0.56,70814.8,48.42,48.5,327.4,87.45
14-08-2016,30.3,33.7,26.8,56.3,56.3,8.0,69.6,24.2,46.0,1.0,1.8,1000.4,0.465,0.409,28.7,7.71,2.62,1.31,66690.5,48.47,48.7,334.6,86.92
15-08-2016,29.9,32.2,27.5,11.9,11.9,3.0,69.5,23.8,53.5,8.6,13.4,1005.7,0.371,0.33,28.4,7.16,3.35,1.29,48907.7,47.74,70.9,296.3,73.68
16-08-2016,30.0,31.5,28.5,11.1,11.1,2.0,75.0,25.0,48.6,4.2,12.4,1008.5,0.297,0.284,28.5,9.74,3.2,1.06,49978.6,48.36,52.9,263.0,63.5
17-08-2016,30.2,32.2,28.1,106.2,106.2,15.0,73.9,25.0,37.0,7.0,12.8,1007.7,0.381,0.352,28.7,7.19,3.54,1.12,59997.7,48.35,67.9,329.7,78.46
18-08-2016,30.4,31.9,28.9,1.4,1.4,1.0,82.9,27.0,77.3,6.7,12.2,1004.7,0.375,0.331,28.8,8.02,3.57,0.74,58736.0,48.09,66.6,281.7,73.96
19-08-2016,30.2,31.7,28.7,31.3,31.3,5.0,60.7,22.3,46.0,13.2,21.2,1009.6,0.444,0.418,28.7,10.4,3.24,1.68,48005.8,47.53,65.8,270.7,77.54
20-08-2016,29.6,32.3,27.0,11.1,11.1,1.0,48.2,19.3,87.9,8.6,15.6,1008.6,0.305,0.256,28.2,7.28,3.43,2.15,46912.2,47.93,59.6,241.2,59.44
21-08-2016,29.8,31.3,28.3,49.4,49.4,5.0,87.0,27.2,31.7,9.6,19.6,1005.1,0.338,0.302,28.3,7.89,2.18,0.54,48495.1,47.66,57.9,254.4,67.94
22-08-2016,29.9,33.1,26.8,343.7,343.7,24.0,59.5,21.8,39.5,5.6,11.2,998.9,0.55,0.5,28.4,8.85,3.07,1.71,94302.9,48.83,74.5,560.0,116.95
23-08-2016,30.2,32.5,28.0,7.6,7.6,1.0,78.6,25.9,44.8,4.0,9.0,1005.8,0.55,0.5,28.7,8.42,4.13,0.92,84567.7,48.86,65.5,483.6,111.22
24-08-2016,30.3,32.7,28.0,106.3,106.3,17.0,81.2,26.6,44.9,3.8,5.9,1001.3,0.55,0.5,28.8,6.5,2.65,0.81,92928.7,49.14,75.3,517.3,114.85
25-08-2016,30.1,32.2,28.1,4.7,4.7,1.0,78.7,25.9,57.9,10.0,15.6,1004.0,0.328,0.289,28.6,8.6,2.99,0.91,51446.1,47.92,68.5,444.4,85.11
26-08-2016,30.3,33.1,27.4,3.0,3.0,2.0,73.2,24.9,7.5,7.8,14.6,1004.7,0.372,0.331,28.7,7.32,2.42,1.16,60866.4,48.63,65.1,380.8,82.6
27-08-2016,29.8,32.7,27.0,0.3,0.3,1.0,74.5,24.7,64.6,6.4,12.8,1003.3,0.282,0.251,28.4,8.33,3.89,1.07,41223.3,47.61,62.0,324.0,68.05
28-08-2016,29.9,32.4,27.4,12.3,12.3,2.0,63.9,22.7,12.9,11.3,20.8,1012.6,0.252,0.249,28.4,6.0,3.25,1.52,45911.5,47.77,60.5,287.7,60.36
29-08-2016,29.8,32.4,27.1,13.4,13.4,1.0,52.2,20.2,28.7,5.6,8.7,1003.8,0.279,0.267,28.3,9.48,3.91,2.0,40044.3,47.58,63.1,257.9,58.91
30-08-2016,30.0,32.1,28.0,26.7,26.7,4.0,64.2,22.8,40.4,3.7,6.6,1011.3,0.277,0.237,28.5,7.04,3.13,1.52,52415.8,47.92,62.3,245.9,58.71
31-08-2016,29.6,32.2,27.0,0.6,0.6,4.0,62.1,22.0,45.1,4.9,9.4,1007.7,0.302,0.27,28.1,7.82,3.37,1.57,31282.4,47.15,64.6,209.6,57.37
01-09-2016,29.3,31.2,27.3,31.3,31.3,7.0,58.4,20.9,35.3,9.1,14.1,1001.4,0.357,0.302,27.9,6.3,2.95,1.69,53188.2,48.01,59.5,209.5,62.49
02-09-2016,29.1,31.2,26.9,12.9,12.9,1.0,65.8,22.2,30.4,1.7,2.6,1003.9,0.282,0.248,27.7,5.45,2.84,1.38,42137.8,47.5,72.3,191.0,53.88
03-09-2016,29.1,31.0,27.1,2.6,2.6,1.0,49.3,18.9,37.0,5.6,8.9,1007.4,0.301,0.268,27.7,6.67,2.66,2.04,36051.8,47.49,69.1,164.9,51.52
04-09-2016,28.7,30.5,26.9,3.9,3.9,1.0,74.4,23.6,30.3,10.5,16.0,1004.3,0.284,0.248,27.4,7.89,2.29,1.01,41589.4,47.59,57.7,144.1,50.25
05-09-2016,28.9,30.5,27.3,58.5,58.5,9.0,63.2,21.6,51.8,6.9,10.7,998.0,0.354,0.307,27.6,7.89,3.84,1.47,42789.7,47.71,55.9,181.0,59.82
06-09-2016,29.4,31.8,26.9,5.4,5.4,4.0,59.3,21.2,45.2,5.0,7.8,1000.6,0.313,0.278,28.0,6.25,2.19,1.67,36174.7,47.17,56.6,159.2,53.15
07-09-2016,29.4,32.5,26.3,7.2,7.2,3.0,60.2,21.5,40.9,11.3,19.5,1006.3,0.278,0.238,28.0,8.42,3.74,1.64,37844.7,47.45,44.0,142.5,48.07
08-09-2016,29.2,32.2,26.2,0.0,0.0,0.0,50.8,19.3,28.8,6.5,10.1,1005.7,0.349,0.317,27.8,11.38,4.57,1.99,26742.4,47.2,56.1,121.2,52.1
09-09-2016,28.7,30.2,27.2,0.0,0.0,0.0,43.2,17.4,18.0,1.0,1.8,1011.8,0.299,0.27,27.4,12.77,4.71,2.24,32411.6,47.23,44.4,103.0,44.52
10-09-2016,29.1,32.2,26.1,0.0,0.0,0.0,42.6,17.6,8.6,4.9,7.9,1004.0,0.19,0.152,27.7,14.14,4.95,2.31,30243.6,47.48,42.4,87.5,32.01
11-09-2016,29.0,30.9,27.2,23.5,23.5,2.0,49.9,19.0,7.3,9.0,14.5,1008.1,0.283,0.259,27.7,5.46,2.72,2.01,33059.1,47.43,52.7,97.9,43.08
12-09-2016,29.1,31.6,26.6,0.0,0.0,0.0,38.5,16.8,38.7,5.8,14.7,1009.8,0.305,0.264,27.7,6.96,3.81,2.48,31068.9,47.2,56.2,83.2,42.67
13-09-2016,28.8,30.3,27.3,3.4,3.4,1.0,52.4,19.3,47.0,9.9,19.7,1009.1,0.275,0.248,27.5,7.23,2.43,1.89,36855.9,47.42,47.5,74.1,40.15
14-09-2016,28.6,30.8,26.4,131.1,131.1,18.0,57.5,20.1,11.3,2.0,3.3,1001.9,0.355,0.308,27.3,6.49,2.79,1.66,43099.9,47.52,70.5,194.1,60.66
15-09-2016,28.4,30.7,26.1,13.2,13.2,2.0,66.9,21.8,39.8,4.9,8.2,1005.5,0.35,0.327,27.2,6.38,3.58,1.28,41974.0,47.95,51.9,178.2,59.51
16-09-2016,28.4,29.9,26.9,8.3,8.3,1.0,44.9,17.4,35.0,6.2,9.5,1007.0,0.338,0.306,27.2,5.2,2.93,2.14,49869.4,48.14,49.1,159.8,54.27
17-09-2016,28.6,31.1,26.1,0.0,0.0,0.0,54.2,19.4,0.0,1.3,2.7,1003.9,0.225,0.207,27.3,12.34,4.0,1.79,36327.2,47.49,45.8,135.8,41.5
18-09-2016,28.6,31.7,25.6,0.2,0.2,1.0,43.4,17.3,47.6,5.0,7.5,1007.4,0.24,0.2,27.3,5.49,2.24,2.22,25847.6,46.71,42.7,115.6,39.9
19-09-2016,29.0,30.9,27.1,3.5,3.5,4.0,56.5,20.3,28.7,6.2,9.6,1002.3,0.176,0.157,27.6,5.19,2.93,1.74,33173.3,47.26,44.8,101.8,33.43
20-09-2016,29.3,32.4,26.3,32.0,32.0,2.0,43.0,17.9,8.3,1.1,1.9,1003.1,0.32,0.295,27.9,7.0,2.5,2.33,39869.2,47.75,54.0,118.5,48.15
21-09-2016,29.4,31.3,27.5,0.0,0.0,0.0,34.4,16.3,0.0,1.0,1.6,1011.7,0.265,0.265,28.0,9.92,3.95,2.69,30660.1,47.52,36.8,100.7,40.01
22-09-2016,29.3,31.9,26.6,149.3,149.3,21.0,56.4,20.6,30.5,8.4,15.1,1003.5,0.32,0.297,27.9,5.74,2.29,1.77,49885.9,48.45,35.2,234.9,61.13
23-09-2016,29.0,30.5,27.5,0.0,0.0,0.0,45.7,18.2,0.0,5.1,7.7,1000.7,0.337,0.316,27.7,11.6,4.43,2.18,40166.0,47.52,22.8,199.7,58.24
24-09-2016,29.3,33.1,25.5,1.0,1.0,1.0,58.7,21.0,12.0,1.0,1.5,1006.5,0.372,0.341,27.9,4.91,2.8,1.68,60157.1,48.45,45.3,170.7,60.14
25-09-2016,29.3,32.4,26.1,10.9,10.9,2.0,44.7,18.2,28.7,2.7,5.2,1002.4,0.26,0.223,27.9,5.18,2.51,2.25,40581.1,47.42,48.9,156.0,46.07
26-09-2016,29.3,31.1,27.5,38.1,38.1,5.0,59.5,21.2,11.9,4.9,8.6,1007.4,0.232,0.207,27.9,6.08,2.47,1.65,33270.6,47.16,51.1,170.7,46.22
27-09-2016,29.3,30.8,27.8,36.5,36.5,6.0,63.4,22.0,14.1,1.0,1.5,1006.5,0.274,0.262,27.9,6.66,2.92,1.49,44359.3,47.37,36.5,181.6,51.9
28-09-2016,29.0,31.2,26.8,54.4,54.4,4.0,52.2,19.4,8.7,1.8,2.8,1002.9,0.337,0.303,27.6,5.33,2.54,1.92,44061.1,47.77,33.7,208.8,59.8
29-09-2016,29.0,30.5,27.5,41.9,41.9,7.0,35.4,16.1,30.0,3.6,5.7,1003.3,0.29,0.272,27.7,5.8,2.41,2.59,45743.8,48.07,44.1,219.4,54.48
30-09-2016,28.5,30.8,26.2,0.8,0.8,3.0,33.7,15.3,37.9,3.6,7.4,1009.6,0.297,0.262,27.2,4.68,2.29,2.58,48148.1,47.81,34.6,187.3,51.8
01-10-2016,27.9,30.2,25.6,0.0,0.0,0.0,39.7,15.9,0.0,1.3,2.3,1003.2,0.23,0.203,26.7,9.35,2.98,2.27,16275.4,46.2,26.9,159.2,42.89
02-10-2016,27.0,28.5,25.5,0.2,0.2,1.0,43.3,15.7,3.4,4.0,6.9,1005.9,0.214,0.178,26.0,4.25,1.92,2.03,11357.8,46.08,40.0,135.5,39.28
