time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),rain_sum (mm),precipitation_hours (h),relative_humidity_2m_mean (%),dew_point_2m_mean (°C),cloud_cover_mean (%),wind_speed_10m_mean (km/h),wind_gusts_10m_max (km/h),pressure_msl_mean (hPa),soil_moisture_0_to_7cm_mean (m³/m³),soil_moisture_7_to_28cm_mean (m³/m³),soil_temperature_0_to_7cm_mean (°C),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),vapour_pressure_deficit_max (kPa),river_discharge (cumecs),water_level (m),reservoir_storage_pct (%),antecedent_precip_index (mm),catchment_wetness_index
25-05-2017,35.8,40.4,31.1,1.2,1.2,1.0,87.2,33.2,84.6,9.8,16.8,1017.2,0.241,0.224,33.4,10.53,4.29,0.75,10461.4,46.89,58.8,2.2,33.04
26-05-2017,35.9,40.1,31.8,2.8,2.8,2.0,66.6,29.2,89.0,10.1,20.6,1014.7,0.207,0.184,33.5,10.57,4.27,1.98,7858.7,46.33,71.5,4.6,27.82
27-05-2017,35.6,40.8,30.5,0.1,0.1,2.0,75.6,30.8,75.4,12.5,21.4,1017.2,0.232,0.22,33.3,9.86,4.02,1.42,8036.2,46.53,75.1,4.1,31.17
28-05-2017,35.8,39.8,31.8,0.0,0.0,0.0,60.2,27.8,82.6,14.2,25.0,1016.2,0.195,0.16,33.4,19.84,6.69,2.34,9235.8,46.42,64.2,3.4,25.86
29-05-2017,35.6,40.8,30.5,0.0,0.0,0.0,72.2,30.1,53.3,11.1,18.6,1014.2,0.162,0.161,33.3,18.27,6.58,1.62,8159.3,46.43,56.7,2.9,23.71
30-05-2017,35.8,39.5,32.2,0.0,0.0,0.0,67.7,29.4,44.4,11.2,17.6,1014.6,0.24,0.224,33.5,20.51,7.51,1.9,7291.7,46.26,64.3,2.5,31.02
31-05-2017,34.9,39.4,30.4,0.0,0.0,0.0,61.3,27.2,45.6,13.4,21.2,1013.7,0.227,0.216,32.7,17.05,6.32,2.16,9101.0,46.77,60.7,2.1,29.04
01-06-2017,34.2,38.0,30.4,3.0,3.0,1.0,99.2,34.0,61.5,7.5,17.0,1016.7,0.21,0.197,32.1,9.32,3.61,0.04,23299.9,47.49,62.9,4.8,31.4
02-06-2017,33.4,37.0,29.9,0.0,0.0,0.0,68.3,27.1,43.2,8.9,13.7,1009.1,0.256,0.24,31.4,18.99,6.99,1.63,19565.2,46.91,56.8,4.1,32.84
03-06-2017,33.3,37.9,28.7,29.1,29.1,4.0,93.8,32.1,88.1,10.9,18.6,1013.1,0.295,0.254,31.3,10.49,4.25,0.32,25702.3,47.58,81.3,32.6,42.14
04-06-2017,33.6,36.6,30.6,0.7,0.7,1.0,93.7,32.3,83.5,8.4,15.7,1015.6,0.289,0.264,31.5,9.32,3.35,0.33,21160.4,47.34,64.5,28.4,41.11
05-06-2017,34.0,38.1,29.8,0.0,0.0,0.0,81.3,30.2,63.7,11.2,19.3,1009.4,0.243,0.237,31.9,23.73,7.47,0.99,27317.9,47.53,65.0,24.1,34.84
06-06-2017,34.3,38.4,30.3,51.4,51.4,5.0,66.2,27.6,50.5,8.3,14.1,1009.0,0.346,0.31,32.2,21.02,7.01,1.83,23604.2,47.36,79.8,71.9,48.41
07-06-2017,34.1,37.6,30.6,48.3,48.3,6.0,62.4,26.6,53.2,10.5,17.2,1016.7,0.264,0.233,32.0,19.75,7.28,2.01,31521.1,47.7,62.2,109.4,43.58
08-06-2017,34.0,38.1,29.9,0.0,0.0,0.0,77.4,29.5,58.5,12.5,19.2,1010.9,0.349,0.304,31.9,17.85,6.14,1.2,29471.2,47.6,68.0,93.0,51.94
09-06-2017,33.5,35.8,31.2,2.7,2.7,1.0,82.0,29.9,95.4,11.1,24.5,1015.7,0.279,0.248,31.4,9.54,3.72,0.93,26855.9,47.95,77.4,81.8,44.28
10-06-2017,33.5,37.0,30.0,6.3,6.3,1.0,89.6,31.5,90.1,5.5,10.4,1011.5,0.237,0.221,31.5,10.44,3.36,0.54,27961.6,47.52,69.4,75.8,40.24
11-06-2017,33.3,38.0,28.7,26.8,26.8,5.0,87.1,30.8,81.1,10.0,26.6,1009.3,0.278,0.247,31.3,12.08,5.36,0.66,27560.9,47.3,66.5,91.2,45.63
12-06-2017,33.6,38.4,28.8,0.0,0.0,0.0,71.2,27.8,62.6,8.1,12.2,1014.2,0.313,0.284,31.6,17.89,6.57,1.5,26490.2,46.98,77.0,77.5,46.17
13-06-2017,33.4,36.0,30.9,0.0,0.0,0.0,73.7,28.2,86.8,11.7,21.8,1008.8,0.199,0.182,31.4,19.18,6.9,1.35,22550.5,47.45,59.9,65.9,33.86
14-06-2017,34.0,37.8,30.2,6.1,6.1,1.0,82.5,30.5,63.2,10.8,30.4,1013.6,0.286,0.254,31.9,10.61,4.02,0.93,17973.4,47.02,59.8,62.1,43.06
15-06-2017,34.6,39.4,29.8,7.0,7.0,3.0,78.1,30.2,86.1,6.7,10.9,1012.6,0.247,0.212,32.4,8.81,3.95,1.21,29328.5,47.55,68.9,59.8,38.49
16-06-2017,34.7,37.6,31.8,1.9,1.9,1.0,74.6,29.6,93.4,11.2,19.2,1015.6,0.276,0.247,32.5,11.16,4.59,1.4,26434.4,47.53,73.1,52.7,40.33
17-06-2017,34.3,39.5,29.1,7.3,7.3,1.0,84.1,31.1,57.2,10.1,18.1,1017.5,0.336,0.3,32.2,9.63,3.57,0.86,24683.6,47.63,75.4,52.1,47.22
18-06-2017,33.7,37.3,30.0,0.0,0.0,0.0,76.9,29.0,58.3,5.7,9.0,1010.3,0.24,0.209,31.6,22.1,7.33,1.2,16809.3,46.83,71.3,44.3,36.12
19-06-2017,33.6,37.5,29.8,37.3,37.3,5.0,89.2,31.5,64.4,6.8,11.0,1005.8,0.313,0.269,31.6,10.31,3.31,0.56,27601.9,47.73,88.1,75.0,47.72
20-06-2017,34.0,38.7,29.2,10.9,10.9,4.0,84.6,30.9,74.5,9.5,15.5,1011.4,0.277,0.242,31.9,10.54,4.17,0.82,20578.8,47.21,72.6,74.6,43.62
21-06-2017,34.2,37.5,30.9,9.8,9.8,3.0,71.0,28.4,89.3,10.2,15.8,1015.2,0.245,0.223,32.1,11.29,4.27,1.56,28439.2,47.98,78.9,73.2,38.92
22-06-2017,33.9,37.6,30.1,3.2,3.2,1.0,84.3,30.7,80.2,9.1,14.1,1006.3,0.357,0.312,31.8,8.62,2.6,0.83,25811.8,47.43,72.0,65.4,50.67
23-06-2017,33.6,37.6,29.6,7.4,7.4,4.0,78.7,29.3,91.4,7.9,14.4,1015.4,0.318,0.291,31.6,10.48,5.0,1.11,26872.2,47.44,78.8,63.0,45.97
24-06-2017,33.6,37.5,29.7,35.6,35.6,3.0,79.3,29.4,71.7,12.0,20.4,1009.9,0.287,0.255,31.5,20.7,7.54,1.07,31465.2,47.77,70.7,89.2,45.55
25-06-2017,33.6,37.1,30.2,46.3,46.3,8.0,83.2,30.3,70.3,13.5,31.1,1010.8,0.331,0.301,31.6,9.78,3.87,0.88,26909.5,47.54,67.1,122.1,53.63
26-06-2017,34.0,37.1,30.9,58.2,58.2,6.0,69.8,27.9,58.5,10.5,18.1,1002.7,0.358,0.332,31.9,20.74,7.48,1.6,33550.1,47.39,76.2,162.0,58.98
27-06-2017,33.7,36.8,30.5,0.0,0.0,0.0,85.5,30.8,64.4,6.5,11.4,1012.5,0.322,0.301,31.6,22.32,7.53,0.76,31341.8,47.51,69.2,137.7,54.52
28-06-2017,34.4,37.9,31.0,85.8,85.8,9.0,71.2,28.7,41.0,16.7,30.0,1003.0,0.347,0.311,32.3,19.67,6.8,1.57,30294.8,48.1,83.7,202.8,62.1
29-06-2017,34.0,36.7,31.2,0.0,0.0,0.0,82.7,30.5,79.4,10.6,20.0,1013.0,0.331,0.304,31.9,22.45,7.8,0.92,31179.8,47.53,77.7,172.4,58.61
30-06-2017,33.5,36.5,30.5,5.2,5.2,1.0,98.8,33.3,85.6,11.2,17.3,1018.2,0.38,0.342,31.5,9.2,3.52,0.06,35128.3,47.92,69.9,151.7,63.05
01-07-2017,32.0,35.9,28.2,70.5,70.5,9.0,70.4,26.1,92.7,9.4,16.0,1001.2,0.307,0.276,30.2,10.66,4.06,1.41,46509.1,48.21,72.7,199.5,57.69
02-07-2017,31.0,33.4,28.7,1.4,1.4,1.0,76.7,26.4,88.6,9.3,16.3,1009.5,0.353,0.307,29.4,9.77,3.75,1.05,44360.2,48.26,71.0,171.0,60.07
03-07-2017,31.0,34.1,27.8,66.9,66.9,11.0,79.7,26.9,77.1,11.6,19.4,1006.0,0.387,0.355,29.3,8.58,3.38,0.91,59860.9,48.91,69.6,212.2,67.89
04-07-2017,31.3,34.3,28.3,32.1,32.1,3.0,89.1,29.1,72.4,8.3,12.5,1013.8,0.344,0.318,29.6,10.11,3.02,0.5,50433.8,48.34,62.3,212.5,64.56
05-07-2017,31.2,34.6,27.9,10.8,10.8,1.0,86.3,28.5,84.1,5.5,14.1,1013.0,0.346,0.301,29.6,11.48,3.66,0.62,43147.9,48.45,65.0,191.4,62.37
06-07-2017,31.3,34.2,28.4,25.6,25.6,6.0,80.5,27.4,92.8,10.0,16.3,1006.9,0.346,0.316,29.6,10.54,3.65,0.89,45915.6,48.24,60.0,188.3,61.48
07-07-2017,30.9,34.1,27.7,8.0,8.0,2.0,76.3,26.2,72.8,6.2,10.2,1004.9,0.337,0.306,29.3,10.29,4.03,1.06,33987.2,47.79,80.1,168.1,58.14
08-07-2017,30.6,33.3,27.9,0.0,0.0,0.0,75.9,25.8,49.3,11.3,25.7,1010.1,0.247,0.217,29.0,24.65,8.83,1.06,40425.2,48.13,71.5,142.8,46.57
09-07-2017,30.8,33.9,27.8,5.7,5.7,1.0,81.5,27.1,74.0,5.9,10.0,1014.2,0.288,0.262,29.2,9.26,2.62,0.82,47259.2,48.15,84.9,127.1,49.66
10-07-2017,30.9,33.6,28.2,8.1,8.1,1.0,79.5,26.8,89.6,11.8,22.8,1004.4,0.295,0.26,29.3,10.87,5.16,0.92,36298.6,47.77,76.8,116.2,49.07
11-07-2017,31.2,34.8,27.7,23.9,23.9,1.0,92.4,29.7,60.7,12.5,18.9,1013.2,0.307,0.267,29.6,8.92,2.92,0.35,48360.7,48.44,88.7,122.6,52.2
12-07-2017,30.9,35.0,26.8,0.0,0.0,0.0,77.1,26.3,54.7,7.9,14.4,1012.2,0.406,0.375,29.3,18.78,6.01,1.02,58798.2,48.62,76.4,104.2,58.73
13-07-2017,30.9,35.3,26.5,6.0,6.0,1.0,77.1,26.3,58.6,6.9,11.9,1009.3,0.299,0.27,29.3,10.23,4.43,1.02,45094.3,48.35,75.3,94.6,47.07
14-07-2017,31.0,33.0,29.0,9.6,9.6,6.0,100.0,31.0,98.2,7.0,11.7,1008.3,0.334,0.303,29.4,11.37,5.09,0.0,36944.2,48.38,80.0,90.0,52.4
15-07-2017,30.8,34.3,27.2,220.8,220.8,24.0,63.9,23.5,69.3,10.8,23.6,1007.7,0.442,0.393,29.2,10.77,4.17,1.6,64473.5,48.97,86.3,297.3,80.32
16-07-2017,30.6,33.7,27.6,135.8,135.8,15.0,87.7,28.2,66.3,11.6,26.1,1011.0,0.55,0.5,29.0,9.26,3.51,0.54,84861.7,50.07,63.9,388.5,102.62
17-07-2017,30.5,33.7,27.3,5.3,5.3,1.0,82.3,27.0,87.6,9.2,13.8,1013.3,0.55,0.494,28.9,8.79,3.64,0.77,74062.9,48.78,80.1,335.5,96.78
18-07-2017,30.5,34.6,26.4,1.6,1.6,2.0,80.9,26.7,63.1,9.2,19.2,1013.0,0.387,0.335,28.9,9.19,3.75,0.83,48689.8,48.36,76.7,286.8,75.47
19-07-2017,30.8,33.3,28.4,14.3,14.3,1.0,60.8,23.0,86.6,12.0,20.0,1008.4,0.37,0.348,29.2,8.03,2.97,1.74,38504.1,47.88,91.3,258.1,68.89
20-07-2017,30.7,34.1,27.3,99.3,99.3,13.0,77.0,26.1,67.0,5.8,8.9,995.1,0.383,0.339,29.1,9.49,3.64,1.02,51398.6,48.55,67.4,318.7,77.87
21-07-2017,30.9,32.9,28.9,3.2,3.2,5.0,74.6,25.8,45.2,12.9,22.0,1008.7,0.366,0.333,29.2,9.95,4.8,1.13,42968.3,48.04,82.4,274.1,71.47
22-07-2017,31.1,34.4,27.8,1.6,1.6,1.0,81.3,27.4,84.6,13.1,20.6,1011.4,0.351,0.323,29.4,9.82,3.26,0.84,60410.8,48.42,73.5,234.6,66.69
23-07-2017,31.2,35.5,27.0,113.7,113.7,14.0,69.8,25.2,49.4,12.8,19.8,1003.3,0.389,0.357,29.6,9.41,4.18,1.38,41420.1,47.67,68.8,313.1,77.19
24-07-2017,30.9,34.7,27.2,21.9,21.9,2.0,83.4,27.6,56.5,8.1,15.6,1007.0,0.423,0.387,29.3,10.54,3.75,0.74,59669.8,48.48,75.4,288.0,79.44
25-07-2017,30.8,33.2,28.4,6.9,6.9,1.0,80.6,26.9,74.5,2.8,6.2,1007.3,0.443,0.408,29.2,10.77,4.04,0.86,67491.5,48.87,69.6,251.7,77.53
26-07-2017,30.8,33.5,28.1,0.2,0.2,1.0,89.7,28.7,37.7,8.9,14.3,1015.1,0.286,0.25,29.1,9.22,3.0,0.46,45489.7,48.72,62.1,214.2,58.99
27-07-2017,30.9,33.5,28.3,103.4,103.4,9.0,87.2,28.3,28.7,10.2,19.8,1005.7,0.36,0.322,29.3,8.54,4.02,0.57,51763.9,48.76,95.8,285.4,73.26
28-07-2017,30.7,33.1,28.3,10.9,10.9,1.0,89.4,28.6,12.0,13.9,21.5,1011.7,0.365,0.318,29.1,9.68,2.27,0.47,50712.4,48.56,72.8,253.5,70.79
29-07-2017,31.1,32.6,29.6,18.8,18.8,2.0,90.8,29.2,70.5,4.9,11.0,1009.7,0.368,0.317,29.4,8.6,3.43,0.41,59638.3,48.62,73.3,234.3,69.31
30-07-2017,31.4,33.4,29.5,406.2,406.2,24.0,66.5,24.7,58.4,13.0,21.1,1003.8,0.55,0.5,29.7,10.05,3.67,1.54,86631.4,49.78,74.7,605.3,122.18
31-07-2017,31.2,33.2,29.1,208.4,208.4,24.0,66.0,24.4,89.0,5.5,8.9,1003.3,0.55,0.5,29.5,9.01,4.1,1.54,98357.5,50.06,84.5,722.9,133.89
01-08-2017,30.2,33.2,27.2,1.7,1.7,1.0,70.6,24.3,59.2,9.4,14.9,1013.8,0.55,0.5,28.7,9.03,3.0,1.27,92507.3,49.6,69.0,616.2,123.68
02-08-2017,29.8,32.1,27.5,1.3,1.3,3.0,82.9,26.4,42.7,8.4,14.3,1008.2,0.442,0.395,28.3,10.55,3.92,0.72,43302.7,48.23,76.6,525.1,105.0
03-08-2017,29.9,32.9,26.9,14.9,14.9,1.0,77.5,25.4,65.4,6.5,11.4,1008.0,0.254,0.235,28.4,9.18,3.99,0.95,41251.7,48.22,79.1,461.2,79.27
04-08-2017,30.2,33.6,26.8,20.6,20.6,8.0,78.0,25.8,72.1,6.4,10.4,1013.9,0.311,0.256,28.7,7.92,2.7,0.94,35413.1,48.22,86.4,412.6,80.16
05-08-2017,29.8,33.4,26.2,88.3,88.3,11.0,70.7,23.9,47.5,10.7,17.6,1005.6,0.428,0.375,28.3,7.89,2.56,1.23,40408.4,48.13,86.8,439.0,93.77
06-08-2017,29.4,31.5,27.3,23.2,23.2,6.0,72.0,23.8,52.6,5.1,11.2,1010.5,0.439,0.393,28.0,10.37,2.89,1.15,53483.0,48.4,91.5,396.4,90.74
07-08-2017,28.9,32.4,25.5,192.8,192.8,19.0,68.7,22.7,85.9,16.8,34.7,1002.6,0.529,0.465,27.6,8.15,3.58,1.25,68572.6,49.61,73.3,529.7,112.74
08-08-2017,29.5,31.0,28.0,10.8,10.8,1.0,78.4,25.2,55.7,13.4,21.6,1009.5,0.442,0.403,28.1,7.38,2.85,0.89,59121.5,48.91,80.3,461.1,98.15
09-08-2017,30.3,32.3,28.4,21.2,21.2,3.0,74.6,25.3,40.1,9.3,14.0,1006.2,0.406,0.359,28.8,10.25,4.1,1.1,64677.3,48.98,73.5,413.1,89.37
10-08-2017,30.8,34.7,26.8,13.0,13.0,4.0,78.8,26.5,31.4,8.8,14.6,1007.5,0.39,0.364,29.1,9.71,3.56,0.94,46815.2,48.37,85.2,364.1,83.29
11-08-2017,30.4,33.2,27.6,36.0,36.0,5.0,68.3,24.1,52.2,7.2,17.6,1012.9,0.418,0.359,28.8,9.12,3.35,1.37,45124.9,48.71,73.5,345.5,83.18
12-08-2017,29.8,32.6,27.0,6.6,6.6,4.0,90.3,27.9,38.3,7.2,12.0,1011.0,0.24,0.218,28.3,8.79,4.44,0.41,37285.3,48.4,83.0,300.3,63.06
13-08-2017,30.1,33.3,26.9,1.9,1.9,1.0,70.9,24.3,63.1,4.2,11.2,1008.3,0.356,0.326,28.6,10.08,3.18,1.24,37761.6,48.17,75.1,257.1,68.4
14-08-2017,30.4,33.4,27.3,20.3,20.3,4.0,71.0,24.6,82.2,5.7,10.8,1011.5,0.311,0.283,28.8,9.59,4.26,1.26,42468.9,47.82,64.0,238.9,62.09
15-08-2017,30.4,32.4,28.4,12.2,12.2,1.0,85.4,27.5,74.8,4.5,7.3,1006.3,0.39,0.352,28.8,9.3,3.95,0.63,44507.1,48.16,68.3,215.2,69.06
16-08-2017,30.4,33.3,27.6,6.0,6.0,2.0,77.8,26.0,71.3,8.0,15.6,1012.2,0.324,0.291,28.9,8.08,3.49,0.97,41796.1,48.34,84.5,189.0,59.08
17-08-2017,30.0,32.6,27.4,113.9,113.9,15.0,74.6,24.9,57.4,6.9,10.5,1005.2,0.366,0.318,28.5,6.2,2.46,1.08,65796.5,49.22,75.2,274.5,71.51
18-08-2017,30.2,31.7,28.7,2.5,2.5,1.0,64.0,23.0,35.1,5.7,11.3,1009.2,0.385,0.334,28.7,9.43,3.54,1.55,42398.9,48.33,68.8,235.8,68.48
19-08-2017,29.7,32.7,26.6,0.0,0.0,0.0,55.4,20.7,42.0,9.0,15.4,1004.9,0.343,0.3,28.2,14.87,5.26,1.86,54133.2,48.32,86.0,200.5,59.89
20-08-2017,30.1,31.6,28.6,1.9,1.9,1.0,85.6,27.2,48.1,9.1,15.7,1003.2,0.228,0.207,28.5,8.04,3.78,0.61,26457.1,47.64,54.5,172.3,48.59
21-08-2017,29.9,31.4,28.4,89.3,89.3,9.0,70.3,23.9,55.6,7.2,12.5,998.8,0.346,0.33,28.4,7.72,2.19,1.25,51945.8,48.84,62.2,235.7,65.2
22-08-2017,29.9,32.0,27.7,37.7,37.7,9.0,77.2,25.3,61.2,8.6,14.6,1001.9,0.326,0.301,28.4,8.11,3.4,0.96,45991.8,48.17,79.9,238.1,64.13
23-08-2017,29.6,31.6,27.7,17.5,17.5,5.0,55.5,20.7,42.3,6.5,12.4,997.7,0.384,0.334,28.2,7.15,3.06,1.85,45725.9,48.11,67.4,219.9,65.94
24-08-2017,29.9,33.6,26.1,91.3,91.3,11.0,63.6,22.6,64.3,3.3,6.2,994.7,0.33,0.31,28.4,5.26,3.27,1.53,51081.2,48.72,67.2,278.2,67.18
25-08-2017,29.8,31.3,28.3,15.4,15.4,1.0,69.8,23.7,33.7,10.0,16.5,1007.4,0.387,0.356,28.3,6.58,3.08,1.26,50043.5,48.35,71.4,251.9,70.87
26-08-2017,30.0,32.0,28.0,0.0,0.0,0.0,59.9,21.9,0.0,2.7,4.6,1012.4,0.323,0.297,28.5,18.29,7.01,1.7,50124.2,48.58,70.2,214.1,59.7
27-08-2017,29.8,32.6,27.0,0.1,0.1,4.0,77.2,25.2,28.7,13.6,25.3,1008.2,0.296,0.266,28.3,7.02,2.89,0.95,37464.6,47.97,54.5,182.1,55.53
28-08-2017,30.0,31.5,28.5,15.7,15.7,1.0,63.0,22.6,0.0,8.9,13.9,1010.3,0.249,0.226,28.5,8.3,2.5,1.57,34047.7,47.85,70.7,170.5,48.25
29-08-2017,30.0,31.7,28.3,23.3,23.3,1.0,56.3,21.2,53.6,7.1,15.2,1008.0,0.262,0.248,28.5,8.1,3.15,1.85,52235.0,48.62,65.7,168.2,48.65
30-08-2017,30.0,32.8,27.1,33.0,33.0,4.0,54.4,20.8,42.1,4.3,6.6,1006.9,0.307,0.276,28.5,6.7,3.76,1.93,44847.5,48.0,63.3,176.0,53.74
31-08-2017,30.1,33.3,27.0,13.2,13.2,1.0,64.6,23.1,8.2,5.9,8.9,1005.9,0.336,0.309,28.6,8.57,4.1,1.51,40509.0,48.17,58.5,162.8,56.34
01-09-2017,29.7,33.3,26.1,38.9,38.9,4.0,74.1,24.5,33.5,9.5,14.8,1010.2,0.293,0.265,28.2,7.2,2.85,1.08,28257.6,47.31,64.9,177.3,54.44
02-09-2017,29.5,31.0,28.0,0.0,0.0,0.0,62.0,21.9,15.0,7.0,10.7,1008.7,0.342,0.304,28.1,14.45,6.32,1.57,27105.2,47.59,65.4,150.7,55.47
03-09-2017,29.4,30.9,27.9,0.0,0.0,0.0,62.3,21.8,24.8,1.3,2.4,1005.5,0.281,0.246,28.0,15.38,5.86,1.54,26100.3,47.59,62.1,128.1,47.14
04-09-2017,29.4,30.9,27.9,75.8,75.8,11.0,67.8,23.0,38.3,3.2,6.5,1004.3,0.333,0.315,28.0,6.87,2.38,1.32,32547.6,48.1,57.1,184.7,58.55
05-09-2017,29.7,32.7,26.7,10.0,10.0,1.0,65.9,22.9,34.4,5.5,8.5,1005.1,0.33,0.309,28.2,5.84,2.08,1.42,39837.9,48.06,60.5,167.0,56.29
06-09-2017,29.8,32.8,26.9,0.0,0.0,0.0,52.6,20.4,12.2,9.5,18.3,1006.3,0.34,0.307,28.4,12.34,5.28,1.99,35081.1,47.64,44.7,141.9,53.45
07-09-2017,30.1,31.6,28.6,2.1,2.1,1.0,69.0,23.9,39.1,8.9,15.0,1005.4,0.244,0.248,28.6,6.28,2.23,1.32,30126.9,48.07,65.9,122.7,43.57
08-09-2017,30.3,33.0,27.5,59.6,59.6,6.0,75.3,25.3,57.0,6.1,9.4,996.4,0.289,0.275,28.7,8.2,3.25,1.06,36713.4,47.96,69.5,163.9,52.82
09-09-2017,29.9,32.9,27.0,21.3,21.3,2.0,60.9,22.1,11.4,10.8,21.2,1005.4,0.304,0.272,28.4,6.45,3.35,1.65,42746.5,48.04,51.3,160.6,52.55
10-09-2017,30.1,32.2,28.0,1.3,1.3,1.0,58.2,21.7,57.6,1.0,1.6,1008.6,0.304,0.286,28.6,6.58,3.39,1.78,33718.2,47.68,59.6,137.8,50.0
11-09-2017,29.7,32.6,26.7,0.0,0.0,0.0,46.2,18.9,9.5,9.6,15.7,1005.2,0.25,0.23,28.2,14.58,4.88,2.24,32688.5,47.83,49.8,117.2,41.34
12-09-2017,30.1,32.7,27.6,0.3,0.3,1.0,49.8,20.1,26.3,6.3,10.8,1010.3,0.22,0.181,28.6,7.88,3.13,2.15,31684.9,48.13,43.2,99.9,36.97
13-09-2017,30.3,32.0,28.5,21.0,21.0,4.0,61.0,22.5,48.4,8.8,14.2,1002.6,0.335,0.293,28.7,5.84,3.22,1.68,28626.6,47.3,50.4,105.9,50.19
14-09-2017,30.2,32.1,28.4,4.7,4.7,2.0,69.0,24.0,24.7,6.8,11.8,1009.8,0.279,0.252,28.7,6.27,3.07,1.33,31433.7,47.95,60.2,94.7,44.27
15-09-2017,30.2,31.7,28.7,3.9,3.9,1.0,60.5,22.3,21.6,2.6,5.3,1008.6,0.26,0.226,28.6,5.99,2.91,1.69,26157.5,47.44,56.9,84.4,40.49
16-09-2017,29.8,32.9,26.6,0.0,0.0,0.0,47.3,19.2,22.2,11.8,25.4,1005.5,0.24,0.219,28.3,15.52,6.68,2.21,24633.3,47.47,50.4,71.7,35.9
17-09-2017,30.1,31.7,28.4,50.1,50.1,4.0,51.9,20.4,37.0,9.5,17.7,1002.6,0.347,0.31,28.6,11.55,3.75,2.05,35617.4,47.93,45.2,111.1,51.0
18-09-2017,29.8,32.6,26.9,1.5,1.5,1.0,56.0,21.0,40.8,6.7,11.9,1008.0,0.309,0.28,28.3,6.95,2.6,1.84,27863.2,47.28,48.1,95.9,46.09
19-09-2017,29.9,32.5,27.3,23.4,23.4,3.0,64.1,22.7,21.7,10.5,18.0,1003.4,0.281,0.245,28.4,5.38,1.99,1.51,31455.6,47.97,32.6,104.9,45.0
20-09-2017,29.7,31.2,28.2,149.4,149.4,21.0,51.7,20.0,14.9,1.1,2.1,999.1,0.363,0.317,28.2,5.73,2.19,2.01,42712.3,48.05,32.1,238.6,65.33
21-09-2017,29.7,31.8,27.6,1.5,1.5,1.0,59.7,21.6,21.8,10.0,15.6,1006.9,0.363,0.316,28.2,6.79,3.0,1.68,47497.7,48.63,27.8,204.3,62.7
22-09-2017,30.1,31.6,28.6,18.3,18.3,6.0,64.7,23.0,44.1,3.6,6.0,1001.4,0.351,0.303,28.6,6.56,3.04,1.5,40352.6,48.11,40.5,192.0,60.77
23-09-2017,30.0,32.4,27.5,2.0,2.0,1.0,53.7,20.7,33.8,4.3,7.9,999.8,0.251,0.223,28.5,4.63,2.22,1.96,26235.0,47.91,34.2,165.2,46.99
24-09-2017,29.9,31.4,28.4,4.0,4.0,3.0,71.6,24.2,20.3,1.1,1.8,1004.2,0.28,0.265,28.4,5.92,2.71,1.2,31703.4,48.0,42.4,144.4,49.6
25-09-2017,29.9,31.8,28.0,7.3,7.3,1.0,64.3,22.8,19.7,3.1,5.1,1010.2,0.267,0.24,28.4,5.26,2.59,1.51,25254.0,47.18,37.7,130.0,46.13
26-09-2017,30.3,32.1,28.5,33.6,33.6,8.0,48.4,20.0,4.3,5.1,7.7,1004.4,0.301,0.263,28.8,3.81,2.28,2.23,24913.0,47.14,25.9,144.1,49.35
27-09-2017,30.7,32.2,29.2,67.1,67.1,8.0,42.7,19.2,18.3,2.1,3.7,995.0,0.311,0.28,29.1,14.18,5.47,2.53,38071.7,48.03,20.4,189.6,54.33
28-09-2017,30.8,32.3,29.3,1.1,1.1,1.0,63.4,23.5,0.0,6.4,11.2,1004.8,0.265,0.233,29.2,4.51,2.07,1.63,41440.3,48.07,37.9,162.3,49.07
29-09-2017,30.7,33.7,27.7,0.0,0.0,0.0,34.6,17.7,0.0,4.7,10.6,1007.1,0.31,0.267,29.1,10.47,4.2,2.89,42273.4,48.12,33.3,137.9,48.25
30-09-2017,29.9,33.1,26.7,2.5,2.5,2.0,52.1,20.3,30.2,5.5,8.4,1003.1,0.193,0.154,28.4,3.41,1.62,2.03,25867.2,47.47,29.7,119.7,36.48
01-10-2017,28.6,30.1,27.1,0.0,0.0,0.0,32.0,15.0,0.7,3.5,6.1,1010.1,0.27,0.235,27.3,8.27,3.02,2.65,8534.3,45.97,44.0,101.8,40.38
02-10-2017,27.8,29.7,26.0,0.3,0.3,1.0,41.8,16.2,22.6,4.1,6.8,1008.0,0.18,0.16,26.7,5.73,2.41,2.18,7164.9,46.23,19.9,86.8,30.86
03-10-2017,28.3,30.2,26.4,2.7,2.7,1.0,41.6,16.6,24.6,9.1,13.8,1008.2,0.188,0.169,27.1,5.81,2.67,2.25,8924.6,46.61,25.7,76.5,30.61
04-10-2017,28.7,30.4,26.9,0.0,0.0,0.0,46.6,18.0,0.6,4.3,7.4,1012.2,0.148,0.14,27.4,12.26,4.86,2.1,8857.7,46.68,31.7,65.0,25.96
05-10-2017,28.7,31.3,26.2,0.0,0.0,0.0,39.0,16.5,0.0,7.2,12.6,1003.4,0.247,0.222,27.4,9.09,4.02,2.4,6869.7,46.24,43.7,55.3,34.13
06-10-2017,28.1,31.0,25.3,0.0,0.0,0.0,34.7,15.1,21.2,3.8,7.6,1005.3,0.233,0.236,26.9,12.03,4.84,2.49,9093.4,46.63,23.0,47.0,31.47
